,player_name,_col_1
90,Patrick McCaw,New York
91,Pero Antic,Croatia
92,Jordan McRae,
93,Jeff Taylor,Unknown
94,Domantas Sabonis,Lithuania
95,Jon Leuer,Jon Leuer
96,Mindaugas Kuzminskas,Vilnius
97,Jodie Meeks,Los Angeles
98,Larry Drew II,"Akron, Ohio"
99,Jerian Grant,Unknown
100,Yogi Ferrell,Indianapolis
101,Tristan Thompson,Canada
102,Kyle Anderson,New York
103,Markel Brown,Kansas
104,Austin Daye,Seattle
105,Malachi Richardson,Malachi Richardson
106,Spencer Hawes,Spencer
107,Marcus Morris,Philadelphia
108,Shawn Marion,Chicago
109,Alex Len,Kiev
110,Taj Gibson,Chicago
111,Aron Baynes,Australia
112,Larry Sanders,Larry Sanders
113,Allen Crabbe,Moreno Valley
114,Anthony Bennett,Canada
115,Joey Dorsey,United States
116,Kelly Oubre Jr.,California
117,Gorgui Dieng,Sudan
118,Will Barton,"Baltimore, Maryland"
119,Rashad Vaughn," Minneapolis, Minnesota"
120,Jeff Ayres,
121,Shawn Long,Memphis
122,Sergio Rodriguez,Spain
123,Ian Mahinmi,France
124,DeAndre Jordan,Los Angeles
125,Rodney Hood,Phoenix
126,Anthony Morrow,Chicago
127,Karl-Anthony Towns,Dominican Republic
128,Jordan Hamilton,
129,Corey Brewer,Orlando
130,Sonny Weems,Sonny
131,Eric Bledsoe,Birmingham
132,Ryan Hollins,Seattle
133,Jason Richardson,
134,Nikola Jokic,Sombor
135,Derrick Rose,Rose
136,CJ McCollum,Portland
137,John Wall,John Wall
138,Kevin Garnett,"Maverik, OK"
139,Chasson Randle,Chasson Randle
140,Joe Harris,Chester
141,D.J. Augustin,Brooklyn
142,Hedo Turkoglu,Azmir
143,Tony Wroten,USA
144,Kyrie Irving,"Lawrence, Massachusetts"
145,Stephen Curry,Stephen
146,Tony Parker,France
147,Ian Clark,Missouri
148,Nene,Nigeria
149,Ryan Kelly,Maine
150,Jae Crowder,Baldwin
151,Festus Ezeli,Nigeria
152,James Harden, California
153,Evan Fournier,Saint-Martin
154,Channing Frye,Channing Frye
155,Kenneth Faried,"Alviso, CA"
156,Dante Exum,Melbourne
157,Andrew Bogut,Melbourne
158,Brandan Wright,USA
159,Patrick Beverley,Chicago
160,Cory Joseph,Toronto
161,Ivica Zubac,Croatia
162,O.J. Mayo,Dallas
163,Brian Roberts,Brian Roberts
164,Caron Butler,Las Vegas
165,Arron Afflalo,Indianapolis
166,Darrun Hilliard,Hilliard
167,Clint Capela,Liege
168,Pablo Prigioni,Mar del Plata
169,Eric Gordon,Indianapolis
170,James Michael McAdoo, New York
171,Tyler Ennis,Tyler
172,Pierre Jackson,United States
173,Hassan Whiteside,Gastonia
174,Giannis Antetokounmpo,Milwaukee
175,Cory Jefferson,Las Vegas
176,Kelly Olynyk,Canada
177,Thon Maker,Sudan
178,Elijah Millsap,Memphis
179,Greg Monroe,Atlanta
180,Dejounte Murray,Murray
181,Sheldon McClellan,Dallas
182,Jonathon Simmons,No answer provided.
183,Delon Wright,Wright
184,Zaza Pachulia,Spain
185,Beno Udrih,Koper
186,Kent Bazemore,"Cincinnati, OH"
187,Chandler Parsons,Chandler Parsons
188,Tobias Harris,New York
189,Anderson Varejao,Sao Paulo
190,Reggie Bullock,Charleston
191,Will Bynum,"Gary, Indiana"
192,Norris Cole,Seattle
193,Kostas Papanikolaou,Greece
194,Timothe Luwawu-Cabarrot,France
195,Tony Allen,Louisville
196,Jeremy Lin,"Palo Alto, California"
197,Marcus Thornton,Philadelphia
198,Wesley Matthews,"Ogden, Utah"
199,Darren Collison,Collison
200,Jerami Grant,Unknown
201,Manu Ginobili,Buenos Aires
202,Tyus Jones,Tyus
203,Willie Green,Memphis
204,Reggie Evans,Dallas
205,Larry Nance Jr.,Larry Nance Jr.
206,Austin Rivers,Winter Park
207,T.J. McConnell,T.J.
208,Sean Kilpatrick,Sean Kilpatrick
209,Fred VanVleet,Belleville
210,Vince Carter,"Fairfield, Massachusetts"
211,Jabari Parker,Chicago
212,Paul George,California
213,Amar'e Stoudemire,Brooklyn
214,Khris Middleton,"Atlanta, GA"
215,Robbie Hummel,Elkhart
216,Tyler Hansbrough,Tyler
217,Matt Bonner,Coral Springs
218,Archie Goodwin,Phoenix
219,Kenyon Martin,"Detroit, MI"
220,Joel Freeland,United States
221,Lou Amundson,Lou Amundson
222,Nemanja Bjelica,Serbia
223,Andre Miller,"Oak Hill, West Virginia"
224,Jamal Murray,Kentucky
225,KJ McDaniels,United States
226,Jeff Green,
227,PJ Hairston,The Bronx
228,Sasha Vujacic,Slovenia
229,Nick Calathes,Greece
230,Dewayne Dedmon,USA
231,David Lee,Lee
232,Shawne Williams,Toronto
233,Furkan Aldemir,Ankara
234,John Jenkins,United States
235,Cole Aldrich,Kansas City
236,Brandon Rush,Brandon Rush
237,Nikola Mirotic,Kragujevac
238,Ronnie Price,Las Vegas
239,Chris Paul,Oakland
240,Willie Cauley-Stein,Omaha
241,D'Angelo Russell,Los Angeles
242,Johnny O'Bryant III,Johnny O'Bryant III
243,DeMar DeRozan,Compton
244,Andre Iguodala,"Rochelle, Illinois"
245,Danilo Gallinari,Italy
246,Dwight Buycks,Detroit
247,Elton Brand,Duluth
248,Cleanthony Early,Chicago
249,Gordon Hayward,Indianapolis
250,Mike Scott,Pittsburgh
251,Gary Neal,Pittsburgh
252,Ben Gordon,Chicago
253,Miles Plumlee,Rochester
254,Sam Dekker,Canada
255,Marcelo Huertas,Valencia
256,Gigi Datome,Rome
257,Jordan Hill,
258,Tyler Ulis,Tyler
259,Meyers Leonard,Palm Springs
260,Kirk Hinrich,"Chicago, IL"
261,Paul Zipser,Germany
262,Wayne Ellington,"Lancaster, Pennsylvania"
263,Luis Scola,Luis Scola
264,Michael Carter-Williams,New York
265,Klay Thompson,California
266,Kosta Koufos,Greece
267,Dorell Wright,USA
268,Mike Muscala,Lituanica
269,Andrea Bargnani,Treviso
270,Kobe Bryant,Pennsylvania
271,Serge Ibaka,Brazzaville
272,Courtney Lee,Baltimore
273,Gal Mekel,Israel
274,Terrence Ross,Portland
275,Jarell Martin,"No answer provided. The question asks for a string representing the birthplace, but the provided source column (""Players"".""player_name"") contains player names, not birthplaces. Therefore, it's impossible to answer the question based on the given information.
"
276,Randy Foye," Baltimore, Maryland"
277,Juan Hernangomez,Spain
278,Brandon Bass,USA
279,Anthony Tolliver,Detroit
280,Jimmy Butler,"Butler, Pennsylvania"
281,JJ Redick,Lancaster
282,DeJuan Blair,La Mirada
283,Jerome Jordan,"Chicago, Illinois"
284,Lance Thomas,"Lancaster, Pennsylvania"
285,Nate Wolters,Nate Wolters
286,Michael Kidd-Gilchrist,Lancaster
287,Bojan Bogdanovic,Croatia
288,JJ Hickson,Rochester
289,Kay Felder,Chicago
290,Tim Frazier,Syracuse
291,Marco Belinelli, Bologna
292,Aaron Gordon,
293,Ben McLemore,Birmingham
294,Rodney Stuckey,Chicago
295,Robert Sacre,Canada
296,Landry Fields,"Los Angeles, California"
297,Trey Lyles,USA
298,Jonas Valanciunas,"Jonas Valanciunas
"
299,James Ennis III, Pittsburgh
