,player_name,_col_1
96,Mindaugas Kuzminskas,"To answer the question about the birthplace of each player, I'll need to provide the birthplace for each of the given players. Here are the answers:

Marc Gasol - Barcelona, Spain
Marcus Morris - Philadelphia, Pennsylvania
Marcus Smart - Flower Mound, Texas
Marcus Thornton - Baton Rouge, Louisiana
Markel Brown - Peoria, Illinois

So, the answer is: Barcelona"
97,Jodie Meeks,"To answer the question about the birthplace of each player, I'll need to look up the birthplace for each of the given names. Here are the answers:

Jeff Ayres - Ontario, California
Jeff Taylor - Nurnberg, Germany
Jeremy Lin - Torrance, California
Jerian Grant - Silver Spring, Maryland
Jodie Meeks - Nashville, Tennessee

So, the answer is: Ontario, California"
98,Larry Drew II," Trikala, Greece"
99,Jerian Grant,Seattle
100,Yogi Ferrell,Seattle
101,Tristan Thompson,Youngstown
102,Kyle Anderson,"Greenville, South Carolina"
103,Markel Brown,Anaheim
104,Austin Daye,Irvine
105,Malachi Richardson," Melbourne, Australia

So the output is: Zanesville, Ohio"
106,Spencer Hawes,"To answer the question about the birthplace of each player, I'll need to look up the birthplace for each of the given names. Here are the answers:

Sergey Karasev was born in St. Petersburg, Russia.
Sergio Rodriguez was born in San Cristobal de La Laguna, Spain, but more commonly referenced as Tenerife.
Shane Larkin was born in Cincinnati, Ohio, USA.
Shawn Long was born in Morgan City, Louisiana, USA.
Shawn Marion was born in Waukegan, Illinois, USA.

So, the answer is: St. Petersburg"
107,Marcus Morris," Newark, New Jersey"
108,Shawn Marion,New York City
109,Alex Len, Antratsit
110,Taj Gibson, Cincinnati
111,Aron Baynes,Gisborne
112,Larry Sanders," Newark, New Jersey"
113,Allen Crabbe, Los Angeles
114,Anthony Bennett,"To answer the question about the birthplace of each player, I'll need to look up the birthplace for each of the given names. Here are the answers:

Anthony Bennett - Toronto, Canada
Anthony Morrow - Charlotte, North Carolina
Aron Baynes - Gisborne, New Zealand
Arron Afflalo - Los Angeles, California
Austin Daye - Irvine, California

So, the answer is: Toronto"
115,Joey Dorsey,"To answer the question about the birthplace of each player, I'll need to look up the birthplace for each of the given names. Here are the answers:

Joe Harris - Chelan, Washington
Joe Ingles - Happy Valley, Australia
Joe Johnson - Little Rock, Arkansas
Joel Anthony - Montreal, Canada
Joey Dorsey - Baltimore, Maryland

So, the answer is: Chelan, Washington"
116,Kelly Oubre Jr.,"To answer the question about the birthplace of each player, I'll need to look up the birthplace for each of the given names. Here are the answers:

Jusuf Nurkic - Tuzla, Bosnia and Herzegovina
Karl-Anthony Towns - Piscataway, New Jersey
Kawhi Leonard - Los Angeles, California
Kelly Olynyk - Toronto, Ontario
Kelly Oubre Jr. - New Orleans, Louisiana

So, the answer is: Tuzla"
117,Gorgui Dieng,Santo Domingo
118,Will Barton,Chicago
119,Rashad Vaughn,"To answer the question about the birthplace of each player, I'll need to look up the birthplace for each of the given names. Here are the answers:

Patty Mills - Canberra, Australia
Pau Gasol - Sant Boi de Llobregat, Spain
Pero Antic - Skopje, Macedonia
Perry Jones III - Winchendon, Massachusetts, USA
Pierre Jackson - Las Vegas, Nevada, USA

So, the answer is: Canberra"
120,Jeff Ayres,Norfolk
121,Shawn Long,"To answer the question about the birthplace of each player, I'll need to look up the birthplace for each of the given names. Here are the answers:

Rudy Gay - Brooklyn, New York
Russ Smith - New York City, New York
Ryan Hollins - Pasadena, California
Ryan Kelly - Carmel, New York
Sebastian Telfair - Brooklyn, New York

So, the answer is: Brooklyn"
122,Sergio Rodriguez,North Hollywood
123,Ian Mahinmi,Istanbul
124,DeAndre Jordan,"To answer the question about the birthplace of each player, I would need to look up the birthplace for each of the given names. Based on available information:

- DeAndre Jordan was born in Houston, Texas
- DeAndre Liggins was born in Chicago, Illinois
- DeAndre' Bembry was born in Charlotte, North Carolina
- Dejounte Murray was born in Seattle, Washington
- Delon Wright was born in Los Angeles, California

So, the answer would be: Houston, Texas"
125,Rodney Hood,"Chicago, Illinois"
126,Anthony Morrow,Charlotte
127,Karl-Anthony Towns,Indianapolis
128,Jordan Hamilton,"Raleigh, North Carolina"
129,Corey Brewer,Portland
130,Sonny Weems,Brooklyn
131,Eric Bledsoe,Washington
132,Ryan Hollins,"Belo Horizonte, Brazil"
133,Jason Richardson,Villa Rica
134,Nikola Jokic, Baton Rouge
135,Derrick Rose,"Chicago, Illinois"
136,CJ McCollum," Canton, Ohio"
137,John Wall," Little Rock, Arkansas"
138,Kevin Garnett,"To answer the question about the birthplace of each player, I'll need to look up the birthplace for each of the given names. Here are the answers:

Kendall Marshall - Born in Dumfries, Virginia
Kenneth Faried - Born in Newark, New Jersey
Kent Bazemore - Born in Kelford, North Carolina
Kevin Durant - Born in Suitland, Maryland
Kevin Garnett - Born in Greenville, South Carolina

So, the answer is: Dumfries, Virginia"
139,Chasson Randle,"To answer the question about the birthplace of each player, I would need to look up the birthplace information for each player. Here are the answers based on available data:

Chasson Randle - Rock Island, Illinois
Chris Copeland - Orange, New Jersey (but some sources say Miami, Florida, however I will use Orange)
Chris McCullough - Bronx, New York
Clint Capela - Geneva, Switzerland
Corey Brewer - Portland, Tennessee (but some sources say Tennessee, however I will use Portland)

Answer: Rock Island"
140,Joe Harris," Nurnberg, Germany"
141,D.J. Augustin," New Orleans, Louisiana"
142,Hedo Turkoglu,Kébémer
143,Tony Wroten,Memphis
144,Kyrie Irving,"To answer the question about the birthplace of each player, I'll need to look up the birthplace for each of the given names. Here are the answers:

Zanesville, Ohio"
145,Stephen Curry, Tenerife
146,Tony Parker,"To answer the question about the birthplace of each player, I'll need to look up the birthplace for each of the given players. Here are the answers:

Taj Gibson - Brooklyn, New York
Tarik Black - Memphis, Tennessee
Terry Rozier - Youngstown, Ohio
Thon Maker - Wau, South Sudan
Timofey Mozgov - Stavropol, Russia (then part of the Soviet Union, now part of Russia)

So, the answer is: Brooklyn"
147,Ian Clark,"To answer the question about the birthplace of the player, I would need to look up the birthplace of each player. Here are the answers:

Hassan Whiteside - San Antonio, Texas
Hedo Turkoglu - Istanbul, Turkey
Henry Sims - Baltimore, Maryland
Hollis Thompson - Pasadena, California
Ian Clark - Memphis, Tennessee

So, the answer is: San Antonio"
148,Nene, Philadelphia
149,Ryan Kelly,"To answer the question about the birthplace of each player, I would need to look up the birthplace information for each of the given players. Based on available data:

- Ray McCallum was born in Detroit, Michigan
- Reggie Bullock was born in Baltimore, Maryland
- Reggie Williams was born in Prince George, Virginia
- Robin Lopez was born in North Hollywood, California
- Rodney Hood was born in Meridian, Mississippi

So, the answer would be: Detroit"
150,Jae Crowder,"To answer the question about the birthplace of each player, I'll need to look up the birthplace for each of the given names. Here are the answers:

Ian Mahinmi - Rouen, France
Isaiah Canaan - Biloxi, Mississippi
Ivica Zubac - Mostar, Bosnia and Herzegovina
J.J. Barea - Mayagüez, Puerto Rico
Jae Crowder - Villa Rica, Georgia

So, the answer is: Rouen"
151,Festus Ezeli,"Indianapolis, Indiana"
152,James Harden,Biloxi
153,Evan Fournier,"Kinshasa, Zaire"
154,Channing Frye," White Plains, New York"
155,Kenneth Faried,Los Angeles
156,Dante Exum,"To answer the question about the birthplace of each player, I'll need to look up the birthplace for each of the given players. Here are the answers:

Dante Exum - Melbourne, Australia
Dario Saric - Sibenik, Croatia
Darren Collison - Rancho Cucamonga, California
Darrun Hilliard - Bethlehem, Pennsylvania
Davis Bertans - Valmiera, Latvia

So, the answer is: Melbourne"
157,Andrew Bogut, Melbourne
158,Brandan Wright, Nashville
159,Patrick Beverley,"To answer the question about the birthplace of each player, I'll need to look up the birthplace for each of the given names. Here are the answers:

Nicolas Batum - Lisieux, France
Nikola Jokic - Sombor, Serbia
Norris Cole - Dayton, Ohio
O.J. Mayo - Huntington, West Virginia
Okaro White - Brooklyn, New York

So, the answer is: Lisieux"
160,Cory Joseph," Toronto, Ontario"
161,Ivica Zubac,Pasadena
162,O.J. Mayo,"To answer the question about the birthplace of each player, I'll need to look up the birthplace for each of the given names. Here are the answers:

Marquese Chriss - Sacramento, California
Martell Webster - Edmonds, Washington
Mike Miller - Mitchell, South Dakota
Mindaugas Kuzminskas - Vilnius, Lithuania
Nene - São Carlos, Brazil

So, the answer is: Sacramento, California"
163,Brian Roberts, Toledo
164,Caron Butler," Racine, Wisconsin"
165,Arron Afflalo,Los Angeles
166,Darrun Hilliard, Bethlehem
167,Clint Capela,Geneva
168,Pablo Prigioni,"São Carlos, Brazil"
169,Eric Gordon,Gretna
170,James Michael McAdoo,Mostar
171,Tyler Ennis,"To answer the question about the birthplace of each player, I'll need to look up the birthplace for each of the given names. Here are the answers:

Timothe Luwawu-Cabarrot - Cannes, France
Tobias Harris - Islip, New York
Tony Allen - Chicago, Illinois
Tony Parker - Bruges, Belgium
Tony Wroten - Seattle, Washington

So, the answer is: Cannes"
172,Pierre Jackson,Raleigh
173,Hassan Whiteside,Baton Rouge
174,Giannis Antetokounmpo,Chicago
175,Cory Jefferson,"To answer the question about the birthplace of each player, I would need to look up the birthplace information for each player. Based on available data, here are the answers:

Cory Jefferson - Killeen, Texas
Cory Joseph - Toronto, Ontario
Cristiano Felicio - Pouso Alegre, Brazil
D.J. Augustin - New Orleans, Louisiana
Danny Granger - New Orleans, Louisiana

So, the answer is: Killeen, Texas"
176,Kelly Olynyk,Houston
177,Thon Maker,"To answer the question about the birthplace of each player, I'll need to look up the birthplace for each of the given names. Here are the answers:

Sheldon McClellan - Miami, Florida
Solomon Hill - Harvey, Illinois
Sonny Weems - West Memphis, Arkansas
Spencer Hawes - Seattle, Washington
Stephen Curry - Akron, Ohio

So, the answer is: Miami"
178,Elijah Millsap,Chicago
179,Greg Monroe,"To answer the question about the birthplace of each player, we need to know the birthplace of each. Based on available information:

- Giannis Antetokounmpo was born in Athens, Greece.
- Glen Davis was born in Baton Rouge, Louisiana, USA.
- Gorgui Dieng was born in Kébémer, Senegal.
- Grant Jerrett was born in Costa Mesa, California, USA.
- Greg Monroe was born in Harvey, Louisiana, (New Orleans area), USA.

So, the answer would be: Athens"
180,Dejounte Murray," Seattle, Washington"
181,Sheldon McClellan,Pasadena
182,Jonathon Simmons,"To answer the question about the birthplace of each player, I'll need to look up the birthplace for each of the given names. Here are the answers:

John Henson - Greensboro, North Carolina
John Wall - Raleigh, North Carolina
Jon Leuer - Long Lake, Minnesota
Jonas Jerebko - Kinna, Sweden (also known as Borås, Sweden, but Kinna is more specific)
Jonathon Simmons - Houston, Texas

So, the answer is: Greensboro, North Carolina"
183,Delon Wright," Los Angeles, California"
184,Zaza Pachulia,"To answer the question about the birthplace of the player, I would need to know the birthplace of each player. Based on available information, here are the answers:

Tristan Thompson - Brampton, Ontario, Canada
Troy Daniels - Roanoke, Virginia, USA
Troy Williams - Virginia, USA (or Hampton, Virginia, USA - sources may vary)
Tyler Ennis - Toronto, Ontario, Canada
Wesley Matthews - Madison, Wisconsin, USA

So, the answer would be:
Brampton"
185,Beno Udrih,"To answer the question about the birthplace of each player, I'll need to look up the birthplace for each of the given names. Here are the answers:

Beno Udrih - Celje, Slovenia
Blake Griffin - Oklahoma City, Oklahoma
Brandan Wright - Nashville, Tennessee
Brandon Jennings - Compton, California
Brian Roberts - Toledo, Ohio

So, the answer is: Celje"
186,Kent Bazemore,Toronto
187,Chandler Parsons," Casselberry, Florida"
188,Tobias Harris,Seattle
189,Anderson Varejao, Santa Teresa
190,Reggie Bullock,Winchendon
191,Will Bynum,Bruges
192,Norris Cole, Peoria
193,Kostas Papanikolaou,"Suitland, Maryland"
194,Timothe Luwawu-Cabarrot,West Memphis
195,Tony Allen,Akron
196,Jeremy Lin,Saginaw
197,Marcus Thornton,"To answer the question about the birthplace of each player, I would need to look up the birthplace information for each player. Here are the answers:


LaMarcus Aldridge - Dallas, Texas
Larry Drew II - Anaheim, California
Larry Sanders - Fort Pierce, Florida (but he was born in Fort Pierce and raised in Port St. Lucie, so I will use the birthplace) 
Malachi Richardson - Trenton, New Jersey
Malcolm Brogdon - Atlanta, Georgia (but he was born in Atlanta and raised in Norcross, so I will use the birthplace)


So the answer is: Dallas"
198,Wesley Matthews,Islip
199,Darren Collison, Rancho Cucamonga
