review,sentiment
"Well, first of all - i am a big fanatic of horror movies, but however - I am pretty sick of all those damn American horror movies. They are all about the same thing - blood and violence. It's not even creepy. Well, it's nothin wrong with the blood and all that - doesn't even bother me - but that's not what makes a movie creepy! That's why I find this movie entertaining - it's fun to see a satire which is making fun of the koncept ""main horror USA"". American splatter/gore-movies, they are not suppose to be creepy, only funny. That's OK. But when they're suppose to be ""creepy"", it mostly gets pathetic. However, there are a few great american horror movies (Poltergeist, Psycho, Birds), but in the end it's all the same thing. That's why this movie came as a relief. Evil Ed is not just a cult movie - it's a classic! I can't wait untill master director Anders Jacobsson makes another goddamn splatter movie! Untill than I have to watch Evil Ed again - and again - and again! But I don't care - it is such an outstanding movie!",positive
"VILLA RIDES (1968) turns out to be something of a big disappointment! And even though Sam Peckinpah had a hand in the screenplay, along with Robert Towne, it still emerges as a leadenly written movie dryly directed by the undistinguished Buzz Kulik. Firstly, top billed Yul Brynner as Pancho Villa is wrong for the part! He's not charismatic enough to play the great Mexican revolutionary! His one note performance lacks the fire and gusto Anthony Quinn or Gilbert Roland could have brought to the role. Brynner simply looks like a Russian aristocrat dressed up like a Mexican bandit who is in the middle of the Mexican revolution instead of the Russian one. Also, second billed Robert Mitchum is totally wasted in the picture! His part as a biplane flying ace lobbing home-made bombs from the air in the cause of the revolution is a poorly written meager role that could have been played by any minor star. Mitch hasn't a decent line in the entire movie and brings to one's mind his other Mexican revolution picture the far superior ""Bandido"" (1956) which unfortunately nobody seems to have any interest in releasing on DVD. Besides lacking any kind of style ""Villa Rides"" also suffers badly without the presence of a female star! There is starlet Grazia Buccella as a young Mexican girl who gives Mitchum the glad eye but her casting is merely perfunctory. Someone like Claudia Cardinale or Jean Peters could have perhaps added a couple of badly needed notches to the faltering story line.<br /><br />There are a couple of good action scenes in the movie but a couple of good action scenes do not a movie make and the less than perfect Panavision picture quality plus the over repetitive Maurice Jarre theme tune doesn't help matters.<br /><br />As is Paramount's wont there are no extras - not even a trailer! Yup, a disappointing movie and DVD presentation that could have been and should have been a whole lot better.",negative
"Demon Wind is about as much fun as breaking your legs. It is definitely an awful example of a film. So awful in fact that I don't even consider it a movie. I describe it more as a thing ... a monstrous thing. A thing that must be stopped at all costs. My friends and I first discovered this ... thing buried under a big box of video tapes at my friend's house. It was a late night and we had nothing better to do so we decided to watch some cheesy horror movies (we unfortunately picked this one.) Well, during the 90 minutes that this thing played we ended up laughing so hard that we almost threw up. The thing is literally pointless in every sense of the word. It's just a cheap, poorly done rip-off of Evil Dead. The whole ""story"" seems to be nothing more than some guy wanting to knock off his friends by inviting them to an abandoned house and letting demons rip them to pieces. I have a bet that the writers were actually writing the story while it was being filmed. I've seen bad horror movies before (Manos, Troll 2, HOBGOBLINS!!!) (shudder) I would have to say that Demon Wind could definitely contend with any and all of these films on terms of sheer stupidity. Watch it only if you enjoy laughing at stupid films.<br /><br />Fun fact: This film is like a cockroach on steroids! Much like the ouija board, every time we try to get rid of it, it always seems to mysteriously reappear. Kind of scary huh?",negative
"The lives of Megan(Jackie Kresler)and Dylan(Shane Elliott)change in the Nevada desert between Reno and Las Vegas. They stop to eat at a small greasy spoon where they reluctantly learn about the infamous Area 51 by the café proprietor(Jonathan Breck). After getting back on the road in their forty year old Lincoln, the radio gets a little crazy broadcasting Hitler's speech at the 1836 Olympics and then later a 1958 news bulletin of Elvis Presley being drafted into the military. The car slowly breaks down and the two are in for the scare of their lives as mysterious unexplainable things happen in the lonely radiation-poisoned desert; remnants of nuclear testing. Megan meets a lost little girl(Channing Nichols)and a wounded WWII soldier. The nightmarish journey doesn't end there. Kresler is impressive to a degree and writer/director James Lay makes good use of Patsy Cline tunes. All in all, moderately interesting Sci-Fi.",negative
"MULHOLLAND DRIVE made me the definitive fan of David Lynch. He's a modern genius, because he's not only a film-maker. His stories and his style have a spell that cross the screen. So THE STRAIGHT STORY was quite a surprise to me, with its easy to follow storyline and sunny sets. Still, Lynch is there, and, while this is far from his best, it's a film not to be missed. Late Richard Farnsworth's performance is one of the reasons.<br /><br />8/10",positive
"If you cannot enjoy a chick flick, stop right now. If, however, you enjoy films that illustrate complex characters and provide extraordinary acting, read on.<br /><br />Ann Grant Lord is dying. Her two daughters arrive to be at her bedside. Ann begins talking about people from her past of whom the daughters are unaware, and they question as to whether these lost acquaintances are real or imagined. They come to realize that these people from their mother's past are, indeed, real.<br /><br />The story shifts, basically, between 1953 and circa 2000 with a few glimpses at Ann's life between those years. It was in 1953 that Ann met the love of her life and experienced her life's greatest tragedy.<br /><br />One of Ann's two best friends from college, Lila, is being married. Ann's other best friend is Lila's brother, Buddy. Lila and Buddy are the children of a rich Newport family, whereas Ann is a cabaret singer living in Greenwich Village who wants to be a free spirit but is still bound by many of those 1950's conventions.<br /><br />Soon after Ann arrives to be maid of honor at Lila's wedding, she meets the person who will become the pivotal character in the lives of the three - Harris. He is the adult son of a former servant of the family who grew up with Lila and Buddy and has gone on to become a physician in a small New England town. Ann immediately becomes enamored of Harris which adds a complication to the fact that Lila has always been in love with Harris and continues to be. Buddy, also, is in love with Harris, but being 1953, he has redirected that homosexual desire for Harris to his good friend, Ann for he cannot admit to himself that he has a sexual craving for another man. Buddy exhibits his inner frustration outwardly by being the alcoholic, wise-cracking bad boy of the family - much to the chagrin of his very proper and uptight parents.<br /><br />Needless to say, all of these expressed and repressed emotions lead to tragedy - after all this is a chick flick.<br /><br />In the present time, Ann's daughters have become distant from their mother and are suffering their own life realizations and doubts. Constance is working to emotional exhaustion trying to keep up her roll as perfect mother and wife. Nina, having always felt inferior, cannot maintain a relationship.<br /><br />Stir all of these relationships into a span of fifty years, and you get an intriguing look at society, its values, and its effects upon the personalities and actions of the complex people involved.<br /><br />All of the acting in Evening is excellent, but there are some extraordinary performances and scenes - along with two unique family relationships - that make this film so very, very special.<br /><br />Claire Danes plays the 1950's Ann, and she does it in a style that clearly shows an intelligent woman of those times who is conflicted by what she is supposed to do as opposed to what she wants to do. Her performance is not easily forgettable.<br /><br />Vanessa Redgrave plays the dying Ann whose mind shifts from the present, to the past, to flights of fantasy, and of course, Redgrave pulls it all off with sterling style.<br /><br />Natasha Richardson - Redgrave's real daughter - plays Ann's daughter, Constance, in the film. The scenes between this real life mother and daughter playing fictional mother and daughter are an insightful treat to watch.<br /><br />Toni Collette plays Ann's other daughter, Nina. Nina spends a good deal of her time being depressed and feeling sorry for herself while shutting out a good man who loves her as well as her mother and sister. Collette is perfect for a part such as this, but I have never seen her give a bad or unbelievable performance no matter what part she plays.<br /><br />Mamie Gummer plays 1950's Lila and shows us a woman even more conflicted of her expected role in life than her good friend, Ann. She is very good.<br /><br />Meryl Streep - Gummer's mother - plays present day Lila. What is there to say about Meryl Streep other than she always gives an insightful and rewarding performance.<br /><br />Director Lajos Koltai states in the DVD extras that he sought out Glenn Close to play the relatively small part of Lila's mother because he felt she was the only actress he could think of to play one scene in the film. He certainly was right, and Close's performance in that one scene etches it in your mind. All the other scenes in which Close is Lila's very proper mother, and you get another performance to treasure.<br /><br />There are three other scenes in the film, combined with the one featuring Close described above, that make the whole movie worth watching. On Lila's wedding day, Ann comes into her room and crawls into to bed with her friend to discuss Lila's misforgivings about her upcoming wedding to a man she clearly does not love. This scene is repeated fifty years later when Lila comes and crawls into bed with her dying friend Ann to talk about the lives they have lived. In this latter scene, Streep and Redgrave are enthralling.<br /><br />The other memorable scene - at least to me - is when Buddy declares his love for Ann. Hugh Dancy as Buddy gives us a heartbreaking performance of a young man torn apart by his conflicting sexual feelings. His performance is superior.<br /><br />Chick flick? Yes. A very special film with unbelievable acting, directing, and scenery? Definitely. I cannot recommend Evening too much.",positive
"In the tradition of ""neo"" film noir flicks like ""Chinatown"", this film focuses on a crime mystery in a bleak realm with a bit of character insight blended in. The typical noir characters thoughout, including the cop out to prove himself, a damsel in distress and a bad, bad guy. Sharky's Machine gets a 9 out of 10 for its cinematography first, plus its direction, story, strong character acting and superb jazz score. Available on DVD, though the soundtrack itself is out of print (but available ""used"" on some auction sites). Filmed on location in beautiful downtown Atlanta (novelist Diehl's hometown) and the uncluttered, circa 1979 look of the city would make an old-time Atlanta citizen or visitor long for the old days before 12-lane interstates crisscrossed the city, a cinematographer's dream at that time. This was Rachel Ward's first USA feature film.",positive
"This is probably the first entry in the ""Lance O'Leary/Nurse Keat"" detective series; in subsequent O'Leary films, he was played by much younger actors than Guy Kibbee.<br /><br />A group of relatives (all played by well-known character actors) gathers in an old house (on a rainy nite, of course!) to speak to a wealthy relative, who goes into a coma.<br /><br />While they wait for him to recover, all sorts of mysterious goings-on happen, including a couple of murders.<br /><br />A creepy film; worth seeing!",negative
"Man this thing bites! I am sorry I ever sat down and watched it! Friedkin was insane for making a film attempting to win over the viewers sympathy for this lunatic If it were up to me I'd have made the audience hate that low life instead of getting all misty eyed over him! He killed people! Quite grizzly I might add too! And Friedkin wants you to feel sorry for him because he's ""not right""! I say Friedkin can forget it! I hate the guy this movie is partly based on and hope they did wise up and give his sorry butt the juice!!! In a nut shell, don't waste your time! It's sick and perverse!",negative
"Paha maa is different Finnish film. But the things which makes it different are copied abroad. Some techniques of narration are from Amores Perros, Jackie Brown and Elephant. Scenes are shot from different angles again. Paha maa is a good movie, but it isn't so good that the hype tolds: ""Realistic movie, no happy end, and no commercial admissions."" Some actors did great job. Sulevi Peltola was so good as a vacuum cleaner peddler. Also Jasper Pääkkönen shows his skills. But Mikko Leppilampi was so lame. He is so overrated actor, he's handsome and a nice guy, but not the best actor of Finland. But if you like Finnish movies, Paha maa is worth to see.",positive
"I am a Motion Picture Production major at Wright State University in Ohio, and yesterday I was sadly given the opportunity to watch this god-awful film in class. We were informed by our professor that it would be very funny to us, but the reason we were watching it was because it was one of the first sound films - a complete disaster.<br /><br />The problem with early sound films was that Hollywood actors only knew how to do silent movies and they weren't good at memorizing lines. So producers and directors would look to the stage to get actors. Sounds like a great idea, right? Well, the kind of acting one does on stage doesn't show up too well on film. Most of the actors in ""Atlantic"" look and sound like they're acting in a play, which results in lots of hearty laughs at the over-acting. Another limitation of early sound film was the technology of microphones. You couldn't move the mikes like you can today, you had to keep them static or it would pick up the sound of air moving through. There was usually one mike used in any given scene in this movie. In one particular scene, there is a man sitting at a table. Someone walks right up to him and delivers their line, then walks away. Another actor comes up from behind him, delivers their line, then walks away. It goes on like this for a couple more people. The microphone is obviously right by the man at the table, making for a laughable actor carousel.<br /><br />Those are only technical problems. If you get into the story and direction, then it gets even worse. The story is a fictionalized account of what happened on the Titanic. The characters are unbelievable and pointless. A ""story"" about a man cheating on his wife and their teenage daughter has no place in the movie. It is barely resolved and leaves you wondering why it was there in the first place. A lousy attempt at high drama, the actors take long, pregnant pauses between lines many times. It is tiresome, and you can't wait for this 90 minute (feels like 180 at least) movie to get over with. I'm not going to talk a whole lot about the issue of racism at this time in our country, but it really offended me that there were only two blacks in the whole movie, and they were portrayed as animals. They both pushed past the women and children to try and get in one of the lifeboats. They were ordered to stop or be shot, and of course they didn't so they were shot. I was appalled.<br /><br />I give this movie a 2/10. I would have given it a 1/10 (the lowest rating possible), but I gave it an extra point just because it was one of the first sound films, and I tried to put it into context. If you want to see a good early sound film, check out Alfred Hitchcock's ""Blackmail"" that also came out in the year 1929. You will find that the best directors were able to adapt to new technology immediately.",negative
"I first flicked onto the LoG accidentally one night while waching television: since then, I have never missed an episode.<br /><br />It's humour is very weird, like a cross between Brass Eye's social commentary, the Fast Show's excellent one-liners, and an amazing plot that seems to develop each week without ever going anywhere. The best example of this was Hillary Briss's special stuff - what was that all about?<br /><br />The humour will not appeal to all. Some will say it's just too sick, and it's easy to see where they're coming from. Nonetheless, give it a try. If you don't like it, don't watch it, but if you do like it you'll be very glad you took my advice.",positive
"*Minor spoilers* I just wanted to say that for anyone who likes entertaining baseball films, this is definitely in my top three. Only Little Big League and Major League can compete with this one in my mind. I would also like to commend the writers of this film for creating such enjoyable dialogue!! Without being too specific, I would say that the lines are very fitting for each character. Tom Selleck seemed to have no problem creating a realistic character as a ballplayer. His animosity towards playing overseas in Japan sets the tone for comical, yet meaningful interactions with his new team, the Dragons. He must adjust to life in Japan (""First you wash, THEN you bathe!"") He eventually sees eye to eye with his coach and sets his goals to have that one final season of greatness, though in a much different environment than he ever imagined! So for any baseball fan, or anybody that wants to watch a good baseball movie, Mr. Baseball will not let you down!",positive
"I've tried to reconcile why so many bad reviews of this film, while the vast majority of reviews are given a rating of between 7 and 10. The reason may be this film is kind of hard to describe in a positive review, although a few have done that quite nicely already. This film is confusing, depressing, and doesn't have a happy ending. I still gave Pola X a rating of 10, because it is basically for me literature and art combined on film. That is really my favorite kind of filmmaking. I've only seen two of Carax's films: this one and Mauvis Sang. As with this film, I'm being somewhat pretentious when I call this one of Carax's best films- but I am. Carax has a minimalist style. If that type of film does not appeal to you and is boring, then it would be best not to watch this. But Pola X was less minimalist than Mauvis Sang, so it had quite a lot of intensity for a thriller- at least for my taste. I found it quite interesting and absorbing. The two lead roles did an excellent job acting. (I mean the lead and the young woman he thought was his half sister.) Catherine D. is always great, but her role was not very large or significant in the story. But everyone did a fine job. I thought the cult stuff was great. It may have not been very believable, but that is due to its being rather abstract. There is a lot going on between the lines in this film. This is a very Freudian psycho-thriller.",positive
"Lady and the tramp ii: scamp's adventure i think is a good movie but i think the first lady and the tramp movie is better because it is the original and i would think that the original movies compared to the sequeals is better. Lady and the tramp ii takes off after the original, but this time it's junior's turn, Lady and Tramp's youngster (scamp) always hates been treated with the things that has to be done with him, following the rules in the house, taking baths all the time and taking things nice and easy, scamp gets angry and runs away with a pack of dogs that are left off the loose. Scamp meets another dog called Angel, they both get along fine and do the things scamp's mother and father did, having an italian meal (Spagetthi and Meatballs etc:)Afterwards, Scamp realises that he is loved by his family especial his pal, which is the baby, scamp comes back and Angel is joined in the family. I give this movie 10 out of 10.",positive
"Not your ordinary movie, but a good one. Billy Bob is very funny in this movie, the way he talks, what he says etc. I was kind of surprised when i saw it, cause i just thought it was a normal comedy, but it was more than that. It had a very good story, great characters and a good balance.<br /><br />Favorite part: Probably when Billy Bob is running around in his robe shooting at the rippers",positive
"Spoilers ahead JEEEEEEEESUSSSSSSSSSS.... I have a saying: ""Insecticides kill insects and Moronicides kill morons..."" The ""ghost"" in this movie kills morons. Several of the people who get killed in this movie are actually ASKING to get killed, by running into abandoned houses, going after ghosts, etc...<br /><br />On a strictly cinematic aspect, this movie sucks real bad. The three story lines are shown to be parallel and suddenly, we learn they are separated by at least a few days. It's a cheap shot...<br /><br />Also, the ""thrills"" are so cheap, they are laughable. Even ""Nightmare on Elm Street"" didn't sink so low as to show someone being attacked by his own sweater... it's pathetic.<br /><br />Save your money, stay home, and you won't have a grudge against the filmmakers..",negative
"I remember that show. I still remember that kick ass fun song ""America's Funniest People."" Frankly it should've been titled American's lame or unfunny or downright disgusting People. Dave couldn't save this show and neither could Bob Saget or the replacement hosts for AFV that came later. The Jackalope segments were hilarious and yes Dave could make some good voice overs that were better than Bob's. But this show went to hell because of the lame crappy videos people submitted. Also it developed as somewhat of a variety show with lame guest stars including the Olson Twins. Plus AFV was in it's prime before they started picking the drooling ugly as sin babies as the winner. Did I mentioned the videos were disgusting and lame? But still the theme song rocks!",negative
"This film, which is based on a true story, comes from first time director and long time actor, Denzel Washington. Denzel Washington has given us some of the best performances of the last decade, as a black soldier in the Civil War in Glory, and a lawyer in the acclaimed Philadelphia. And of course, he made special notoriety last year when he won the Academy Award for Best Actor in Training Day, in which Denzel Washington became the first African American to receive the award for Best Actor. I guess Denzel wanted a change of pace, so he chose to direct Antwone Fisher, in which he also stars. Fisher is played by Derek Luke, who is new to the silver screen, but has made some guest appearances on such television shows as King of Queens, and he will be appearing in the upcoming film release of Biker Boyz.<br /><br />	This is a truly well done film from Denzel Washington, considering it was his first time directing. Undoubtedly, Denzel felt some kind of commitment and believed in the real life story of Antwone Fisher. Antwone Fisher is about a young African American man in the Navy who constantly gets into fights, and after one particular brawl he is sent to see a Navy psychiatrist named Jerome Davenport, played by Denzel Washington. Davenport helps Antwone to deal with his troubled past and learn to move on with his life, by finding his birth mother who had to give him up at birth because she was in prison. What makes this film good is the fact that it's not overly melodramatic. I was expecting something a little more like Good Will Hunting, with a lot of swearing, fighting and vulgarity. Not that I didn't like Good Will Hunting, or the swearing, fighting and vulgarity of the film were out of place. Quite the contrary! However, Antwone Fisher is a true story, and I don't think that Washington wanted to sensationalize the story for dramatic affect in the film. Don't get me wrong, there are moments when we see Antwone fighting, carrying on and having moments when it seems like the world is closing in on him. After all, in his first session with his psychiatrist, the character played by Washington, Devenport asks Fisher where he was born, and Fisher's response is, `from under a rock,' an obvious jab at the pressures waning on Antwone Fisher's soul. But I had to appreciate the fact that this film wasn't sensationalized for dramatic affect. I think it shows real character on the part of Denzel Washington to deliver a more realistic story and to avoid the typical clichés that are common in Hollywood films, even those based on true stories. One other point that I would like to bring up about Antwone Fisher is the acting. Over all, performances were good in the film, but not great. At times, I think it was a bit obvious that the main characters were actors, but overall, to complain about performances in this film would be ludicrous. One actress that I would like to point out in this film is Viola Davis. She plays Antwone's mother, but she says barely two sentences in the movie at all, but not so much because she appears at the end of the film, but more because she in shock that her long lost son, Antwone has found her. What I would like to point out about her as an actress in the lack of use of her. She in basically a character actress, and I haven't seen her play any really elaborate roles. She made appearances in Traffic, Out Of Sight, Kate & Leopold, and two recent films: Far From Heaven and Solaris. In Steven Soderberg's remake of Solaris, she played a scientist on a doomed space craft orbiting a planet. In that film, she is confronted by George Clooney's character and she drawn to tears by what Clooney tells her in a particular scene. When I first saw Solaris, I remember seeing her tear up in the scene and thinking, wow, this woman can act. It was as if you could feel the character's grief. In that brief shot of her face, she gave so much expression and I honestly felt very sorry for her character's sadness and trouble in the film. I think she has definite potential as an actress and should be used more often perhaps in leading roles, rather than just as a character driven actress. Nonetheless, Antwone Fisher is a very good movie. Denzel Washington, as always, pulls off a great performance and he gives us a great directorial debut. Also, Derek Luke is a very talented actor. I think that Antwone Fisher will bring his immense critical fame for his portrayal of the troubled man, but I think that his public popularity will increase with the release of Biker Boyz, which also stars Lawrence Fishburn. Antwone Fisher is based on the book `Finding Fish: A Memoir,' by Antwone Quenton Fisher. ***",positive
