review,sentiment
"The film is based on Kipling's heroic lines that inspire Hollywood's biggest movie 1939.Out of the drumbeat rhythm of Kipling's most famous 85 lines rises a picture that will become known as the one great movie of the year.Big on the score of its armies in battle,its war elephants,its bandit hordes,its terror temples Thugs and mystic mountains of India .The picture is bigger still in its scope and sweep,is thrill and action but biggest biggest of all in the life breathes through three(Gary Grant,Victor McLagen and Douglas Fairbanks Jr) roaring,reckless,swaggering sons of the thundering gunfighters men who stride its mighty scenes in the flesh and blood of high adventure,it's a honest film of it all that makes Gunga Din a new experience in entertainment .Joan Fontaine gambled her against the valiant sergeants three.The romance between Fontaine and Fairbanks Jr aflame through dangerous days and nights of terror in a land where anything can happen. The motion picture has thrills for a thousand movies plundered for one mighty show.It's a fabulous,furious and far-flung adventure with the red-blood and gunpowder heroes who rise from the storied mystery of India and storm the screen with the lusty,rousing,robust life-thunder of men who fight for the love of it and love for the fun of it.The pictures is interpreted for the brave and roguish Gary Grant who rounded hundred villains Thugs and the mean Guru(Eduardo Ciannelli), Grant shouts : You're under arrest!.Besides is the heroic water man,Sam Jaffe,who regiment colonel(Montagu Love) says of him : You're a better man than I am,Gunga Din!",positive
"this has by far been one of the most beautiful portraits of a person that I've ever seen on screen. Andy Goldsworthy is a kind of man that is upon extinction. he views the earth and nature with such admiration and respect that it's primitive in a good sense. his purity, honesty and kindness breathes clearly as you watch him work in such simplistic yet full of life momentary pieces of art. I was amazed how patiently he created his pieces and how patiently he accepted their end. sometimes prematurely, but his Scottish sense of humor covers his disappointments brilliantly. the film is shoot elegantly and contains the same flow that Goldsworthy's art has. it combines nature and art in a minimal way as it is in itself. Fred Frith's score is organic enough that it blends everything together without interfering with it naturalistic sound. this is overall a great piece of work in every aspect. it has no boundaries as far as age goes.",positive
"The movie has a good story line, the action is good in some parts, but not all of them. Some of the parts, I just felt like the bad guys wouldn't have dosed off yet, from my experience from taking Martial arts. Some are the actions are long, like always mostly for the boss, but for the least important ones, they were killed or dosed off with a few hits, but some where quite unrealistic or could have done a better job at.<br /><br />The least important actors or stunt people were the right picks for the movie, my girlfriend started to have a crush on them that she started to watch the movie more than she spends her time with me.<br /><br />The movie is good, that is all I can say.",negative
"I think that this is a fabulous movie... I watched it constantly from the time I was 4 to about the time I was 8... However, watching it resulted in many nightmares. I particularly got them because of the guy that was always like ""the otherworld"" and his friends. I am 12, and I still get nightmares about it to this day. I can't fall asleep right now because I am thinking about it. I love this movie, but it is so scary! I definitely love this movie though, I have very good memories from it. Kate is very good at acting in this movie. Amazingly, I never realized that it was her! I also think that the graphics were very high quality, contrary to what some other people think",positive
"I supposed I was actually expecting a Bollywood remake of ""The Fog"", from the title, but this is actually more of a Bollywood remake of ""I Know What You Did Last Summer"", with some elements of ""Scream"", kind of, sort of, and not a very good one either. Apart from a couple very entertaining song & dance numbers, this is pretty terrible. It's obviously got a decent budget & yet it's wasted on reheated leftovers that weren't that tasty to begin with. A young woman is threatened by a creepy guy to not enter a beauty contest, because he wants his sister to win (she, thankfully, doesn't look as creepy as her brother), but she enters anyway and wins, and of course the creepy guy comes after her, and is killed, after which comes a rousing game of ""hide the body"". Of course, the body disappears and no one seems to know why, but someone knows, and they're waiting for the end to reveal a ridiculous plot twist. Interspersed with all this tired rehash are a few nifty dance numbers, especially the celebratory dance number at the party for Simran, the girl who won the beauty contest...it's highly colorful, it's well done & downright fun, and utterly wasted in this terrible film. I would much rather watch an old Ramsay brothers movie than this piece of crap, although someone has deemed that these don't need to be made available, for the most part, which is a crime in itself. But not as big of a crime as this film. I took one for the team watching this one, so take my advice, don't bother. 2 out of 10.",negative
"I saw this movie yesterday. I must admit - I love it! It's like early Tarantino, but better. Really a must, but... don't show this movie to anyone younger than 18. It's full of blood and sex (rape scene is great :) ). Now I'm just waiting for other movies of this director and a DVD release.",positive
"I watched this film version of R.D. Blackmore's classic novel as a substitute until the 2001 A&E version was released on video. And what a poor substitution it proved to be!!!!<br /><br />This version does not have the authentic, I-feel-like-I'm-there aspect of the A&E movie. The actors are, for the most part, wooden (with Sean Bean the exception) and the ""romance"" seems forced and contrived. In fact, there is no kissing until the end of the movie!!!! The triangle between John Ridd, Lorna Doone (or Lady Lorna Dugal, whichever you prefer)and the evil Carver Doone isn't mentioned or expanded upon. We don't get much insight into Carver here, or as to why he has some (if any) romantic feelings for Lorna. This movie cuts out many of the key and interesting characters of the novel, such as Counsellor Doone, and John's sharp-tongued youngest sister Lizzie which were crucial to the plot. The screenplay itself is lacking in conviction. The political intrigue also doesn't figure in the script. The way Lorna came into being with the Doones isn't true to the original story. Now, don't get me wrong, Clive Owen is a handsome and talented actor (watch Gosford Park and King Arthur for confirmation) but he comes across as bland and stoic throughout, and long hair (it may have been a bad wig) just doesn't suit him!!!! Polly Walker is a lovely and accomplished actress (see Enchanted April and Patriot Games, in which she also costarred with Sean Bean), but she appears colorless and lackluster. She has a cold sore on her lip that make-up can't hide, and the costumes don't seem authentic. The late Robert Stephens does a respectable turn as Sir Ensor Doone, although he only refers to Lorna as his favorite rather than his granddaughter, which she was reputed to be in the book. Also, it seems to me that Owen and Walker are too old for their roles (maybe it's the make-up) and the scenery is brown, cold, gray and barren, without so much of a hint of a sunny sky. I understand that it is set in Southwest England, but it is green there and they do get their sunshine!!! The portrayal of Tom Faggus' character and his ""death"", which doesn't happen in the novel, depresses the film even more. The one positive note is Sean Bean's performance as Carver. Although it doesn't even come close to matching Aidan Gillen's portrayal in the A&E movie, Bean does make one mean villain. In short, watch this only if you've got a few hours to kill, but don't expect anything exciting or for it to be true to the novel. See any other version ( but I highly recommend A&E's film) over this tired adaptation.",negative
what was the quote by archbishop tutu at the end of the film about a person's past? this film was very disturbing to watch in the sense that it was a true story and to think that humanity is still so cruel after all these years makes me ashamed <br /><br />everyone is human and everyone has the right to live their life in peace and harmony <br /><br />live and let live<br /><br />if anyone knows the quote please let me know Thank you<br /><br />this film should be shown a lot more publicly as true events as horrific as these shown in the film should be known to all in the hope that things will change sooner rather than later.,positive
"Oh, what a bad, bad, very bad movie! Cowritten by and starring Sylvester Stallonethat should have been enoughand featuring too many rock-climbing scenes, vertigo, falling, and scene-chewing villains and a botched airborne heist. There are two plots, both lame. One involves a traumatic failed rescue, and the other involves bad people wrecking an airplane for booty, and killing various harmless people whenever possible. The usually reliable John Lithgow, perhaps depressed by the sheer awfulness of the product, is reduced to sneering and calling those for whom he doesn't care ""Bostid!"" in a vague approximation of an English accent. Janine Turner, who was sprightly and enigmatic when she played Maggie on Northern Exposure, is sadly wasted in the part of a rescue climber and pilot. Stallone is stolid and muscle-headed. No deathless lines in this one. No living lines, either.",negative
"***SPOILERS*** ***SPOILERS***<br /><br />This movie, ""The Divers"", is really interesting. All I roughly knew about it was that it would involve nazi history, underwater scenes and everybody would be speaking Danish. But I decided to check it out for one reason, the fact that the story evolves around a sunken WWII German submarine. I've got a fetish for German subs, especially wrecks that can be dived upon. So I was a bit sceptical about the Danish part, but reasoned that the sub could weigh up that part. Knowing that Nordic films aren't always that good and not sure of the budget size I was, to say the least, very sceptical.<br /><br />Upon viewing I was ... surprised.<br /><br />I had some thoughts on the actors being inadequate, seeing how some are very young, the two main actors in particular. This was not an issue, they both perform very well. As do the other actors, who mostly consist of people in their 50's and beyond. This makes for some interesting interaction between young and old, not often seen on the screen. Not unique in anyway, but somewhat rare. And it's all good.<br /><br />As for the Danish language, it is nearly impossible to understand. But this was no problem, it had subtitles.<br /><br />Another issue was the submarine itself, I suspected there would be interior shots as well as underwater exterior shots of the submarine. Having decided their budget was slim, I thought this could turn out adequate at the best and down right awful at it's worst. Again I was surprised, the exterior scenes of the wreck are beautiful and the interior scenes are very realistic. Having a fetish for German subs, I knew what the sub should look like, especially inside, and was not let down. The team has done some serious research. It's all good.<br /><br />I suspect more people than myself will watch this movie just to see some sub wreck scenes so I feel I must issue a ""warning"". The submarine in the movie is not an actual model that existed during the war. It's a special purpose sub. But to give you a hint of what to expect, it's a crossing between a Type VII, Type IX and a Japanese transport sub similar to I-52. It's god a good design and makes a nice wreck.<br /><br />The setting is on a Danish island or peninsula, I can't remember. It's summertime and two brothers travel to their grandfather to celebrate the coming of summer as they do every year. Their grandfather is a mariner of sorts. The cinematography is quite nice, a lot of pretty summer scenes at the island docks, some newfound teenage love, nice diving weather and a general feeling of ""perfect"". Once again, it's all good.<br /><br />Plot-wise the island gets some visitors of the suspect kind, a gathering of men hire one of the boats, an old minesweeper and it's crew. One of the visitors, a man in his 50's, has the german eagle and swastika tattooed on his back. The island's senior citizens all remember when a german u-boat was sunk towards the end of world war II and ever since then there have been rumors of nazi gold in the depths. The grandfather was one of the young men who searched for the sunken u-boat shortly after german bodies started floating ashore back in 1945. No submarine was ever found.<br /><br />WHAT TO EXPECT<br /><br />Key elements are nazi experiments, nazi history, treasure hunting, secrecy, competition, teen love, conspiracy, and ...a surprise.<br /><br />*** WARNING - SPOILER ***<br /><br />I had not expected some elements of the supernatural to appear in this movie and it caught me off guard. Not being a big fan of supernatural events, it nevertheless fitted well into the story and poses no problem. It's not like ""From dusk til dawn"" where everybody turns into vampires towards the end. This is a bit more subtle.<br /><br />OVERALL : Really good movie, I gave it an 8. Some due to the fact that it isn't a Hollywood movie with unlimited resources. I later learned that it had a fair budget and that some of the actors were seasoned Danish veterans. But even if this had been a Hollywood production, I would give it a 7 or 8. Definately worth your while. Yes, a child's story in a way, but then again a mature tale. It has a lot of suspense and a grand aura of adventure, which I found very appealing. And, again, the cinematography is really nice.<br /><br />/Medusa 2001<br /><br />",positive
"Cosimo (Luis Guzmán) is told in prison about a perfect heist.Since he's behind bars and can't do it himself he has to leave it to his girl Rosalind (Patricia Clarkson).Soon there are five guys organizing the crime- five guys with very little brain capacity.Brothers Anthony and Joe Russo are the directors of Welcome to Collinwood (2002).It's a crime comedy that's often very funny.You can't help but laughing when everything goes wrong with these guys.There are some great actors playing these characters.William H.Macy plays Riley.Isaiah Washington is Leon.Sam Rockwell is Pero.Michael Jeter is Toto.Andy Davoli is Basil.Gabrielle Union plays his love interest Michelle.Jennifer Esposito plays Pero's love interest Carmela.George Clooney (also producer) plays Jerzy, the tattooed guy in a wheelchair.This is a highly entertaining flick.I certainly recommend it.",positive
"Take a pinch of GOODFELLAS, mix it with THE GODFATHER, add some Roman mythology and plenty of lowbrow comedy, and you have THE SOPRANOS, about a mob clan operating out of northern New Jersey. It's almost as entertaining as pro wrestling. I am not the biggest fan of this show, but I do admire James Gandolfini's very complicated Tony Soprano, a psychopath with an occasional glimmer of conscience. I also have come to admire te contributions of folks like gravel-voiced Dom Chianese as the bewildered but murderous Uncle Junior, silver-haired Tony Sirico as the perpetually perplexed Paulie and the very beautiful Edie Falco as the duplicitous, tough-as-nails Carmela Soprano. The violence is sudden and graphic, the body count steadily climbs each season, but it is often the small moments that matter most here. Watch Paulie and Tony's nephew Christopher (Michael Imperioli late of LAW & ORDER) as they get lost in the Pine Barrens and sit out a bitter cold night in an abandoned trruck, both convinced they've had it.",positive
"WrestleMania 6 took place April 1, 1990 at the SkyDome in Toronto, Ontario, Canada.<br /><br />Match 1: Rick Martel vs. Koko B. Ware - For what it was, a very solid opening match. Koko was always fairly popular with the fans, and at this point Martel was still getting over as a heel talent. In the end Martel is able to snag the win in a pretty non memorable match.<br /><br />Match 2: The Colossal Connection (Andre The Giant & Haku) (c) (with Bobby 'The Brain' Heenan) vs Demolition (Ax & Smash) for the WWF Tag Team Championship - At this point Andre's health was really awful, so his performance was really nothing special. The crowd is 100% pro Demolition in this match. In the end Haku is pinned and we have New Tag Team Champions. After the match Andre lays out Haku and Heenan and turns face at what would turn out to be his last WrestleMania.<br /><br />Match 3: Earthquack vs Hercules - Very short match. Big dominant heels were really a popular thing at the time. R.I.P. to both men in the match. John Tenta (Earthquake) passed not that long ago and same with Hercules. In the end Earthquake pins Hercules for the win.<br /><br />Match 4: Mr. Perfect vs Brutus ""The Barber"" Beefcake - The first really good match of the night. R.I.P. to Curt Henning (Mr. Perfect). Really solid back and forth action from both of these talented guys. In the end Brutus gets the win thanks to a lot of his major fan support during the match.<br /><br />Match 5: 'Rowdy' Roddy Piper vs Bad News Brown - Not a technical classic, but a pretty decent brawl for WrestleMania. Piper comes out half black/half white in what is considerably a classic moment. In the end both guys fight to a double count out with no clear cut winner.<br /><br />Match 6: The Hart Foundation vs The Bolsheviks - Complete squash match. The Hart Foundation gets an easy win. Surprising that WWE used to have a tag team division.<br /><br />Match 7: The Barbarian vs Tito Santana - Bobby Heenan's ""Heenan Family"" fairs better in this match as The Barbarian takes the win against Tito Santana. Not memorable, but good to go back and watch years later.<br /><br />Match 8: Randy Savage & Sensational Sherri vs Dusty Rhodes & Sapphire - Big inter-gender tag team match. Dusty Rhodes wears the uncomfortable polka dot outfit out to the ring. In the end Rhodes and Sapphire get the win over ""The Macho King"" and Sensational Queen Sherri.<br /><br />Match 9: The Rockers vs The Orient Express - Surprisingly another tag team match. Tag wrestling used to be so much better during this time period. A young Shawn Michaels and his partner Marty Jannetty take a loss by count out in this match to the Orient Express.<br /><br />Match 10: Dino Bravo vs Jim Duggan - Duggan gets a decent reaction, despite his American Patriot gimmick. Bravo, a member of Jimmy Hart's group, comes to the ring with Hart and Earthquake. Although he has support, Duggan takes the win.<br /><br />Match 11: ""The Million Dollar Man"" Ted DiBiase (c) vs Jake 'The Snake' Roberts for the Million Dollar Championship - The first major main event of the night. Roberts was extremely over with the fans. Match was considerably good for what it was. DiBiase is able to pick up a count out win on Roberts. But Roberts ends up possessing DiBiase's money and giving it away.<br /><br />Match 12: The Big Boss Man vs Akeem (with Slick) - One Man Gang's sad attempt at being an African Dream named Akeem. A really short match that needed some more time to develop itself as a match. Boss Man wins with a slam.<br /><br />Match 13: Jimmy ""Superfly"" Snuka vs Rick Rude - Heenan comes to the ring with Rude for this match. Snuka, never really got it good at WrestleMania. He always seemed to be on the losing end. After a short 5 minutes, Rude gets the win over Snuka.<br /><br />Match 14: WWF Champion Hulk Hogan vs Intercontinental Champion The Ultimate Warrior - Dubbed as ""The Ultimate Challenge"" we get some interesting promos from both men earlier in the night. The match was actually very good, given that people tend to think Hogan can't wrestle. A lot of near falls that really got the crowd and people that watch at home into it. In the end Warrior gets the win on Hogan and wins both titles. A stunned crowd looks on as Hulk Hogan suffers his first loss at WrestleMania.",positive
"<br /><br />What more can you ask for? A great screenplay based on one of the finest plays of the latter half of the 20th century, two fine emotional performances by Courtney and Finney, a realistic vision of war time london, a great supporting cast. This film takes you on an emotional rollercoaster through humour, sadness, loss and fulfillment. if you are in the theatre it is even more effective. This is a true 10 on the rating scale !",positive
My only question is: Why did they make this movie? Did they have a script or did they make it up as they went along? Boom Boom doesn't look like a Charley Davis. John Garfield probably turned over in his grave if he saw this.,negative
"Misguided, miscast, murky, interminable lunacy given the high-gloss MGM A-budget treatment. Kate Hepburn plays a bride who comes to suspect her rich, handsome husband (Robert Taylor)is not the dreamboat she married but a psychotic killer. MGM's attempt at a Hitchcockian thriller is doomed from the start by a turgid, muddled, ludicrous script, and the idiotic casting of Hepburn as a jeopardized woman fearing for her life (who could ever imagine Hepburn afraid of anything?) Louis B. Mayer forgot to tell Vincent Minnelli he was directing a thriller, not a musical. Taylor is embarrassing. Only Robert Mitchum, also cast-against-type as a good guy, retains his dignity in a quiet, low-keyed performance. Karl Freund's ravishing cinematography creates images of eerie beauty--and was wasted on the wrong film. End result: Metro's ""Parnell"" of the 1940s.",negative
"This is a delightful, they-don't-make-em-like-this-anymore kind of film. Well performed by everyone and peopled with interesting character actors. An intelligent, witty script acted with the right blend of broad comedy and understated humor. Holds up for repeated (annual?) viewings.<br /><br />**WARNING** the re-make of this film with the same name, directed by Arnold Whatwashethinking, is an unbearable mess - painful to watch - without a scintilla of the charm and wit of the original.",positive
"Until I saw this film, ""life is beautiful"" was my favourite film of all time. This film is everything a great film should be. Great script, unsurpassed acting and direction that neither approaches the sentimentalism the subject tempts nor leaves it without the emotional impact it demands. This film contains the taste that could not come from Hollywood and lacks the pretencion that would come from France. A wonderful movie even above the calibre I have come to expect when I see the handmade films logo come up. I need not go into detail as the previous posts encompass everything why this movie has to be seen by everyone on this planet.",positive
