review,sentiment
"This film is being described as a comedy, but it wasn't a comedy at all. Like any Panahi film, it was a very realistic drama depicting the common thread of social inequity and hypocrisy. But it was very funny; much lighter than the director's dark and serious The Circle (my favourite Iranian film). The resourcefulness of the girls and the banter between them and the soldiers was both completely believable (as if it were a documentary) and completely hilarious.<br /><br />The filming the actual match and aftermath was astonishing. It added a realism much like Australia's Kenny, of course a very different film.<br /><br />The performances from all the non-professional actors  soldiers and girls  were very credible. It was very moving to see the passion, disappointment and excitement of these girls. Anyone in this country who thinks Muslim girls wearing a chador are any different to their own daughters should go see this film  it will be a real eye-opener.<br /><br />To me, the soldiers represented the current paradigm. They started out with stock-standard official policy responses to all the pleas of the girls. As the film progressed, they found it more and more difficult to maintain this stance. When what seems like all of Teheran breaks out into wild celebration, everyone is caught up in it, and the ridiculousness of the current policies is obvious to one and all.<br /><br />It was a very moving and unexpected ending, and gave the film a really nice blend of emotions, frivolity, drama and social commentary. Though it's adult cinema, I think mature-minded children from about seven onwards would really appreciate this film (as long as they can read subtitles).<br /><br />It is remarkable that a repressive country like Iran is able to produce films of such quality by the likes of Panahi and Kiarostami. Perhaps the constraints there force directors to be extremely resourceful. Australian (and other) film makers could take a leaf out of their book.",positive
"S l o w, l o n g, d u l l. . .<br /><br />Oh my god, dull. <br /><br />Characters so annoying - you'll cringe every time you see Jimy Smits, or the guy that played tomtom from now on. They must have never rehearsed or reviewed the film in progress. Mel Gibson was absolutely wooden.<br /><br />This may not be the worst movie ever made, but that it went almost straight to video says it is darn close.<br /><br />",negative
"'War movie' is a Hollywood genre that has been done and redone so many times that clichéd dialogue, rehashed plot and over-the-top action sequences seem unavoidable for any conflict dealing with large-scale combat. Once in a while, however, a war movie comes along that goes against the grain and brings a truly original and compelling story to life on the silver screen. The Civil War-era ""Cold Mountain,"" starring Jude Law, Nicole Kidman and Renée Zellweger is such a film.<br /><br />Then again, calling Cold Mountain"" a war movie is not entirely accurate. True enough, the film opens with a (quite literally) quick-and-dirty battle sequence that puts ""Glory"" director Edward Zwick shame. However, ""Cold Mountain"" is not so much about the Civil War itself as it is about the period and the people of the times. The story centers around disgruntled Confederate soldier Inman, played by Jude Law, who becomes disgusted with the gruesome war and homesick for the beautiful hamlet of Cold Mountain, North Carolina and the equally beautiful southern belle he left behind, Ada Monroe, played by Nicole Kidman. At first glance, this setup appears formulaic as the romantic interest back home gives the audience enough sympathy to root for the reluctant soldier's tribulations on the battlefield. Indeed, the earlier segments of the film are relatively unimpressive and even somewhat contrived.<br /><br />""Cold Mountain"" soon takes a drastic turn, though, as the intrepid hero Inman turns out to be a deserter (incidentally saving the audience from the potentially confusing scenario of wanting to root for the Confederates) and begins a long odyssey homeward. Meanwhile, back at the farm, Ada's cultured ways prove of little use in the fields; soon she is transformed into something of a wilderbeast. Coming to Ada's rescue is the course, tough-as-nails Ruby Thewes, played by Renée Zellweger, who helps Ada put the farm back together and, perhaps more importantly, cope with the loneliness and isolation the war seems to have brought upon Ada.<br /><br />Within these two settings, a vivid, compelling and, at times, very disturbing portrait of the war-torn South unfolds. The characters with whom Inman and Ada interact are surprisingly complex, enhanced by wonderful performances of Brendan Gleeson as Ruby's deadbeat father, Ray Winstone as an unrepentant southern ""lawman,"" and Natalie Portman as a deeply troubled and isolated young mother. All have been greatly affected and changed by ""the war of Northern aggression,"" mostly for the worse. The dark, pervading anti-war message, accented by an effective, haunting score and chillingly beautiful shots of Virginia and North Carolina, is communicated to the audience not so much by gruesome battle scenes as by the scarred land and traumatized people for which the war was fought. Though the weapons and tactics of war itself have changed much in the past century, it's hellish effect on the land is timelessly relevant.<br /><br />Director Anthony Minghella manages to maintain this gloomy mood for most of the film, but the atmosphere is unfortunately denigrated by a rather tepid climax that does little justice to the wonderfully formed characters. The love story between Inman and Ada is awkwardly tacked onto the beginning and end of the film, though the inherently distant, abstracted and even absurd nature of their relationship in a way fits the dismal nature of the rest of the plot.<br /><br />Make no mistake, ""Cold Mountain"" has neither the traits of a feel-good romance nor an inspiring war drama. It is a unique vision of an era that is sure not only to entertain but also to truly absorb the audience into the lives of a people torn apart by a war and entirely desperate to be rid of its terrible repercussions altogether.",positive
"I had the funny chance of seeing this on Mystery Science Theater 3000, four years ago. I must admit it wasn't as badly done as some other science fiction/horror movies of the time. The plot revolved around an astronaut that came back to earth with alien embryo's inside of him. Now the plot is quite weird, well if you can even call that a plot. (Seeing a space program run out of one building and an old pickup truck is drop-dead funny!) I'll admit it was horrible by today's standards (and 20 years ago)...but I can see myself 43 years ago watching and being charmed by this movie. It's not even close to the badness of Invasion of the Neptune Men, Manos: Hands of Fate or Future War.<br /><br />",negative
"When I heard that this movie was coming out the night before Halloween, I was very excited. When I found out that it was a book, written in 1978, I had to read it before seeing the movie. I'm sure the movie would have been much different to me if I had not read the book. The writers actually did a good job of staying true to the main plot of the book, with minor differences, naturally. I think the thing that disappointed me the most about the movie was Boyle playing the role of Col. I'm not a big fan of Boyle, and it seems that no matter what the mood during the movie, she's always trying to use her over-plumped lips, and darkly makeup-ed eyes to make herself seem super sexy. Indeed, I think that the movie held true to the genuine creepiness of the house. My favorite subplot was the Sheehan family (which is so weird b/c the son was killed in Iraq and in current events there is Casey Sheehan whose mother went on a huge anti-Iraq tirade). In the book, obviously the war was not Iraq, but rather, Vietnam, and when the house turns on that video of the son in the helicopter, I was truly creeped out. Overall, I was impressed with the movie, in that it followed the book very well.",positive
"This movie is great. If you enjoy watching B-class movies, that is. This is a classic college 80's slasher movie, in which one song is played throughout the entire soundtrack. A horrible film, but worth renting to make fun of, or just to watch old men pop out of closets with knives. Kinda funny, if you ask me.",positive
"This film has got several key flaws. The first and most significant of which is the clear lack of a good plot! This sadly makes the film not only difficult to watch but also sends the watcher certain feelings of hopelessness, as if he or she is wasting valuable time of their short life. This means that the film cannot captivate it's audience, instead it encourages the viewing public to grow contempt for the film and everything associated with it! In short, it really is very very very very very very very BAD! Do yourself a favour and chew on a large rubber shoe, you'll find it far more interesting and enjoyable than watching Terminator Woman.",negative
"The film is side spliting from the outset, Eddie just seems to bring that uniqueness to the stage and makes the most basic thing funny from having an ice cream as a child to the long old tradition of the family get together. The film is very rare in this country but unsure of availability in other countries i have searched through a lot of web sites and still no luck, phoned companies that search for rare videos and there are year waiting lists for it. SO HINTS ARE VERY WELCOME. If any one likes Eddie Murphy as a comedian and see's the video get it,it is worth the money and can't go far wrong.",positive
"You know those films that have you trapped in the cinema? You're stuck there in the best seat in the house, centre of the row in your own special sweet spot that you swapped three times before you got just the right seat - and after about what feels like 13 hours you are still trapped there, uncomfortable and itchy, thinking ""When the F*** is this film ever going to END???"" (You know the feeling - think of A.I. and The Village).<br /><br />Well, Visitor Q delivers a weird variant of that feeling. I sat there for the first 30 minutes wondering when the thing was going to f***ing start! It is interminable! So ""Arty"" it hurts. This is the first Miike Takashi film I have watched. Apparently he makes films by the dozen and, if they are all pretentious w@nk like this, I suspect it will be the last.<br /><br />I'm not against Pretentious w@nk. David Lynch is up there amongst the top 10 directors for me but Visitor Q is cut-rate, cheap, and nasty pretentious w@nk. <br /><br />As you may have worked out by now - I hated it.",negative
"While watching a mundane modern movie (The Runaway Bride) with my granddaughter (age 22) she asked me ""Since you've been watching movies since 1938, what is the greatest movie of your lifetime?"" Boy! What a choice that is! It took me all summer of thought and relooking a some flicks before I made my decision. It is ""THE BEST YEARS OF OUR LIVES"". This movie has no flaws. It is one movie in which each one of the minor characters part and dialog is essential to the whole story. There is not a single part in the film which could be left out. The young girl's fixation with her brothers lack of hands, the man coming home to young adult children who have grown up without him and with different ideas, the portrayal of a young man whose only responsiblity was as a soda jerk who became the leader of a group of men, and was awarded medals for his action. A women who must now adjust to the husband who's life has been away from her for years. The realization of the folks who were in the safety of there secure homes of the sacrifices these ordinary men made in their behalf. The look into the life of loving and living with a man without hands. A parents first look and reaction to their son's new deformities. A man used to making life and death decision in a instant, having to return to the way of plodding though a conservative bank's loan structure. This is no sympathetic, tear jerking, heart strumming act. THIS WAS REAL LIFE! It could not have been portrayed any different. This, my friends, is HOW IT WAS!! This could easily be considered a documentary. In this day of color film, please do not be turned off by the black and white because it is one of the finest B/W filming, editing and directing you will ever see. The casting was perfect. If I could, I would make it compulsory for anyone taking history, film making, creative writing, sociology, family counciling or psychology to view and report on this magnificent example of the film makers art.",positive
"First off, let me say I wasted Halloween movie night by watching this garbage. Second, let me inform you that the current DVD available by Shriek Show is not uncut, so you gore hounds will be very upset. Third, that one scene is the highlight of the film and since it's been cut, well, you see where I'm going.<br /><br />I know a lot of horror fans dig this movie. It is atmospheric, shot in the woods with some very nice scenery, waterfalls and such. But after the opening kill, which has a very brutal shot of a machete being jammed through a hunter's crotch, you get no real brutal kills after that. And, with a slasher movie, you sort of want that. At least, I do. The director and co. do nothing new with the killer in the woods idea, several of this type of movie were all made right around the same time in the very early eighties. The only thing this has going for it is that you don't hate the actors as much as you might in other films. They are sort of likable. The kids have a reason for being there: one of them owns a deed to some property on the mountain. But what is not explained is why his family has property there. There is no cabin or house, so why buy property in East Jesus, especially if you aren't a hunter or whatnot? Well, I'm sure some people do buy land for camping purposes, but that just seems unusual. Anyway, two squealing backwoods inbreds show up and start stalking the campers and picking them off one by one. And, as I said before, you get pretty much nothing in the way of decent deaths after the machete kill in the beginning. The ending has a sort of off the wall kill by Connie, but even that isn't enough to save this from being almost equal with the completely forgettable film, The Forest, which is mind-numbing.<br /><br />If Shriek Show had been able to get a real uncut print, then this review might have been a little more forgiving, but this is the day and age of uncut/unrated DVD releases of old obscure films for cine-hounds like me. When you slight us, you get the crud review. Sadly, the presence of the great fatherly George Kennedy is the only highlight of this movie to set it apart from the other garden variety trash that was churned out back in the day.",negative
"Well, here we have yet another role reversal movie. There were many worth watching, despite the tired plot of gender reversal. However, this one is not. In previous reviews, I think I've made my point about the general decline of enjoyment for Haim movies that followed the late 80s. This is one of them.<br /><br />'Just One of the Girls' is about a high school kid (Corey Haim) who tries to avoid his bullies by dressing up as a girl and attending another school. He joins the cheerleading squad and makes friends with fellow cheerleader, Marie (Nicole Eggert). Obviously, he can't keep up the charade for too much longer.<br /><br />I thought this movie was utter crap, and it wasn't even funny. But, judging by a majority of reviews, it looks like fans of Alanis Morrisette or teen sex queen, Nicole Eggert, are the only ones who'd want to watch this. If you're looking for a good Haim feature (or role switching comedy), look no further than 1989. This is about the point that Haim's career tanked.",negative
"Pretty decent for his early work and no Kokaku Kidotai without it, and gets an 2 points extra for the easter eggs. For Shirow definitely a rung in the ladder. I am biased as a Shirow fan but this was a big step from Dirty Pair which was what I knew of him. Violent fun with a porno soundtrack! You cannot help but notice that. I know people appreciate him for Ghost in the Shell..but all of the deep spiritual overtones were dealt with in Appleseed. ESWAT killing terrorists, the struggle for humans to stay viable as bioroids phase them out, and Deunan staying thin despite her intake of junk food. Definitely like the characters even the traitor..and I do not know why.",positive
"Susan inadvertently stumbles onto a drug smuggling ring while her realtor gets a flat tire while driving her to see a house. The leader of said drug ring, Mongo (whom only has one week until retirement) thinking she knows much more than this bubbly blond actually does seeks to make sure she won't tell anyone anything and thus begins one of the more bone headed films that I've sat through.<br /><br />All the actors in this film can't really act in the least. Susan makes a pretty ineffectual hero for most of the movie (she'd never escape multiple times if not for the fact that seemingly every one in the movie wants to have sex with her) and she doesn't take the offensive until the last 20 minutes of the flick. When she does she spouts some generic ""I have had enough"" line, preach on sister, that very thought ran through my mind multiple times when I was watching this <br /><br />My Grade: D-",negative
"OMG, another bad film by Larry Buchanan. That guy did not learn to stop, did he? First, he gives us zero budget sci-fi movies and lies about famous dead people, and now he is exploiting the Loch Ness Monster as being vicious.<br /><br />The ""plot"" is basically about some southerners of the USA pretending to be Scottish camping out at Loch Ness. Alas, out on the fishing hole, oops, I mean lake of Loch Ness, there is a killer inflatable monster that clams itself to be Nessie, going out of its way to kill people for no apparent reason.<br /><br />I am surprised that the crew of MST3K never heard of this movie. Yes, it is that bad too.",negative
"I've watched this movie on a fairly regular basis for most of my life, and it never gets old. For all the snide remarks and insults (mostly from David Spade), ""Tommy Boy"" has a giant heart. And that's what keeps this movie funny after all these years.<br /><br />Tommy Callahan (Chris Farley) is the son of Big Tom Callahan (Brian Dennehy), master car parts salesman, and has ridden on that all his life. But after his died dies on his wedding day, Tommy learns that the company is in debt, and about to be bought by Ray Zalinsky (Dan Akroyd), the owner of a huge car parts company. So in order to save the company, Tommy has to go on the road to sell the company's new brake pads. Along for the ride, though not by choice, is Richard Hayden (David Spade) a former classmate of Tommy's who was Big Tom's right-hand man.<br /><br />The movie rides on the chemistry between the two SNL stars (and real-life best friends) Chris Farley and David Spade. The duo has enough comic energy going between them to power the world. It's the big, dumb guy versus the smart little guy. It works, and some of their scenes are unforgettably funny. Farley and Spade are actually decent dramatic actors as well. Although the film is primarily a comedy, it has its fair share of drama, but Spade and especially Farley are just as good there as when they're making the audience laugh.<br /><br />Forgive me, but I have to talk about Chris Farley a little more. I read his biography (""The Chris Farley Show: A Biography in Three Acts,"" for anyone who cares), and understanding who Chris was in real life made this movie more special to me. Chris Farley was a genuinely good person who struggled, and ultimately failed to conquer his addictions. Although this was the first movie he had a major role in, it is his best film. It really showed who he was, and just how much talent he had. Knowing Chris's story adds another layer to this movie, although it doesn't make it any less funny.<br /><br />Farley and Spade are matched with a good on screen cast. Rob Lowe is suitably slimy as Tommy's ""new brother,"" and Bo Derek is solid as his step-mother. Brian Dennehy is great as Big Tom. Dennehy makes it easy to believe that they're father in son. Big Tom is just as crazy as his son, although he's smarter and more mature. Dan Akroyd gives one of his best performances as Zalinsky, giving Tommy the hard truth behind advertising. Julie Warner is also good as Tommy's love interest, Michelle.<br /><br />For me, Peter Segal is one of the great comedy directors. He keeps the pace quick and energetic, but most importantly, he knows how to make comedy funny. He doesn't belabor the jokes, and he understands that funny actors know what they're doing and he allows them to do it. But Segal goes a step further. He gives ""Tommy Boy"" a friendly, almost nostalgic tone that both tugs the heartstrings (genuinely) and tickles the funnybone.<br /><br />Critics didn't like ""Tommy Boy."" Shame on them. A movie doesn't have to be super sophisticated or subversively intellectual to be funny (God forbid Farley and Spade were forced to do muted comedy a la ""The Office""). This is a great movie and one of my all-time favorites.",positive
"In A Minute To Pray, A Second To Die, Clay McCord (Alex Cord) is an unhappy outlaw with a ten thousand dollar bounty on his head and degenerative epilepsy.<br /><br />Realizing his days as an outlaw are numbered, he wants desperately (though somewhat reluctantly) to take advantage of an amnesty being granted by rough and tumble territorial governor Robert Ryan, (excellent performance) who badly wants McCord to renounce his ways and accept the amnesty as an example to others while in the bandit hub of Escondito, outlaw Mario Brega plans to kill McCord to stop that from happening.<br /><br />Also starring Arthur Kennedy, Aldo Sambrell and a slew of other familiar European faces, this is co-written and produced by (American) spaghetti western pioneer Albert Band, also responsible for the pre-Leone film Gunfight At Red Sands.<br /><br />Though the solution to the main character's ""epilepsy"" is lifted straight out of Howard Hawks' El Dorado, the script is solid, pretty fresh and unpretentious. This has a great balance of action and story and Alex Cord is great in it. He really should have been a bigger star.<br /><br />In defense of the shorter (well dubbed) English version: personally I'm past that age where the longer version is always the better version and the ending where McCord is ironically gunned down by grimy bounty hunters after his pardon, is needlessly nihilistic and completely destroys the film's message about hope and redemption.<br /><br />Call me old-fashioned, but I rooted for McCord and felt he earned that happy ending!",positive
"Mike Judge's Idiocracy is an interesting film, and one that his fans will undoubtedly track down and see.<br /><br />Before I start the review, I would preface it by saying that if you get a chance to see it, definitely do, as it IS worth watching, and isn't the easiest film in the world to track down.<br /><br />Let's start with the premise - Luke Wilson is Private Joe Bauers, an Army librarian who is deemed to have absolutely no outstanding attributes or glaring flaws, making him totally average in every way. This, along with the fact that he has no living relatives, makes him a standout candidate for an experimental cryogenics procedure. Also frozen with Joe is a Prostitute named Rita who was pimped to the project by Upgrayedd, her abusive pimp. Unfortunately, a few days after they are frozen, the top secret project is abandoned, and they are forgotten about.<br /><br />They wake up in 2505, and find that with the dumbing down of society following the trends of recent times, everyone on Earth is only slightly more intelligent than a chimp. The way that ""everyman"" Joe Bauers talks is seen as being ""faggy"", much as someone speaking like Shakespeare would ridiculed now, and a former professional wrestler is the President of the United States (actually, this one probably isn't that outrageous really). The best show on TV is called ""Ow! My Balls!"", which admittedly sounds pretty good, and not only is everything spelled wrong, but signs seem to have run out of space for the wording, leaving them to be bunched up at the end.<br /><br />It's a funny premise for film, but this is the problem - Aside from the initial premise, not that much in the movie is truly funny. What I mean by that is that the ideas that come to mind from having read the premise of the film are probably about as funny as the film itself. Obviously, it's not terrible, but it probably could have been funnier.<br /><br />There are some winners in the script, such as Starbucks now offering ""happy endings"", and people placing their blind faith in the universally misunderstood ""electrolytes"", but they are just too few and far between, so unless you are going to laugh hysterically every time one of the idiots of the future slurs out a slack-jawed, profanity laden sentence with little to no logic and/or intelligence, then the laughs might be pretty well spaced.<br /><br />It's unfair for everyone to be comparing it to Office Space, because it's a very different film, but as a film, regardless of what came before it, Idiocracy is a funny concept that will probably have you laughing a lot more in the opening 15-20 minutes than in the rest of the film.<br /><br />I give it 5 out of 10 because it is enjoyable, but doesn't do enough to raise it above middle of the road.",positive
"Yes I know ""talkies"" had just been invented for the cinema 2 years earlier when this was produced in 1929 but this film showed that much had to learnt about the art of producing films.It comes over as a filmed ""hammy"" stage play with the actors melodramatically enunciating their lines,rolling their eyes, using too many pregnant pauses and using gestures more appropriate to silent cinema, which I suppose was normal during the process of educating them to appear more naturalistic on screen.The gaps between lines spoken should have been tightened up during editing as it considerably slows the film.It is now only of interest for Titanic buffs who want to see an early example of this marine accident on film.In next chronological order they could see ""Titanic"" (1953) A Night to Remember (1958)""Titanic (1997), to see how the cinema's depiction of this tragedy as evolved over the years.There have been many documentaries and TV films made including the atrocious ""SOS Titanic"" (1979) On my version which is a DVD, David McCallum gives the introduction.It was he who played Harold Bride Marconi's junior wireless operator in ""A Night to Remember""(still the best feature film - please read my ""Tribute to Walter"" comments on IMDb under Howard Morley.demon.co.uk)and gave the commentary on the series of 4 videos entitled ""End of a Dream"" so he was well qualified to give the narration.Of more interest I found was a recording accompanied by actual photos of the 1912 US Senate hearing which is also on the DVD.Actors speak the actual words spoken by Lightoller 2nd officer, J Bruce Ismay,Managing director of White Star, Harold Bride and others including Gloria Stewart (The ""old Rose"" in Titanic 1997) whose voice is used for one of the first class women survivors.",negative
