,Game_ID,Report,player_name,points,assists,total_rebounds,steals,blocks
611,50,"The Portland Trail Blazers (20 - 26) defeated the Los Angeles Lakers (9 - 37) 121 - 103 at Moda Center on Saturday. Los Angeles fell behind early, and aside from a late second quarter run, they were never able to come within striking distance. It proved to be another Kobe Bryant filled atmosphere, as the 20 year veteran played his last game in Portland. Bryant finished with 10 points on nine shots. No Lakers player received more than 30 minutes of playing time, and coach Byron Scott experimented with a variety of lineups throughout the game. D’Angelo Russell put forth one of his best campaigns during his rookie season and finished with 21 points (8 - of - 12 FG, 1 - of - 2 3PT, 4 - of - 5 FT), three rebounds and two assists coming off the bench. Lou Williams and Jordan Clarkson combined for 26 point, while Julius Randle added 11 points and nine rebounds. The Lakers are now owners of a six game losing streak. Los Angeles will host the Dallas Mavericks (25 - 20) on Monday. Portland entered the contest with a major matchup advantage in the backcourt and Damian LIllard and CJ McCollum shot lights out as a result. Lillard led all scorers with 36 points (14 - of - 19 FG, 5 - of - 8 3PT, 3 - of - 4 FT) and constantly kept the Lakers out of reach. McCollum added 28 points on 50 percent shooting and the combo guards were simply too much to handle, as it helped the Blazers successfully outrun their opponents, both in transition and in the half court offense. Portland dominated the glass and won the rebounding battle 42 - 30, led by a balanced mix of starters and bench players. Mason Plumlee totaled 13 points and eight rebounds, Noah Venloe added 11 points and six rebounds and Ed Davis contributed eight boards off the bench. Portland will host the Sacramento Kings (20 - 23) on Tuesday.
", CJ McCollum,-1.0,-1.0,8.0,,-1.0
612,50,"The Portland Trail Blazers (20 - 26) defeated the Los Angeles Lakers (9 - 37) 121 - 103 at Moda Center on Saturday. Los Angeles fell behind early, and aside from a late second quarter run, they were never able to come within striking distance. It proved to be another Kobe Bryant filled atmosphere, as the 20 year veteran played his last game in Portland. Bryant finished with 10 points on nine shots. No Lakers player received more than 30 minutes of playing time, and coach Byron Scott experimented with a variety of lineups throughout the game. D’Angelo Russell put forth one of his best campaigns during his rookie season and finished with 21 points (8 - of - 12 FG, 1 - of - 2 3PT, 4 - of - 5 FT), three rebounds and two assists coming off the bench. Lou Williams and Jordan Clarkson combined for 26 point, while Julius Randle added 11 points and nine rebounds. The Lakers are now owners of a six game losing streak. Los Angeles will host the Dallas Mavericks (25 - 20) on Monday. Portland entered the contest with a major matchup advantage in the backcourt and Damian LIllard and CJ McCollum shot lights out as a result. Lillard led all scorers with 36 points (14 - of - 19 FG, 5 - of - 8 3PT, 3 - of - 4 FT) and constantly kept the Lakers out of reach. McCollum added 28 points on 50 percent shooting and the combo guards were simply too much to handle, as it helped the Blazers successfully outrun their opponents, both in transition and in the half court offense. Portland dominated the glass and won the rebounding battle 42 - 30, led by a balanced mix of starters and bench players. Mason Plumlee totaled 13 points and eight rebounds, Noah Venloe added 11 points and six rebounds and Ed Davis contributed eight boards off the bench. Portland will host the Sacramento Kings (20 - 23) on Tuesday.
", D’Angelo Russell,35.0,,-1.0,,
613,50,"The Portland Trail Blazers (20 - 26) defeated the Los Angeles Lakers (9 - 37) 121 - 103 at Moda Center on Saturday. Los Angeles fell behind early, and aside from a late second quarter run, they were never able to come within striking distance. It proved to be another Kobe Bryant filled atmosphere, as the 20 year veteran played his last game in Portland. Bryant finished with 10 points on nine shots. No Lakers player received more than 30 minutes of playing time, and coach Byron Scott experimented with a variety of lineups throughout the game. D’Angelo Russell put forth one of his best campaigns during his rookie season and finished with 21 points (8 - of - 12 FG, 1 - of - 2 3PT, 4 - of - 5 FT), three rebounds and two assists coming off the bench. Lou Williams and Jordan Clarkson combined for 26 point, while Julius Randle added 11 points and nine rebounds. The Lakers are now owners of a six game losing streak. Los Angeles will host the Dallas Mavericks (25 - 20) on Monday. Portland entered the contest with a major matchup advantage in the backcourt and Damian LIllard and CJ McCollum shot lights out as a result. Lillard led all scorers with 36 points (14 - of - 19 FG, 5 - of - 8 3PT, 3 - of - 4 FT) and constantly kept the Lakers out of reach. McCollum added 28 points on 50 percent shooting and the combo guards were simply too much to handle, as it helped the Blazers successfully outrun their opponents, both in transition and in the half court offense. Portland dominated the glass and won the rebounding battle 42 - 30, led by a balanced mix of starters and bench players. Mason Plumlee totaled 13 points and eight rebounds, Noah Venloe added 11 points and six rebounds and Ed Davis contributed eight boards off the bench. Portland will host the Sacramento Kings (20 - 23) on Tuesday.
", Lou Williams,,-1.0,26.0,,-1.0
614,50,"The Portland Trail Blazers (20 - 26) defeated the Los Angeles Lakers (9 - 37) 121 - 103 at Moda Center on Saturday. Los Angeles fell behind early, and aside from a late second quarter run, they were never able to come within striking distance. It proved to be another Kobe Bryant filled atmosphere, as the 20 year veteran played his last game in Portland. Bryant finished with 10 points on nine shots. No Lakers player received more than 30 minutes of playing time, and coach Byron Scott experimented with a variety of lineups throughout the game. D’Angelo Russell put forth one of his best campaigns during his rookie season and finished with 21 points (8 - of - 12 FG, 1 - of - 2 3PT, 4 - of - 5 FT), three rebounds and two assists coming off the bench. Lou Williams and Jordan Clarkson combined for 26 point, while Julius Randle added 11 points and nine rebounds. The Lakers are now owners of a six game losing streak. Los Angeles will host the Dallas Mavericks (25 - 20) on Monday. Portland entered the contest with a major matchup advantage in the backcourt and Damian LIllard and CJ McCollum shot lights out as a result. Lillard led all scorers with 36 points (14 - of - 19 FG, 5 - of - 8 3PT, 3 - of - 4 FT) and constantly kept the Lakers out of reach. McCollum added 28 points on 50 percent shooting and the combo guards were simply too much to handle, as it helped the Blazers successfully outrun their opponents, both in transition and in the half court offense. Portland dominated the glass and won the rebounding battle 42 - 30, led by a balanced mix of starters and bench players. Mason Plumlee totaled 13 points and eight rebounds, Noah Venloe added 11 points and six rebounds and Ed Davis contributed eight boards off the bench. Portland will host the Sacramento Kings (20 - 23) on Tuesday.
", Jordan Clarkson,,-1.0,-1.0,5.0,-1.0
615,50,"The Portland Trail Blazers (20 - 26) defeated the Los Angeles Lakers (9 - 37) 121 - 103 at Moda Center on Saturday. Los Angeles fell behind early, and aside from a late second quarter run, they were never able to come within striking distance. It proved to be another Kobe Bryant filled atmosphere, as the 20 year veteran played his last game in Portland. Bryant finished with 10 points on nine shots. No Lakers player received more than 30 minutes of playing time, and coach Byron Scott experimented with a variety of lineups throughout the game. D’Angelo Russell put forth one of his best campaigns during his rookie season and finished with 21 points (8 - of - 12 FG, 1 - of - 2 3PT, 4 - of - 5 FT), three rebounds and two assists coming off the bench. Lou Williams and Jordan Clarkson combined for 26 point, while Julius Randle added 11 points and nine rebounds. The Lakers are now owners of a six game losing streak. Los Angeles will host the Dallas Mavericks (25 - 20) on Monday. Portland entered the contest with a major matchup advantage in the backcourt and Damian LIllard and CJ McCollum shot lights out as a result. Lillard led all scorers with 36 points (14 - of - 19 FG, 5 - of - 8 3PT, 3 - of - 4 FT) and constantly kept the Lakers out of reach. McCollum added 28 points on 50 percent shooting and the combo guards were simply too much to handle, as it helped the Blazers successfully outrun their opponents, both in transition and in the half court offense. Portland dominated the glass and won the rebounding battle 42 - 30, led by a balanced mix of starters and bench players. Mason Plumlee totaled 13 points and eight rebounds, Noah Venloe added 11 points and six rebounds and Ed Davis contributed eight boards off the bench. Portland will host the Sacramento Kings (20 - 23) on Tuesday.
", Julius Randle,,-1.0,6.0,,
616,50,"The Portland Trail Blazers (20 - 26) defeated the Los Angeles Lakers (9 - 37) 121 - 103 at Moda Center on Saturday. Los Angeles fell behind early, and aside from a late second quarter run, they were never able to come within striking distance. It proved to be another Kobe Bryant filled atmosphere, as the 20 year veteran played his last game in Portland. Bryant finished with 10 points on nine shots. No Lakers player received more than 30 minutes of playing time, and coach Byron Scott experimented with a variety of lineups throughout the game. D’Angelo Russell put forth one of his best campaigns during his rookie season and finished with 21 points (8 - of - 12 FG, 1 - of - 2 3PT, 4 - of - 5 FT), three rebounds and two assists coming off the bench. Lou Williams and Jordan Clarkson combined for 26 point, while Julius Randle added 11 points and nine rebounds. The Lakers are now owners of a six game losing streak. Los Angeles will host the Dallas Mavericks (25 - 20) on Monday. Portland entered the contest with a major matchup advantage in the backcourt and Damian LIllard and CJ McCollum shot lights out as a result. Lillard led all scorers with 36 points (14 - of - 19 FG, 5 - of - 8 3PT, 3 - of - 4 FT) and constantly kept the Lakers out of reach. McCollum added 28 points on 50 percent shooting and the combo guards were simply too much to handle, as it helped the Blazers successfully outrun their opponents, both in transition and in the half court offense. Portland dominated the glass and won the rebounding battle 42 - 30, led by a balanced mix of starters and bench players. Mason Plumlee totaled 13 points and eight rebounds, Noah Venloe added 11 points and six rebounds and Ed Davis contributed eight boards off the bench. Portland will host the Sacramento Kings (20 - 23) on Tuesday.
", Kobe Bryant,-1.0,,,,
617,51,"The Atlanta Hawks (6 - 5) defeated the Detroit Pistons (3 - 10) 99 - 89 on Friday. Atlanta was coming off two straight losses but were able to beat the Pistons in relatively convincing fashion. Jeff Teague had his way in the paint and finished with 26 points and six assists in 33 minutes. DeMarre Carroll (groin) returned to action and was put right back into the starting lineup. He finished with nine points and five rebounds in 30 minutes. The Hawks have three days off before they go on the road to Washington to face the Wizards on Tuesday. Detroit continues to use their big lineup that features Josh Smith at small forward despite the fact that they've been unable to win games with it. The Pistons have lost four straight games. In Friday's loss, they shot 38 percent from the field and 19 percent from beyond the arc, two numbers that are hard to overcome and earn a win with. They have three days off before traveling to Milwaukee on Tuesday to face the Bucks.
", Jeff Teague,14.0,-1.0,-1.0,-1.0,
618,51,"The Atlanta Hawks (6 - 5) defeated the Detroit Pistons (3 - 10) 99 - 89 on Friday. Atlanta was coming off two straight losses but were able to beat the Pistons in relatively convincing fashion. Jeff Teague had his way in the paint and finished with 26 points and six assists in 33 minutes. DeMarre Carroll (groin) returned to action and was put right back into the starting lineup. He finished with nine points and five rebounds in 30 minutes. The Hawks have three days off before they go on the road to Washington to face the Wizards on Tuesday. Detroit continues to use their big lineup that features Josh Smith at small forward despite the fact that they've been unable to win games with it. The Pistons have lost four straight games. In Friday's loss, they shot 38 percent from the field and 19 percent from beyond the arc, two numbers that are hard to overcome and earn a win with. They have three days off before traveling to Milwaukee on Tuesday to face the Bucks.
", DeMarre Carroll,11.0,,26.0,-1.0,-1.0
619,51,"The Atlanta Hawks (6 - 5) defeated the Detroit Pistons (3 - 10) 99 - 89 on Friday. Atlanta was coming off two straight losses but were able to beat the Pistons in relatively convincing fashion. Jeff Teague had his way in the paint and finished with 26 points and six assists in 33 minutes. DeMarre Carroll (groin) returned to action and was put right back into the starting lineup. He finished with nine points and five rebounds in 30 minutes. The Hawks have three days off before they go on the road to Washington to face the Wizards on Tuesday. Detroit continues to use their big lineup that features Josh Smith at small forward despite the fact that they've been unable to win games with it. The Pistons have lost four straight games. In Friday's loss, they shot 38 percent from the field and 19 percent from beyond the arc, two numbers that are hard to overcome and earn a win with. They have three days off before traveling to Milwaukee on Tuesday to face the Bucks.
", Josh Smith,17.0,-1.0,-1.0,-1.0,-1.0
620,52,"The New York Knicks defeated the visiting Portland Trail Blazers, 107 - 103, at Madison Square Garden on Tuesday. The Knicks (7 - 7) continued their solid efforts at home with the hard - fought victory, which came on the strength of Kristaps Porzingis' 31 points, nine rebounds, an assist and a block. The second - year big man's contributions were particularly valuable on a night where Carmelo Anthony was held to 7 - of - 22 shooting and 17 points overall by Maurice Harkless. Despite his relatively modest scoring output, the rest of the team, particularly the second unit, managed to pick up the slack, and New York shot 47 percent from the field overall. The Trail Blazers (8 - 8) were led by Damian Lillard's 22 points, which he supplemented with six assists, five rebounds and two steals. Backcourt mate C.J. McCollum followed with a full stat line of 16 points, five rebounds and five assists. Harkless complemented his strong defensive work against Anthony by contributing 15 points, eight boards, a steal and a block. Ed Davis turned in a solid start at power forward, posting a 14 - point, 10 - rebound double - double that also included a pair of blocks. Evan Turner paced the reserves with 11 points. Derrick Rose was a distant second behind Porzingis with 18 points, five assists, four rebounds, two steals and a block, and made a key jumper with seven seconds left to give the Knicks their final four - point margin of victory. Anthony supplemented his scoring total with six rebounds, a steal and a block. The remaining members of the starting five, Kyle O'Quinn and Courtney Lee, combined for a modest nine points and nine rebounds, but the bench was able to contribute 32 points overall. Mindaugus Kuzminskas paced the second unit's night with 10 points, three rebounds, an assist and a steal. The Trail Blazers hit the road again Wednesday to take on the Cleveland Cavaliers, while the Knicks remain home to face the Charlotte Hornets on Friday evening.
", Kristaps Porzingis,,7.0,,-1.0,-1.0
621,52,"The New York Knicks defeated the visiting Portland Trail Blazers, 107 - 103, at Madison Square Garden on Tuesday. The Knicks (7 - 7) continued their solid efforts at home with the hard - fought victory, which came on the strength of Kristaps Porzingis' 31 points, nine rebounds, an assist and a block. The second - year big man's contributions were particularly valuable on a night where Carmelo Anthony was held to 7 - of - 22 shooting and 17 points overall by Maurice Harkless. Despite his relatively modest scoring output, the rest of the team, particularly the second unit, managed to pick up the slack, and New York shot 47 percent from the field overall. The Trail Blazers (8 - 8) were led by Damian Lillard's 22 points, which he supplemented with six assists, five rebounds and two steals. Backcourt mate C.J. McCollum followed with a full stat line of 16 points, five rebounds and five assists. Harkless complemented his strong defensive work against Anthony by contributing 15 points, eight boards, a steal and a block. Ed Davis turned in a solid start at power forward, posting a 14 - point, 10 - rebound double - double that also included a pair of blocks. Evan Turner paced the reserves with 11 points. Derrick Rose was a distant second behind Porzingis with 18 points, five assists, four rebounds, two steals and a block, and made a key jumper with seven seconds left to give the Knicks their final four - point margin of victory. Anthony supplemented his scoring total with six rebounds, a steal and a block. The remaining members of the starting five, Kyle O'Quinn and Courtney Lee, combined for a modest nine points and nine rebounds, but the bench was able to contribute 32 points overall. Mindaugus Kuzminskas paced the second unit's night with 10 points, three rebounds, an assist and a steal. The Trail Blazers hit the road again Wednesday to take on the Cleveland Cavaliers, while the Knicks remain home to face the Charlotte Hornets on Friday evening.
", Carmelo Anthony,8.0,-1.0,-1.0,,
622,52,"The New York Knicks defeated the visiting Portland Trail Blazers, 107 - 103, at Madison Square Garden on Tuesday. The Knicks (7 - 7) continued their solid efforts at home with the hard - fought victory, which came on the strength of Kristaps Porzingis' 31 points, nine rebounds, an assist and a block. The second - year big man's contributions were particularly valuable on a night where Carmelo Anthony was held to 7 - of - 22 shooting and 17 points overall by Maurice Harkless. Despite his relatively modest scoring output, the rest of the team, particularly the second unit, managed to pick up the slack, and New York shot 47 percent from the field overall. The Trail Blazers (8 - 8) were led by Damian Lillard's 22 points, which he supplemented with six assists, five rebounds and two steals. Backcourt mate C.J. McCollum followed with a full stat line of 16 points, five rebounds and five assists. Harkless complemented his strong defensive work against Anthony by contributing 15 points, eight boards, a steal and a block. Ed Davis turned in a solid start at power forward, posting a 14 - point, 10 - rebound double - double that also included a pair of blocks. Evan Turner paced the reserves with 11 points. Derrick Rose was a distant second behind Porzingis with 18 points, five assists, four rebounds, two steals and a block, and made a key jumper with seven seconds left to give the Knicks their final four - point margin of victory. Anthony supplemented his scoring total with six rebounds, a steal and a block. The remaining members of the starting five, Kyle O'Quinn and Courtney Lee, combined for a modest nine points and nine rebounds, but the bench was able to contribute 32 points overall. Mindaugus Kuzminskas paced the second unit's night with 10 points, three rebounds, an assist and a steal. The Trail Blazers hit the road again Wednesday to take on the Cleveland Cavaliers, while the Knicks remain home to face the Charlotte Hornets on Friday evening.
", Derrick Rose,,1.0,,0.0,
623,52,"The New York Knicks defeated the visiting Portland Trail Blazers, 107 - 103, at Madison Square Garden on Tuesday. The Knicks (7 - 7) continued their solid efforts at home with the hard - fought victory, which came on the strength of Kristaps Porzingis' 31 points, nine rebounds, an assist and a block. The second - year big man's contributions were particularly valuable on a night where Carmelo Anthony was held to 7 - of - 22 shooting and 17 points overall by Maurice Harkless. Despite his relatively modest scoring output, the rest of the team, particularly the second unit, managed to pick up the slack, and New York shot 47 percent from the field overall. The Trail Blazers (8 - 8) were led by Damian Lillard's 22 points, which he supplemented with six assists, five rebounds and two steals. Backcourt mate C.J. McCollum followed with a full stat line of 16 points, five rebounds and five assists. Harkless complemented his strong defensive work against Anthony by contributing 15 points, eight boards, a steal and a block. Ed Davis turned in a solid start at power forward, posting a 14 - point, 10 - rebound double - double that also included a pair of blocks. Evan Turner paced the reserves with 11 points. Derrick Rose was a distant second behind Porzingis with 18 points, five assists, four rebounds, two steals and a block, and made a key jumper with seven seconds left to give the Knicks their final four - point margin of victory. Anthony supplemented his scoring total with six rebounds, a steal and a block. The remaining members of the starting five, Kyle O'Quinn and Courtney Lee, combined for a modest nine points and nine rebounds, but the bench was able to contribute 32 points overall. Mindaugus Kuzminskas paced the second unit's night with 10 points, three rebounds, an assist and a steal. The Trail Blazers hit the road again Wednesday to take on the Cleveland Cavaliers, while the Knicks remain home to face the Charlotte Hornets on Friday evening.
", Kyle O'Quinn,13.0,-1.0,,1.0,-1.0
624,52,"The New York Knicks defeated the visiting Portland Trail Blazers, 107 - 103, at Madison Square Garden on Tuesday. The Knicks (7 - 7) continued their solid efforts at home with the hard - fought victory, which came on the strength of Kristaps Porzingis' 31 points, nine rebounds, an assist and a block. The second - year big man's contributions were particularly valuable on a night where Carmelo Anthony was held to 7 - of - 22 shooting and 17 points overall by Maurice Harkless. Despite his relatively modest scoring output, the rest of the team, particularly the second unit, managed to pick up the slack, and New York shot 47 percent from the field overall. The Trail Blazers (8 - 8) were led by Damian Lillard's 22 points, which he supplemented with six assists, five rebounds and two steals. Backcourt mate C.J. McCollum followed with a full stat line of 16 points, five rebounds and five assists. Harkless complemented his strong defensive work against Anthony by contributing 15 points, eight boards, a steal and a block. Ed Davis turned in a solid start at power forward, posting a 14 - point, 10 - rebound double - double that also included a pair of blocks. Evan Turner paced the reserves with 11 points. Derrick Rose was a distant second behind Porzingis with 18 points, five assists, four rebounds, two steals and a block, and made a key jumper with seven seconds left to give the Knicks their final four - point margin of victory. Anthony supplemented his scoring total with six rebounds, a steal and a block. The remaining members of the starting five, Kyle O'Quinn and Courtney Lee, combined for a modest nine points and nine rebounds, but the bench was able to contribute 32 points overall. Mindaugus Kuzminskas paced the second unit's night with 10 points, three rebounds, an assist and a steal. The Trail Blazers hit the road again Wednesday to take on the Cleveland Cavaliers, while the Knicks remain home to face the Charlotte Hornets on Friday evening.
", Courtney Lee,36.0,-1.0,-1.0,-1.0,
625,52,"The New York Knicks defeated the visiting Portland Trail Blazers, 107 - 103, at Madison Square Garden on Tuesday. The Knicks (7 - 7) continued their solid efforts at home with the hard - fought victory, which came on the strength of Kristaps Porzingis' 31 points, nine rebounds, an assist and a block. The second - year big man's contributions were particularly valuable on a night where Carmelo Anthony was held to 7 - of - 22 shooting and 17 points overall by Maurice Harkless. Despite his relatively modest scoring output, the rest of the team, particularly the second unit, managed to pick up the slack, and New York shot 47 percent from the field overall. The Trail Blazers (8 - 8) were led by Damian Lillard's 22 points, which he supplemented with six assists, five rebounds and two steals. Backcourt mate C.J. McCollum followed with a full stat line of 16 points, five rebounds and five assists. Harkless complemented his strong defensive work against Anthony by contributing 15 points, eight boards, a steal and a block. Ed Davis turned in a solid start at power forward, posting a 14 - point, 10 - rebound double - double that also included a pair of blocks. Evan Turner paced the reserves with 11 points. Derrick Rose was a distant second behind Porzingis with 18 points, five assists, four rebounds, two steals and a block, and made a key jumper with seven seconds left to give the Knicks their final four - point margin of victory. Anthony supplemented his scoring total with six rebounds, a steal and a block. The remaining members of the starting five, Kyle O'Quinn and Courtney Lee, combined for a modest nine points and nine rebounds, but the bench was able to contribute 32 points overall. Mindaugus Kuzminskas paced the second unit's night with 10 points, three rebounds, an assist and a steal. The Trail Blazers hit the road again Wednesday to take on the Cleveland Cavaliers, while the Knicks remain home to face the Charlotte Hornets on Friday evening.
", Mindaugus Kuzminskas,15.0,-1.0,-1.0,,1.0
626,52,"The New York Knicks defeated the visiting Portland Trail Blazers, 107 - 103, at Madison Square Garden on Tuesday. The Knicks (7 - 7) continued their solid efforts at home with the hard - fought victory, which came on the strength of Kristaps Porzingis' 31 points, nine rebounds, an assist and a block. The second - year big man's contributions were particularly valuable on a night where Carmelo Anthony was held to 7 - of - 22 shooting and 17 points overall by Maurice Harkless. Despite his relatively modest scoring output, the rest of the team, particularly the second unit, managed to pick up the slack, and New York shot 47 percent from the field overall. The Trail Blazers (8 - 8) were led by Damian Lillard's 22 points, which he supplemented with six assists, five rebounds and two steals. Backcourt mate C.J. McCollum followed with a full stat line of 16 points, five rebounds and five assists. Harkless complemented his strong defensive work against Anthony by contributing 15 points, eight boards, a steal and a block. Ed Davis turned in a solid start at power forward, posting a 14 - point, 10 - rebound double - double that also included a pair of blocks. Evan Turner paced the reserves with 11 points. Derrick Rose was a distant second behind Porzingis with 18 points, five assists, four rebounds, two steals and a block, and made a key jumper with seven seconds left to give the Knicks their final four - point margin of victory. Anthony supplemented his scoring total with six rebounds, a steal and a block. The remaining members of the starting five, Kyle O'Quinn and Courtney Lee, combined for a modest nine points and nine rebounds, but the bench was able to contribute 32 points overall. Mindaugus Kuzminskas paced the second unit's night with 10 points, three rebounds, an assist and a steal. The Trail Blazers hit the road again Wednesday to take on the Cleveland Cavaliers, while the Knicks remain home to face the Charlotte Hornets on Friday evening.
", Damian Lillard,-1.0,-1.0,-1.0,,-1.0
627,52,"The New York Knicks defeated the visiting Portland Trail Blazers, 107 - 103, at Madison Square Garden on Tuesday. The Knicks (7 - 7) continued their solid efforts at home with the hard - fought victory, which came on the strength of Kristaps Porzingis' 31 points, nine rebounds, an assist and a block. The second - year big man's contributions were particularly valuable on a night where Carmelo Anthony was held to 7 - of - 22 shooting and 17 points overall by Maurice Harkless. Despite his relatively modest scoring output, the rest of the team, particularly the second unit, managed to pick up the slack, and New York shot 47 percent from the field overall. The Trail Blazers (8 - 8) were led by Damian Lillard's 22 points, which he supplemented with six assists, five rebounds and two steals. Backcourt mate C.J. McCollum followed with a full stat line of 16 points, five rebounds and five assists. Harkless complemented his strong defensive work against Anthony by contributing 15 points, eight boards, a steal and a block. Ed Davis turned in a solid start at power forward, posting a 14 - point, 10 - rebound double - double that also included a pair of blocks. Evan Turner paced the reserves with 11 points. Derrick Rose was a distant second behind Porzingis with 18 points, five assists, four rebounds, two steals and a block, and made a key jumper with seven seconds left to give the Knicks their final four - point margin of victory. Anthony supplemented his scoring total with six rebounds, a steal and a block. The remaining members of the starting five, Kyle O'Quinn and Courtney Lee, combined for a modest nine points and nine rebounds, but the bench was able to contribute 32 points overall. Mindaugus Kuzminskas paced the second unit's night with 10 points, three rebounds, an assist and a steal. The Trail Blazers hit the road again Wednesday to take on the Cleveland Cavaliers, while the Knicks remain home to face the Charlotte Hornets on Friday evening.
", C.J. McCollum,-1.0,4.0,,-1.0,-1.0
628,52,"The New York Knicks defeated the visiting Portland Trail Blazers, 107 - 103, at Madison Square Garden on Tuesday. The Knicks (7 - 7) continued their solid efforts at home with the hard - fought victory, which came on the strength of Kristaps Porzingis' 31 points, nine rebounds, an assist and a block. The second - year big man's contributions were particularly valuable on a night where Carmelo Anthony was held to 7 - of - 22 shooting and 17 points overall by Maurice Harkless. Despite his relatively modest scoring output, the rest of the team, particularly the second unit, managed to pick up the slack, and New York shot 47 percent from the field overall. The Trail Blazers (8 - 8) were led by Damian Lillard's 22 points, which he supplemented with six assists, five rebounds and two steals. Backcourt mate C.J. McCollum followed with a full stat line of 16 points, five rebounds and five assists. Harkless complemented his strong defensive work against Anthony by contributing 15 points, eight boards, a steal and a block. Ed Davis turned in a solid start at power forward, posting a 14 - point, 10 - rebound double - double that also included a pair of blocks. Evan Turner paced the reserves with 11 points. Derrick Rose was a distant second behind Porzingis with 18 points, five assists, four rebounds, two steals and a block, and made a key jumper with seven seconds left to give the Knicks their final four - point margin of victory. Anthony supplemented his scoring total with six rebounds, a steal and a block. The remaining members of the starting five, Kyle O'Quinn and Courtney Lee, combined for a modest nine points and nine rebounds, but the bench was able to contribute 32 points overall. Mindaugus Kuzminskas paced the second unit's night with 10 points, three rebounds, an assist and a steal. The Trail Blazers hit the road again Wednesday to take on the Cleveland Cavaliers, while the Knicks remain home to face the Charlotte Hornets on Friday evening.
", Maurice Harkless,11.0,-1.0,,6.0,-1.0
629,52,"The New York Knicks defeated the visiting Portland Trail Blazers, 107 - 103, at Madison Square Garden on Tuesday. The Knicks (7 - 7) continued their solid efforts at home with the hard - fought victory, which came on the strength of Kristaps Porzingis' 31 points, nine rebounds, an assist and a block. The second - year big man's contributions were particularly valuable on a night where Carmelo Anthony was held to 7 - of - 22 shooting and 17 points overall by Maurice Harkless. Despite his relatively modest scoring output, the rest of the team, particularly the second unit, managed to pick up the slack, and New York shot 47 percent from the field overall. The Trail Blazers (8 - 8) were led by Damian Lillard's 22 points, which he supplemented with six assists, five rebounds and two steals. Backcourt mate C.J. McCollum followed with a full stat line of 16 points, five rebounds and five assists. Harkless complemented his strong defensive work against Anthony by contributing 15 points, eight boards, a steal and a block. Ed Davis turned in a solid start at power forward, posting a 14 - point, 10 - rebound double - double that also included a pair of blocks. Evan Turner paced the reserves with 11 points. Derrick Rose was a distant second behind Porzingis with 18 points, five assists, four rebounds, two steals and a block, and made a key jumper with seven seconds left to give the Knicks their final four - point margin of victory. Anthony supplemented his scoring total with six rebounds, a steal and a block. The remaining members of the starting five, Kyle O'Quinn and Courtney Lee, combined for a modest nine points and nine rebounds, but the bench was able to contribute 32 points overall. Mindaugus Kuzminskas paced the second unit's night with 10 points, three rebounds, an assist and a steal. The Trail Blazers hit the road again Wednesday to take on the Cleveland Cavaliers, while the Knicks remain home to face the Charlotte Hornets on Friday evening.
", Ed Davis,,11.0,,,-1.0
630,52,"The New York Knicks defeated the visiting Portland Trail Blazers, 107 - 103, at Madison Square Garden on Tuesday. The Knicks (7 - 7) continued their solid efforts at home with the hard - fought victory, which came on the strength of Kristaps Porzingis' 31 points, nine rebounds, an assist and a block. The second - year big man's contributions were particularly valuable on a night where Carmelo Anthony was held to 7 - of - 22 shooting and 17 points overall by Maurice Harkless. Despite his relatively modest scoring output, the rest of the team, particularly the second unit, managed to pick up the slack, and New York shot 47 percent from the field overall. The Trail Blazers (8 - 8) were led by Damian Lillard's 22 points, which he supplemented with six assists, five rebounds and two steals. Backcourt mate C.J. McCollum followed with a full stat line of 16 points, five rebounds and five assists. Harkless complemented his strong defensive work against Anthony by contributing 15 points, eight boards, a steal and a block. Ed Davis turned in a solid start at power forward, posting a 14 - point, 10 - rebound double - double that also included a pair of blocks. Evan Turner paced the reserves with 11 points. Derrick Rose was a distant second behind Porzingis with 18 points, five assists, four rebounds, two steals and a block, and made a key jumper with seven seconds left to give the Knicks their final four - point margin of victory. Anthony supplemented his scoring total with six rebounds, a steal and a block. The remaining members of the starting five, Kyle O'Quinn and Courtney Lee, combined for a modest nine points and nine rebounds, but the bench was able to contribute 32 points overall. Mindaugus Kuzminskas paced the second unit's night with 10 points, three rebounds, an assist and a steal. The Trail Blazers hit the road again Wednesday to take on the Cleveland Cavaliers, while the Knicks remain home to face the Charlotte Hornets on Friday evening.
", Evan Turner,-1.0,-1.0,-1.0,,-1.0
631,53,"The Bulls hung around all game, but the Knicks led for nearly 40 minutes in an impressive performance. The second half is when New York really turned it on, as they scored 61 points and committed just one turnover. The assist - to - turnover margin was a huge factor, as the Bulls committed 12 turnovers with 15 assists, while the Knicks committed just five turnovers to their 31 assists. The 27 points from Kristaps Porzingis marks a season - high and this is the first time all season that all five starters scored in double figures. The 11 assists from Derrick Rose more than doubles his previous season - high of five. The 35 points and five three - pointers are a season - high for Dwyane Wade as well, as those five threes nearly matches his season total from last season. The 75 combined points from Wade, Jimmy Butler and Nikola Mirotic were the only reason Chicago hung around, as the other nine players combined for just 29 points.
", Kristaps Porzingis,,-1.0,,-1.0,-1.0
