director
Jim Sheridan
John Landis
Fritz Lang
Robert Wise
Elem Klimov
Neil Jordan
Jim Abrahams
Nancy Savoca
Aaron Norris
George Seaton
Wolfgang Petersen
George Cukor
Randa Haines
Mary Agnes Donoghue
Alan Parker
Garry Marshall
Stuart Heisler
Todd Haynes
Martin Scorsese
Volker Schlöndorff
Howard Zieff
Oliver Stone
Robert Mulligan
Mark Robson
Jayaraaj
Charles Shyer
Lili Fini Zanuck
John McTiernan
Frank Capra
Lewis Allen
Peter Collinson
Brian Levant
Pedro Almodóvar
Arthur Hiller
Paul Michael Glaser
Rowdy Herrington
Michael Curtiz
Bill Duke
Robert H. Lieberman
Randall Miller
Derek Jarman
Keith Gordon
Reginald Hudlin
Christian Duguay
Gary Sinise
Eric Red
Ralph Bakshi
Cameron Crowe
Jules Dassin
Byron Haskin
Carroll Ballard
Michael Mann
Alan J. Pakula
Woody Allen
Stephen Frears
Tony Richardson
King Vidor
Michael Curtiz
Steve Miner
Joe Dante
Clint Eastwood
Richard Pearce
Spike Lee
W.S. Van Dyke
Martin Brest
Robert Harmon
Luis Llosa
George Sluizer
Alan Shapiro
James B. Harris
Mike Binder
Frank Marshall
John Badham
Luis Mandoki
Andrei Tarkovsky
Anthony Asquith
Mario Van Peebles
Richard Benjamin
Renny Harlin
David Wickes
Sydney Pollack
Edward Ludwig
Alfred Hitchcock
Alan Rudolph
Emile Ardolino
John Duigan
Agnieszka Holland
Baz Luhrmann
John Whitesell
Ken Russell
Christopher Coppola
Kenneth Branagh
Rob Bowman
Ronald F. Maxwell
Carl Reiner
Fred Zinnemann
Tony Bill
Andrew Davis
Peter Weir
Dario Argento
Jon Turteltaub
Alfred Hitchcock
Blake Edwards
Arthur Lubin
Stephen Herek
Nick Willing
George Marshall
Deran Sarafian
Abel Ferrara
Roger Donaldson
Clarence Brown
Oliver Stone
Leon Ichaso
Jan Svankmajer
Ross McElwee
Jonathan Kaplan
Nicholas Kazan
Caroline Thompson
Charles Chaplin
Charles Chaplin
Lawrence Kasdan
Claude Chabrol
Stephen Hopkins
Chuck Russell
Mike Nichols
Robert Wiene
Russell Mulcahy
Andrew Bergman
Richard Benjamin
Whit Stillman
Mike Figgis
Norman Jewison
Luis Llosa
Jean Negulesco
Jonathan Demme
Jerry Aronson
Ivan Reitman
Steven E. de Souza
Gillian Armstrong
Danny Boyle
Krzysztof Kieslowski
Pat Verducci
Claude Chabrol
Robert Benton
Sam Peckinpah
Sam Raimi
Aaron Norris
James Orr
John Gray
Guy Ferland
James Whale
Robert Hamer
John Carpenter
Alfonso Cuarón
Antonia Bird
Michael Bay
Wayne Wang
Michael Powell
Anthony Mann
Balachandra Kumar
Chris Noonan
Gregory Widen
Mel Gibson
Jon Amiel
Andrew Sipes
Roland Joffé
Jodie Foster
Noah Baumbach
John Cassavetes
Roger Michell
Gus Van Sant
Elia Kazan
Martin Scorsese
Joe Johnston
Richard Loncraine
Michael Mann
Abel Ferrara
Sydney Pollack
Sidney Lumet
Peter Hyams
Tim Robbins
Darrell Roodt
Ulu Grosbard
Robert Fuest
John Woo
Michael Hoffman
Penelope Spheeris
Christian Duguay
Oliver Parker
Robert Mandel
Barbet Schroeder
Manoel de Oliveira
Anthony Hopkins
Bruno Barreto
Jean-Claude Van Damme
Alan Shapiro
Gregory Hoblit
Jan de Bont
James Foley
David Twohy
Franco Zeffirelli
Bruce Beresford
Pen Densham
Stacy Title
John Schlesinger
Roland Emmerich
Michael Bay
Simon Wincer
Danny DeVito
John Frankenheimer
D.W. Griffith
Joel Schumacher
Andrew Davis
Matthew Broderick
Brian Yuzna
Fraser C. Heston
Francis Ford Coppola
Matthew Bright
Jim McKay
Tony Scott
Bronwen Hughes
Harry Winer
Ernest R. Dickerson
Annette Haywood-Carter
Donald Petrie
Douglas McGrath
Jean-Marie Poiré
Gregory Nava
John Sayles
Stephen Herek
Ron Howard
Wes Craven
Michael Hoffman
Nora Ephron
Richard Attenborough
Paul Schrader
Thomas Carter
Nicholas Hytner
Bob Spiers
Kenneth Branagh
Betty Thomas
Kazuo Umezu
Woo-ping Yuen
Bryan Spicer
Mick Jackson
Bernard Rose
Mike Hodges
Jack N. Green
Joel Schumacher
Stephen Frears
Jonathan Mostow
Quinton Peeples
Martha Coolidge
Steve Oedekerk
Michael Cooney
Sam Weisman
Robert Zemeckis
Caroline Thompson
Bill Duke
Kenneth Johnson (I)
Lance Young
Glenn Gordon Caron
Masayuki Suo
David Fincher
Joe Brewster
Christian Duguay
Mimi Leder
Joseph L. Mankiewicz
Jean-Jacques Annaud
Mike Figgis
Don Bluth
William Friedkin
Dean Semler
Robert Siodmak
Ralph Nelson
Francis Ford Coppola
Gregory Hoblit
Eric Schaeffer
Alfonso Cuarón
Peter Hewitt
Penelope Spheeris
Steve Barron
Randall Wallace
Sammo Kam-Bo Hung
Ole Bornedal
M. Night Shyamalan
John M. Stahl
Robert Benton
Jonathan Darby
Jean-Luc Godard
Rouben Mamoulian
Lewis Milestone
Andrew Davis
Bille August
Steven Soderbergh
Jeremiah S. Chechik
Bob Saget
F. Gary Gray
Stephen Norrington
Jim Abrahams
John Dahl
Joseph Ruben
Michael Haneke
Paul W.S. Anderson
Susan Skoog
Carlos Saura
Terrence Malick
Shekhar Kapur
Todd Solondz
Des McAnuff
Roberto Benigni
Ron Underwood
Irwin Winkler
Adrian Lyne
Clint Eastwood
Gus Van Sant
Edward Zwick
Sidney Lumet
Stanley Tucci
Jeff Celentano
Adam Park
John Bruno
Ted Demme
Jeff Pollack
Doug Liman
Stephen Sommers
David Mamet
Richard Rich
John Boorman
Brian Helgeland
Sean Mathias
Wim Wenders
George Haas
David Hugh Jones
Arlene Sanford
Emir Kusturica
Josef Rusnak
Volker Schlöndorff
Yuri Zeltser
Troy Miller
Barry Alexander Brown
Renny Harlin
Brigitte Roüan
Jan de Bont
Andrew Fleming
Michael Hoffman
Henry Jaglom
Oliver Parker
Charles T. Kanganis
Takeshi Kitano
John Stephenson
Michael Rymer
Malcolm D. Lee
Milos Forman
Andy Tennant
Bruce Beresford
Norman Jewison
John Asher
Neil Jordan
Audrey Wells
Patricia Rozema
Mike Figgis
Bruce McCulloch
William Malone
Gavin O'Connor
Gary Sinyor
Don McKellar
Kevin Brodie
Stephan Elliott
Thomas Vinterberg
Ben Younger
Richard Pearce
Edward Dmytryk
Stephen Frears
Harley Cokeliss
Colette Burson
Matt Williams
Lisa Krueger
Michael Almereyda
Todd Phillips
Sergey Bodrov
István Szabó
Dominic Sena
David Gordon Green
John Singleton
Roland Emmerich
Frank Tashlin
Christian Ford
Mary Lambert
Amy Heckerling
Jean-Pierre Marois
Melissa Painter
Nigel Cole
Christian Duguay
Michael Dinner
Chris Fiore
Graham Baker
Michael C. Martin
Dan Trachtenberg
Brian A. Miller
Rick Ray
Leslie Greif
Gil Junger
Jamie Linden
Bobby Moresco
Suzi Ewing
Antoine Fuqua
Bruce Paltrow
Sally Field
Stephen Hopkins
Rob Walker
Robert Aldrich
Rod Lurie
Reginald Hudlin
Janusz Kaminski
Harold Ramis
Paddy Breathnach
Gerd Oswald
Giuseppe Tornatore
Jang Sun Woo
David Riker
Sam Raimi
Steven Soderbergh
George Gallo
Sean Penn
Henry Bromell
Ridley Scott
Pat O'Connor
Craig Monahan
Gary Hardwick
David Mirkin
Tony Goldwyn
Michael Cuesta
Renny Harlin
Billy Wilder
Takeshi Kitano
Luis Mandoki
Luke Greenfield
Ivan Reitman
Rob Cohen
Michael Bay
Hark Tsui
Zhang Yimou
Tim Burton
Frank Oz
David Mamet
Alejandro Amenábar
John Carney
Franco Zeffirelli
Barry Sonnenfeld
Edward Burns
Doug Atchison
D.J. Pooh
Andrew Davis
Kevin Reynolds
Eric Bross
Jon Avnet
Werner Herzog
Steve Miner
Richard Eyre
Mark Rydell
John Moore (V)
Sheldon Lettich
Raja Gosnell
Tamra Davis
Frank R. Pierson
John Lee Hancock
Michael Rymer
Tom Dey
Michel Gondry
Barbet Schroeder
Michael Apted
Jon Purdy
Greg Marcks
Christopher Nolan
John Irvin
Robert Harmon
John Badham
Luis Mandoki
Gary Walkow
Paul Duran
Bob Misiorowski
Guy Ritchie
Mike Leigh
Brian DePalma
Phillip Noyce
Steven Schachter
Carl Seaton
Franc. Reyes
Spike Jonze
Roberto Benigni
Douglas McGrath
Richard Loncraine
John Luessenhop
William Friedkin
Dick Maas
Martyn Burke
Peter Segal
Sanjay Leela Bhansali
Jeffrey Blitz
David Carson
Chen Kuo-fu
James Ivory
Casey La Scala
Eli Roth
Eric Till
Greg Pritikin
Uwe Boll
George Hickenlooper
Ron Howard
Steve Anderson
Tim Burton
Robert Harmon
Alan Jacobs
Robert Altman
P.J. Hogan
Joseph Kahn
Doug Block
Paul McGuigan
Luke Greenfield
Gregor Jordan
Barry Levinson
Jonathan Hensleigh
Alejandro Agresti
Steven Spielberg
David Lean
Antoine Fuqua
Bart Everly
Damien O'Donnell
Steven Rosenbaum
Nikkhil Advani
Tony Piccirillo
Michel Deville
Antoine Fuqua
Andrew Black
Steve Judson
Saul Metzstein
Rick Schroder
Michael S. Ojeda
James Redford
Jim McKay
Bille Woodruff
Shin'ya Tsukamoto
Alex Turner
Florent Emilio Siri
Brian Levant
John Polson
Jon Long
Mitch Rouse
Michael Curtiz
Stephen J. Szklarski
Wes Craven
Mike Mitchell
Charles Martin Smith
David Winkler
Shinji Aramaki
Breck Eisner
Edmund Goulding
Per Fly
Hans Fjellestad
Paul Haggis
Götz Spielmann
John Schultz
Rob Cohen
Kirk R. Thatcher
Martin Scorsese
Nicolas Roeg
Isao Takahata
Iain Softley
Wes Craven
Simone Bitton
Adam Bhala Lough
Paul Etheredge
Jim Gillespie
Bennett Miller
Rodrigo García
Annie Griffin
George Clooney
Josh Stolberg
Chris Columbus
Sam Mendes
Ryuhei Kitamura
Terrence Malick
Joe Wright
Barry W. Blaustein
Wim Wenders
Neil Jordan
Jordi Llompart
Nick Love
Matthew O'Callaghan
John Whitesell
Kaige Chen
Randolph Kret
Eugene Jarecki
Lasse Hallstrom
Craig Chester
Gaby Dellal
Olivier Assayas
Jerry Schatzberg
Hunter Richards
Rowan Woods
Mikael Håfström
Jeff Feuerzeig
Gregory Dark
Sofia Coppola
Danny Cannon
Bobcat Goldthwait
Kate Montgomery
Lasse Hallstrom
Christopher Guest
Amos Gitai
Matthew Cole Weiss
Craig Mazin
Léa Pool
Jeff Burr
Sarah Watt
Mark Mylod
Emilio Estevez
Robert Edwards
Victor Nuñez
Lloyd Bacon
Bradley Wigor
Albert Nerenberg
Martin Kunert
Marco Kreuzpaintner
Ryan Schifrin
John Shiban
Georgia Lee
Mark Christopher
Lucky McKee
Guy Green
Jeremy Brock
Jim McKay
Joel Bender
Kevin DiNovis
Michael Tully
David S. Goyer
Eric Steel
James Foley
Fredi M. Murer
Adam Brooks
Timur Bekmambetov
Ken Kwapis
David Dobkin
Christian Alvart
Michael Haneke
Robin Swicord
Craig Gillespie
Rory Kennedy
Tom Hooper
Aubrey Nealon
Judy Hecht Dumontet
Claudia Llosa
Hunter Weeks
Greg MacGillivray
Danny Schechter
Bruce Beresford
Talia Lugacy
Mani Ratnam
Leo McCarey
Henry Jaglom
David Mickey Evans
Michael Caleo
Charles Oliver
John Dahl
Shonali Bose
Michael D. Olmos
Kenneth Branagh
Richard Shepard
Mike Wilson
Maurice Jamal
Jake West
Tony Maylam
Tim Hill
Michael Verhoeven
Bryan Poyser
Stewart Wade
Gary Fleder
Alan White
Jamie Babbit
Fernando Meirelles
Callie Khouri
Peter Cornwell
Jennifer Venditti
John Polson
Ron Howard
Peter Jackson
Jonah Markowitz
Sean McGinly
Roger Donaldson
Kevin Smith
Joel Schumacher
Jeff Lowell
Karey Kirkpatrick
David Koepp
Deb Hagan
Clint Eastwood
Sven Pape
Alain Resnais
Mars Callahan
Anurag Kashyap
Harmony Korine
Larry Bishop
Vic Sarin
Noam Murro
Paul Andrew Williams
Kevin Macdonald
Leonard Farlinger
Peter Askin
Gil Cates Jr.
J.P. Schaefer
Adam McKay
Kit Ryan
Henry Bean
David Novack
Eric Styles
Isabel Coixet
Brad Furman
Kenny Ortega
Ken Tipton
Kunal Kohli
Werner Herzog
Daniel Barnz
Alek Keshishian
Andrei Nekrasov
Siddharth Anand
Joe Johnston
Mike Leigh
Anna Biller
Guy Maddin
Kirk DeMicco
Deborah Kampmeier
Gina Kim
Steven Sebring
Neil LaBute
John Erick Dowdle
Joachim Trier
Santosh Sivan
Bruce Campbell
Alexandre Aja
Michel Hazanavicius
David Volach
Lance Hammer
Cédric Klapisch
C.J. Prouty
Wes Anderson
Thomas Whelan
Sandra Goldbacher
William Dear
Martin Scorsese
Glenn Gers
Jeremy Gosch
James McTeigue
Jay Roach
Chris Columbus
Asif Kapadia
Darren Lynn Bousman
Jerzy Skolimowski
José Padilha
Denny Tedesco
Richard Attenborough
Oliver Parker
Randall Miller
Burr Steers
Steve Berra
Michael Lembeck
Shana Feste
Lara Shapiro
Rachel Samuels
Ana Kokkinos
Mia Goldman
Paul Greengrass
Stephan Elliott
Kurt Kuenne
Howard Hall
Gregg Bishop
David Ray
Richard Linklater
Steven Jacobson
Tom Shankland
C. Karim Chrobog
Oliver Hodge
Dennis Iliadis
Breck Eisner
Shane Acker
David Ondaatje
Jon Amiel
Carol Reed
Stacy Peralta
Aaron Woodley
William Dear
Sandra Nettelbeck
Dario Argento
Adam Bhala Lough
Ian McCrudden
Tony Scott
Steve Shill
Andrzej Wajda
Gary Love
Blayne Weaver
Alexis Dos Santos
Max Mayer
James Toback
Scott Hicks
Vincenzo Natali
Nancy Meyers
Louie Psihoyos
Fabrice Du Welz
Corneliu Porumboiu
Gary Tarn
Adam Elliot
Kabir Khan
Chris Miller
Dan Eckman
Alan Hruska
David Slade
Lars von Trier
Brant Sersen
Brian Herzlinger
Mike Judge
John Madden
Kirk Jones
Massy Tadjedin
Todd Solondz
Peter Yates
Tennyson Bardwell
Allen Coulter
Robert Shallcross
Jonathan Glatzer
Philippe Falardeau
Mary Haverstick
Christopher Smith (VIII)
Paul Devlin
Nicholas Stoller
Yann Arthus-Bertrand
Rupert Murray
Conor McPherson
John Lee Hancock
Charles Martin Smith
Michael Cimino
Roger Kumble
Gavin O'Connor
Peter Hyams
Jacques Audiard
Morgan J. Freeman
Neil Abramson
François Velle
Robert D. Siegel
Phillip Noyce
Marc Lawrence (II)
Bobcat Goldthwait
Monika Treut
Boaz Yakin
Aron Gaudet
Oliver Hirschbiegel
Jim Sheridan
Marcus Dunstan
Michael McGowan
Dave Parker
Johnny Kevorkian
Gaël Morel
Lori Petty
James Honeyborne
Daniel O'Connor
Robert Stone
Cherien Dabis
Glenn McQuaid
Richard Loncraine
Kari Skogland
Charles Officer
Doug Pray
Gerald McMorrow
