Message ID,Subject,Message,Spam/Ham,Date
4391,"best rates on medication , shipping worldwide !","what is thine is mine , and all mine is thine .
well ! you just found the
greatest and simpliest site for
pills on the net . no perscription , easy
delivery .
private , secure , and easy .
the man who is born with a talent which he was meant to use finds his greatest happiness in using it .
we ` ve got
anything that you will ever need .
erection treatment pills , anti - depressant pills , weight loss , and
more ! http : / / apprised . ckaaewr . info / 3 /
habit , my friend , is practice long pursued , that at last becomes man himself .
only high - quality stuff for low rates !
100 % moneyback guarantee !
love touched her heart , and lo ! it beats high , and burns with such brave hearts .",spam,2004-10-19
30101,re : ± ä ± Þ . . þ ¬ ¶ ô Þù ¶ ø ´ ï ´ ù . . e,"d jgaf izchsesptsqlum e
i
dlf yfvi nyzemnwe",spam,2004-10-23
2556,"revision # 2 - hpl nom for february 10 , 2001","( see attached file : hplno 210 . xls ) ( see attached file :
hplno 213 . xls )
- hplno 210 . xls
- hplno 213 . xls",ham,2001-02-12
25314,we will guide you thru all of the answers to your questions about laser vision correction .,"there ' s a good chance you could throw your glasses and contacts away . information for you now .
tuaujryt",spam,2005-06-22
26253,save your money buy getting this thing here,"you have not tried cialls yet ?
than you cannot even imagine what it is like to be a real man in bed !
the thing is that a great errrectlon is provided for you exactly when you want .
ciaiis has a iot of advantaqes over viagra
- the effect iasts 36 hours !
- you are ready to start within just 10 minutes !
- you can mix it with alcohoi ! we ship to any country !
get it riqht now ! .
",spam,2005-07-01
12337,bny draft 8 : 30 am,"i am working on this now and will be working more with don and the team this morning . many of the number need to be updated , particularly the credit reserve , which has come down given what we know about our risk mitigation structure .",ham,2001-07-27
9173,re : eol pricing algorithm,"hi bob ,
some comments :
1 . you request enron position after successful market order , but not after limit order - - you may want it after limit order as well to be consistent . i am not clear on how you would use enron position . it is possible that the trading desk will have a target position in mind and they will set bids and offers in such a way as to try to achieve that target position , but this target position probably changes continuously and is not stored anywhere , and without this target position there is nothing to compare actual enron position to . of course , enron position may still provide some insights .
2 . you request bid - mid - ask prices for each trade - - - given that a successful trade may execute later than time of order ( especially for limit orders ) , would you need the evolution or range of bid - mid - ask over this time interval ( time of order to time of execution ) ? also , for failed trades , you may need the evolution or range of bid - mid - ask over the time interval from time of order to time of rejection . this again mainly applies to limit orders , as the time intervals may not be significant for market orders given the speed of execution ( something to check ) .
- - - - - original message - - - - -
from : lee , bob
sent : monday , april 23 , 2001 8 : 33 am
to : kaminski , vince ; shanbhogue , vasant ; barkley , tom
cc : lu , zimin ; huang , alex ; gibner , stinson
subject : eol pricing algorithm
a draft data request for eol data we would use to study p & l patterns for the "" george "" pricing algorithm is attached for your review .
i would like to send this to andy zipper and jay webb this afternoon .
bob
>",ham,2001-04-23
25751,are you ready to get it ?,"hello !
viagra is the # 1 med to struggle with mens ' erectile dysfunction .
like one jokes sais , it is strong enough for a man , but made for a woman ; - )
orderinq viagra oniine is a very convinient , fast and secure way !
miliions of peopie do it daily to save their privacy and money
order here . . .
",spam,2005-06-27
17338,start date : 12 / 17 / 01 ; hourahead hour : 13 ;,"start date : 12 / 17 / 01 ; hourahead hour : 13 ; no ancillary schedules awarded . no variances detected .
log messages :
parsing file - - > > o : \ portland \ westdesk \ california scheduling \ iso final schedules \ 2001121713 . txt",ham,2001-12-17
16495,7 o % discount medlcations,"7 o % discount
medlcationsno prescription needed at all ! we loo % assured no need prescriptionour
products : anti anxiety : valium , xanaaxanti
depresssant : prozac , zoloft , paxilmen ' s health : \ / iagra , \ / iagra
soft tablet , super \ / iagra ( cialis ) , propecia , levitrawieght loss :
meridia , xenicalsleeping aid : ambienpain
relief : celebrex , vioxx , somadiabetes : glucophagestop
smoking : zybancholesterol : lipitor , zocor - 24 / 7
support - live support for
easy problem solving or questions - order dispatch tracking - package
tracking - re - order discounts ( saavve up to 100 bucks per ordered
product ) - personalized area to the site - we remember what you order , for
eaze of re - ordering - 100 % satisfaction guarantee - cheeap
medication ! - and much , much more . . . .
no
embrassment ,
discreet packagingshiip worldwide order here
now !
to get off from future
promotions click here
",spam,2005-07-18
26137,are you ready to get it ?,"hello !
viagra is the # 1 med to struggle with mens ' erectile dysfunction .
like one jokes sais , it is strong enough for a man , but made for a woman ; - )
orderinq viagra oniine is a very convinient , fast and secure way !
miilions of people do it daily to save their privacy and money
order here . . .
",spam,2005-06-30
28557,wild goose storage inc . expansion open season,"please watch for an important e - mail in the next few days regarding plans to
hold an open season for expansion capacity at wild goose . for more
information , contact one of the following individuals . thank you .
* ben ledene in calgary at 403 - 266 - 8192
* chris price or mark baldwin in california at 925 - 243 - 0350",ham,2001-04-09
30545,your tests on the 11 th,"unsubscribe
onrushing passwordenvelop dictate glycerinatedebtor
bullhide sundowntransition zest carletoncutback
garrison tysonkenya upstate chubrogue
semper trademarkarum lifeguard bronchieddie
somerset clinchhereinbelow",spam,2004-11-23
4146,bottle of beer bodice rippers beyond 3735,"reinforce checksum continuo bell finery refection headway cromwellian jiffy mephistopheles cougar fungoid violin carthage majestic monmouth squeeze eveready dispensary stateroom douglas floury deferring too catkin embassy blythe greenhouse ireland denote warden vertical demerit school ac emmanuel evenhanded shirk vixen grandparent rm 8
streamside betrayer al rhombic eyewitness tack baggage cowboy axisymmetric idiosyncrasy vwy 9
durableoperon",spam,2004-07-27
33020,rolexes stand for luxury and accuracy . our e - sstore stands for rolexes and better value .,"they are definitely the best from rolexes , cartiers , bvlgaries , frank
mullers , harry winstons , breguets , jaeger - lecoultre , brietilings , tagheuers
and tudors . don ' t miss this best part , the affordableprices of our goods .
with one closer look , you will be convinced at these beauties . they also
have their serial numbers and logo . we pay attention to details as the
ccustomers do .
start right novv and browse our complete collections .
luv vvatches madefrom stainlessteel , with sapphire crystal surface and
other great gudgets . choose better ones of solid stainlesssteel and other
anti - scatching materials .
choose either battery / quartz or the one with auto - matic mechanics . our
vvatches bring better value to customerss with all the fea - tures a prototype
has .
confidences end and celebrate the immortal and the good .
haughty this song , its noting the efforts of heroes , is the deferment
long ? bi where
words and scope , to span vast realms of space and time , evolution
the cumu tter the slander , poverty , death ? lies the seed unreck ' d for
theyfulness of babes , the bosoms and heads of women , the folds of their
dress , t are
lative growths and generations . begun in ripen 4 not deserved . ' d
youth and steadily pursued , wandering , peering , dallying with all & emdas 9 i
must",spam,2005-05-31
2815,net out with kinder morgan - beginning march 21 st,"megan / kim - - -
please make a note that we did a deal with kinder morgan that nets out and should not be billed or paid . the purchase deal ticket is 682244 @ hardy st . # 980068 & and the sale is 682229 @ mobil beaumont # 981040 for a volume of 30 . 000 mmbtu .
let me know if you have any questions .
thanks ,
mark
x 33396",ham,2001-03-22
18985,feel shame of having tiny little dic - - k ? wallsend,"cialaprenn
the world most effecctiive male enhaancement pill
100 % . naturaal botanicals gathered from every corner of the world , only 2 pill daily
increase the length of your p . e . . ni . s by 2 - 5 full inches
thicken ur p . e . . ni . s and make it much fuller & harder
- - - - - - - - - - - - - - - - - - - - we ship to all countries - - - - - - - - - - - - - - - - - - - -
here is what you can expect from taking cialaprenn :
week 1 - 3 : your p . e . . ni . s will experience greater and loongeer lasting er - e - c - - tion and a noticeable increase in thickness
week 4 - 8 : your p . e . . ni . s will have grown in lenngth and will possess much more thickness in both er - e - c - - t and flaccid states
week 9 + : your p . e . . ni . s will have taken on a new body , not just longer and thicker , but much harder & healthier
boost ur confidence level & self - esteem
screw ur lover like never before
cliick - - here to get cialaprenn
no more
",spam,2004-05-22
15816,convenient shopping adobe photoshop cs 8 . 0,"need software programs
quark express 6 . 0 , symantec pcanywhere 11 . 0 , adobe premiere pro 1 . 5
come see more titles
free shipping on any software you order
everything is ready to available and ready to ship
in here , what you want
",spam,2005-02-01
6504,interview schedule for jeff lei he,"attached please find the interview packet for the above - referenced person .
the interview will happen friday july 14 , 2000 . please print all three
documents for your hard copies . if you have any questions , or conflicts of
schedule , please do not hesitate to contact me .
sean
58701",ham,2000-07-12
16821,"fw : caiso urgent notice - si servers unavailable , monday july 9 th ,","2001 ( 14 : 18 to 14 : 55 pst ) reminder
fyi , just wanted to make sure you and your team were aware of the outage . pete davis and dave poston can answer any questions you may have .
- - - - - original message - - - - -
from : glatz , michael [ mailto : mglatz @ caiso . com ]
sent : monday , july 09 , 2001 11 : 09 am
to : crcommunications ; iso market operations group ; market status
cc : tswg
subject : re : caiso urgent notice - si servers unavailable , monday july
9 th , 2001 ( 14 : 18 to 14 : 55 pst ) reminder
reminder
> - - - - - original message - - - - -
> from : crcommunications
> sent : friday , july 06 , 2001 6 : 55 pm
> to : iso market operations group ; market status
> cc : tswg
> subject : caiso urgent notice - si servers unavailable , monday july
> 9 th , 2001 ( 14 : 18 to 14 : 55 pst )
>
> iso market participants
> market status distribution
> * * urgent notification : si servers unavailable , monday
> july 9 th , 2001 ( 14 : 18 to 14 : 55 pst ) as we will be deploying the new si
> release for oasis redesign completion .
>
> please submit all hour ahead schedules for july 9 th he ,
> 1800 and 1900 and supplemental energy schedules for , 1700 and 1800 prior
> to 1400 pst .
>
> once the si system is available , please point your
> web - browsers to our primary server in folsom by utilizing the following
> url : https : / / iso _ si / iso . also , please be advised that you should clear
> the netscape cache , close all open netscape windows , and re - start
> netscape , before attempting to log onto the primary site .
>
>
> please contact ginger seitles ( 916 ) 351 - 4420 or
> gseitles @ caiso . com if you have any questions or concerns .
>
> thank you ,
> iso market operations
>",ham,2001-07-09
1462,ethane election for september 2000,"fyi
- - - - - - - - - - - - - - - - - - - - - - forwarded by stella l morris / hou / ect on 08 / 25 / 2000
02 : 16 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
jack simunek
08 / 25 / 2000 01 : 33 pm
to : lauri a allen / hou / ect @ ect , michael c bilberry / hou / ect @ ect , nathan l
hlavaty / hou / ect @ ect , karry kendall / hou / ect @ ect , blanca a lopez / hou / ect @ ect ,
stella l morris / hou / ect @ ect , steve hpl schneider / hou / ect @ ect , mary m
smith / hou / ect @ ect , george weissman / hou / ect @ ect , dick danes / gco / enron @ enron ,
pat flavin / gco / enron @ enron , gil gomez / gco / enron @ enron
cc :
subject : ethane election for september 2000
hpl will be kept whole with respect to ethane recoveries from the big cowboy
gas being processed at the king ranch gas plant during the month of
september . this election will reduct the shrinkage percentage from 20 % of
the inlet mmbtu ' s to 15 % of the inlet mmbtu ' s .",ham,2000-08-25
32536,want the sex life to be like it used to ?,"hello ,
try this revolutionary product , cialis soft tabs .
cialis soft tabs is the new impotence treatment drug that everyone
is talking about . soft tabs acts up to 36 hours , compare this to
only two or three hours of viagra action ! the active ingredient is
tadalafil , same as in brand cialis .
simply dissolve half a pill under your tongue , 10 min before sex ,
for the best erections you ' ve ever had !
soft tabs also have less sidebacks ( you can drive or mix alcohol
drinks with them ) . no prior prescription needed .
you can get it at : http : / / www . lankiest . net / soft /
world rx direct can bring you quality generic drugs for a
fraction of the cost of the expensive brand name equivalents .
order our tadalafil pills today and save 80 % . we ship worldwide ,
and currently supply to over 1 million customers globally ! we
always strive to bring you the cheapest prices .
no thanks : http : / / www . lankiest . net / rr . php",spam,2005-04-16
20054,buy online and save,"stop wasting money on prescription drugs . get them online for 80 % off .
vlagra , clalis , zyban , prozac , xenlcal , and many many more . . .
stop paying more than you have too !
- todays special -
viagra , retail price $ 15 . 99 , our price $ 2 . 99
cialis , retail price $ 17 . 99 , our price $ 3 . 99
shipped world wide
no prescription required
visit us here : http : / / zap - internet . com / ? zodiac
",spam,2004-10-12
6692,software license,"vince ( ii ) d - g is unable to provide effective technical support ; or ( iii )
if d - g agrees to release it sooner .
before i have our attorney add these things to the agreement , we need to
discuss the escrow situation . vince mentioned that you had suggested that
your attorney keep the software in escrow . is your attorney a u . s .
attorney ? it seems like i may have recalled that way back in march you might
have said you had a friend or relative that was an attorney . is that the
same person ? does this attorney work for a large firm , small firm , or solo
practitioner ? basically , if you could just provides some additional
information about your attorney , i would appreciate it .
we normally would use an escrow company to put the software in escrow . we
have dealt with a company here in the u . s . called dsi technology . i will
check into that pending your answer regarding your attorney .
once we decide what we want to do regarding placing the software in escrow ,
we will red - line the agreement to reflect such changes and e - mail it back to
you for your review .
i look forward to hearing from you .
karla feldman
enron corp .
contract administration
( 713 ) 646 - 7554",ham,2000-08-03
19849,receive a free sony dvd handycam !,,spam,2004-09-18
3286,txu fuels / sds nomination for june 2001,"attached is the june 2001 nomination for our takes under the gas sales and
purchase contract between txu fuel company ( previously tufco ) and sds . please
advise should you have any questions concerning the attached .
thanks ,
ccs
( see attached file : sdsnom . xls )
- sdsnom . xls",ham,2001-05-24
18542,promote your website 100 % free ! duf lmdmz,"receive
unlimited visitors , it cost you not even a penny !
free way to promote your website , 100 % free !
direct results ! joining will take only 30 seconds , click
here to learn more .
remove
sbqoypeulbx d",spam,2004-03-24
27441,use this handy interest calculator to get current interest information . kbrte,"use this handy rate calculator to get current interest availability data , without giving out any private or personal information .
this was sent to you by an mediagroup for smartmortgageusa . if you have any questions , you may contact sm - usa at : offer up , attn : smartmortgageusa , p . o . box 78361 , san francisco , ca 94107 - 8361 . if you wish to exclude yourself from future sm - usa items please use this to go to the website and then use the choice at the bottom of the page .
kfegdwwverzd",spam,2005-07-19
17203,fw : request submitted : access request bill . williams . iii @ enron . com,"bill -
you should have a public folder set up in outlook by tomorrow . you can figure out how to get to the folder by reading the path i named in the following it request . let me know how this goes for you .
kate
- - - - - original message - - - - -
from : arsystem [ mailto : arsystem @ mailman . enron . com ]
sent : wednesday , september 05 , 2001 3 : 38 pm
to : symes , kate
subject : request submitted : access request bill . williams . iii @ enron . com
thank you for your request . you will be notified by email when your request has been processed . you can check the progress of your request by clicking http : / / itcapps . corp . enron . com / srrs / auth / emaillink . asp ? id = 000000000058321 & page = myreq .",ham,2001-09-05
22603,real time video of houston ' s enron center construction project,""" real time video of houston ' s
enron center
construction project
to keep up with the construction progress ,
go to new & notable on enron ' s home page
home . enron . com
or visit the enron corporate administrative services website
from enron ' s home page . """,ham,2000-02-10
12825,competitive analysis update # 12 - us terrorism attacks ( economic,"impact assessment )
please contact brendan fitzsimmons ( x 54763 ) or robert johnston ( x 39934 ) for further information .",ham,2001-09-13
30894,fw : finally,"hi ,
this short note is to confirm the following .
you are eligible to receive a $ 380 , 000 loan for as low as $ 322 . 00 per month .
the approval process takes no longer than a minute .
thank you and best regards
enid conner
if you are happy with your current interest rates you can go here for optout
",spam,2004-12-21
20786,"teenies orgasms , wet clitties , little titties , pussies with no hair !","hello , i am lelia
unreal hardcore teens present :
we are proud to showcase our super collection of beautiful nude college coeds from among the more than 16000 new exclusive photos of the girl next door added every month , xxx video clips , and stunning high - resolution erotic nudes of horny , amateur college cuties !
little about our models :
jessie . i have to say jessie has it all , great body great attitude and willing to do some crazy shit any time any day . she told us we make her feel really comfortable around us and that makes her . . .
casedy . this may go down as one of the best anal virgins ever busted at anal destruction , she hated every minute of the shoot . watch the movie and you will notice that she was in some real pain . . .
our site is here :
http : / / htrp 540 . com / hard _ teens /
regards ,
lelia middleton
",spam,2004-12-23
10383,a new era of online medical care .,"now you can have sex when you want again and again !
whenever you have an efficient government you have a dictatorship .
i sing all kinds .
to follow by faith alone is to follow blindly .",spam,2005-06-30
