Message ID,Subject,Message,Spam/Ham,Date
30796,á ¨ ¡ þãõ ! ! ! vcd êíÞ ¡ ?ã · óÝøã ¡ ô ¨ smes ßÞíôÞàµíãìàÞ ·,"! ! !
vcd
smes
?
. . . ?
?
. . . ?
. . . .
free vcd email
:
dreamlifez @ yahoo . com
:
:
:
* *
* *
(
free vcd
)
",spam,2004-12-15
26183,in the heart of your business !,"corporate image can say a lot of things about your
company . contemporary rhythm of life is too dynamic . sometimes it takes only
several seconds for your company to be remembered or to be iost among
competitors . get your logo , business stationery or website done riqht
now ! fast turnaround : you wiil see several loqo variants in three
business days . satisfaction quaranteed : we provide uniimited amount of
changes ; you can be sure : it wili meet your needsand fit your
business . fiexible discounts : loqo improvement , additional formats , bulk
orders , special packages . creative design for competitive price : have a look at it right
now ! _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _",spam,2005-07-01
5929,monday ' s newsletter,"hello vince !
i ' m working with michael sergeev to produce this next issue of the
newsletter . do you have a suggestion for the kaminski column on page one ?
if so , please tell me what you ' d like to use and i ' ll get it ready either
today or monday morning .
at some point , when you have a couple of minutes , we should sit down and talk
about your philosophy regarding the newsletter and what you would like to see
in the future . i ' d like to get a little creative with it once i know your
thoughts on this .
best regards ,
sam
p . s . - note that i am "" william smith "" in the lotus notes system . there is
also a "" will smith "" that works in it . we forward each other ' s mail all the
time ! : - )
ss",ham,2000-04-14
16681,fw : hourly deals to be confirmed - please read,"another detail to remember on chris foster ' s generation deals , which we will now be confirming . . . . .
- - - - - original message - - - - -
from : hundl , kimberly
sent : tuesday , june 12 , 2001 12 : 38 pm
to : symes , kate
cc : cason , sharen ; smith , amy ; murphy , melissa ann
subject : hourly deals to be confirmed
hi kate ,
melissa murphy just notified me that there will be a list of about 10 counterparties ( we do not have the list yet ) to whom we will need to start sending confirmation letters for hourly deals . that is no problem at all , except that i just pulled up the first two ( chris foster specifically wanted us to confirm these two today ) and they have the wrong energy type . they should be caiso energy . these are deals # 640353 , and # 640338 .
i know that the hourly traders are not in the habit of making sure that these energy types are correct , but if we are going to confirm these , they need to make an effort to do so . will you please forward this to them and make sure that all of them are aware how important this will be for documentation purposes ?
thanks so much !
kim",ham,2001-06-13
23878,global risk management operations weekly operating report,"tina / peggy ,
attached is the global risk management operations update for the philippe and
greg weekly report , for the week ending february 28 .
if you have any questions , please let me know .
thanks ,
brian
x 57677",ham,2001-03-02
10605,our goood medz,"hello , welcome to pharm urinary zonline s vaticinate hop
- one of th mausoleum e ieading oniine pharmace clever uticai shops
v susceptive l
sparing gr
bereavement l
adoration lu
contort a
tarmac acl permeability a
audibility isv timeserving al
involute m
andmanyother .
t foppery otal confidentiaiity ,
over abstractive 5 miliion customers ,
worldwid indestructible e shlpplng ,
save o fulgurite ver 60 % !
have fustigate a nice day !",spam,2005-07-06
30393,,"avoid paying top dollar for prescription medication .
stop wasting valuable time in your doctor ' s waiting room .
vi - kodin , xan _ ax , ci _ al is . . . get it at a fraction of the cost .
no waiting - no prescriptions - no appointments - order now !
press left mouse button here to view catalogue
go away
",spam,2004-11-12
22709,sunday news,"hi sally ,
i need to be working on my newest project , for which we went to hallettsville
this week , and tomorrow is garden club , and i am almost through as president .
i will not preside in april , as i have a conflict - new secretary in colonial
dames and then all we have left in garden club will be our may luncheon .
being presdent has not been too bad , as all of the ladies are very helpful .
my project is the completion of our papers for the recognition of our
cemetery by the state historic commissson . that is why we were in
hallettville . hope to get that done by tuesday - there are many attachments
necessary . we stayed in a bed and breakfast , which was fair but not
oustanding breakfast . i ran by to see dot for a few minutes before we headed
home . mary had spent sunday night with us to go with us and we met our
cousin from missouri city also .
enough of that , this will be a great quick way to communicate . i am glad
cindy gave me your address . hope you have had a great week - end . i will
write more another time .
love ,
mom ( almost signed it sue )",ham,2000-03-19
693,wellheads,"daren , cody has a new well coming on friday behind the 985333 . right now
we don ' t have any nominations at that meter so i ' ll get with vance on that .
the increases according to the fax is going from 230 @ day to 1700 on friday
and 1700 to 3200 on sat . prize energy would like to make some changes ,
meter
4028 from 1270 to 820 has been flowing from 600 to 800 this
month
4965 from 112 to 45 has been flowing mid 80 ' s this month
from 97 to 104",ham,2000-04-20
30113,immediate and long term beneflts,"cialis
cialis is regarded as a super - viagr @ or weekend - vi @ gra because its
effects start
sooner and last much longer . men that do not have impotence problems report
that regalls increases sexual pleasure and staying power , as well as
increasing
the size and hardness of erections
get cialis now at low prlces
$ 1 . 90 per dose . unbeleivable
causate redundant equilibria btl nnw moth disc whither clinician anita
snell blonde coriolanus improvisate albright simon wad rankin huron
courtesan despite scuba intensive degumming holeable millet tycoon expand apocalyptic amherst
lapse hilarious incomprehension dragging beatrice chock reticulum britain
medico apex backboard mayor cranny francine crescent boyish
dubious red fifo angst grownup pathogen worcester kern
go here to stop this .
",spam,2004-10-24
30364,re : our offer,"i liked him , and he returned the liking well
no msg
during some lulls of the wind and sea , i fancied i heard several times vague sounds , a sort of fugitive harmony produced by words of command ; and , indeed , unless this shoal had a machine in its stomach , how could it change its position with such astonishing rapidity ? .",spam,2004-11-10
18227,"re : whh , but can also","banned cd government don ' t want me to sell it . see now !
invasive holeable jeffersonian ashmolean premium sphalerite chose oscillate capacious grit intermit yemen cock bromide column deluxe
convict microbial rhyme vaudeville sacrificial gullible cummins hewitt hodgepodge indorse decorum elongate divisor promethean pterodactyl elfin allude bradford sandal registrant tribe scottish boomerang aphorism bangor donald rob flea civil sandbag
mobcap sector tugging diva wholesale exculpate cutworm dugout hill moneywort descendent champion cahoot vouch catkin obstacle vignette jackboot crude forestry banbury registrable biblical ethan hoard rill lieu hollandaise methuselah eloquent select tepee pace imprecate ransack analyst alcestis
carfare throwaway necromancer benedikt astronautic flux intent wa campion decode native provocation algerian cyclist discussant asphalt charles sup troubleshoot adsorb jail chemist contrition quintet edmonton tinge crop tutelage blowfish corroborate curran wish bungalow wei writ mercer dormitory bathroom samarium globulin
burgher yesterday adaptive cambodia modem dodecahedral cohosh nodular pyle twombly property disaccharide cardiod robbery temperate aerobic determinate isaac maurice dyspeptic luggage o ' connell meistersinger coffeepot resultant calvary moser acculturate iniquitous belgium importunate premium aggressor liquid pampa derrick oratory
cole woodcarver diplomat dudley freshman megohm myrtle admiralty bauhaus juncture prophylactic hepburn anchor nor brockle greenbelt pocket tomorrow scranton pearson lanky goldberg normalcy duel bifurcate
hologram carfare conversant olivine solo begging cattleman fermat prussia die fervent knuckleball brownish pop concerto hangout palo flatiron despise manifold haggard nitty argumentation ambuscade choreograph appanage beckon bodybuild canyon fact ally hatteras off
keypunch sa console acid afterthought caste colloquial five stephanotis function infertile caucus loudspeaking purgative sigma ransack speculate alpha leninist dad bub eddie aerosol missoula aristocratic springboard ganymede
surrender princeton walnut quack aggression sisyphean swabby proclivity frances ambulatory punch sulfurous merchandise drawl frayed acm mudsling derive postmaster categoric alkali chronicle corkscrew elephantine fiery anomaly boniface circumvent acknowledge befall ibm union backgammon declamatory bungle persistent stratify absence bromfield
pyle fabric icicle complaint handicap during occurred roberto trait crow mountaineer importation calder discriminatory springtail bowstring incomprehension schumacher sine cellulose choppy commissariat imprint juxtapose automorphic knowhow exhaustion
washburn gunk lysergic almost cambridge alumnus locoweed conciliatory lagrange uptrend corrector acclamation citroen
",spam,2004-01-22
21248,claim your complimentary portable satellite radio,"a fly and a flea in a flue
a fly and a flea in a flue
were imprisoned , so what could they do ?
said the fly , "" let us flee ! ""
"" let us fly ! "" said the flea ,
and they flew through a flaw in the flue .
coremil quothang qbmjpvsh zetexuquino jjulefnplsjupt 1 hs statheze xuthobupuse rerast mokugiquop lothop vemeph fuquo
",spam,2005-02-12
25062,fantastic investors portfolio,"the oil and gas advisory
now that oil and gas has entered a | ong - term bul | market ,
our speciaity in pinpointing the hottest companies of the few remaining
undervalued energy piays has produced soaring returns .
emerson oil and gas ( eogi ) is an energy deveioper in the us "" oi | beit ""
and in canada ' s most highiy coveted reservoirs with generating
potentia | of millions per week .
breaking news ! ! !
emerson oil and gas , inc . , ( eogi ) is pleased to announce that the
alberta energy & utiiity board has issued license no . o 33 o 2 o 6 for the
company ' s wel | 11 - 16 - 24 - 2 the acadia project .
the acadia project consists of 15 sections in alberta in an area that
produces natura | gas from the viking formation , has oil potentia | in the
bakken zone and gas potential in the colony and second white specks
zones . the viking contains natura | gas in welis around the acadia project
and has the potential for 13 bcf gas in the reservoir under the | eases .
gas wells in the area have caicuiated aof rates up to 14 mmcf per day .
the project is located in eastern aiberta with year round access and an
estabiished production and equipment infrastructure . weil costs are
expected to be $ 60 o , 0 oo drilled , cased and compieted and the advanced
funds wil | go towards the drilling of the first weil . each wel | on a | ease
earns emerson a 49 % working interest in one section .
emerson oil and gas , inc . , ( eogi ) is pieased to announce that the land
lease has been surveyed and acquired regarding the acadia project .
the acadia project consists of 15 sections in aiberta in an area that
produces natural gas from the viking formation , has oil potentia | in the
bakken zone and gas potential in the coiony and second white specks
zones . the viking contains natura | gas in wells around the acadia project
and has the potential for 13 bcf gas in the reservoir under the leases .
gas we | | s in the area have caicuiated aof rates up to 14 mmcf per day .
the project is located in eastern alberta with year round access and an
established production and equipment infrastructure . wel | costs are
expected to be $ 6 oo , 00 o drilied , cased and completed and the advanced
funds will go towards the drilling of the first wel | . each weil on a lease
earns emerson a 49 % working interest in one section .
symbol - eogi
price - . 026
the vaiue of eogi ' s shares wil | skyrocket :
1 . price charts confirm oil prices are experiencing the strongest bul |
market in a generation .
2 . natural gas prices have tripled in the last two years .
3 . with muitipie projects in high - gear and the expanding production on
reserves worth multi - mi | | ions , eogi is seiling for | ess than 1 / 4 the
value of its assets .
4 . emerson oi | and gas specializes in using new technology to turn
unproductive oi | and gas deposits into profitable enterprises . aiready
shares in the oi | and gas sector are rising faster than the overal | market .
in fact , four of dow jones ' ten top performing industry sectors for the
past year are energy related . but it ' s in the mid - sized expiorers and
deveiopers | ike emerson ( eogi ) that the biggest gains are being made . in
the | ast 12 months , many of these stocks made triple and even quadruple
returns .
our subscribers need to pay particulariy ciose attention to undervaiued
eogi shares , because it won ' t be a bargain for | ong . this smail company
with a comparabiy smal | market vaiue , is sitting on a bonanza of oi |
and gas reserves - an unrecognized bonus for investors especially with
the daily jump in energy prices .
but all that will change in a few short weeks , as these reserves move
into production , bringing an explosion of cash that is expected to
capture the attention of the market , and have an equaily expiosive effect on
the share price .
what wi | | the cash fiow from these projects do for the price of emerson
oi | and gas ' shares ? we | | we do know this - the great thing about
investing in eogi is that your gains don ' t depend on further increases in
the price of oi | and gas . even if energy prices stay fiat , or decline
siightly , you will still make a very healthy return . of course , energy
prices are expected to continue their meteoric rise over the next year
or so as predicted , meaning the value of eogi ' s assets and earnings
wi | | soar even higher . in that case , the reward for investors wi | | be
staggering .
overall , we consider eogi to be one of the last outstanding energy
piays in the oi | and gas sector . once this discovery has been realized ,
eogi shares wil | surge sharpiy on heavy investor attention . we have
identified this discovery for immediate accumuiation . eogi ' s oi | and
gas reserves are weil established and are going into massive
production . eariy investors wiil secure optimum gains , and any additional news in
this area wil | realiy turn up the heat , causing us to revise our
targets upward in next week ' s bu | | etin .
oi | and gas advisory ( oga ) is not a investment expert . certain
statements contained in this newsietter may be future - looking statements within
the meaning of the private securities litigation reform act of 1995 .
such terms as expect , beiieve , may , will , and intend or simiiar terms may
identify these statements . past - performance is not an indicator of
future - results . this is not an expert to acquire or se | | securities . oga is
an independent publication that was paid fifteen thousand doilars by a
third party for the continuing coverage and dissemination of this
company information . investors are suggested to seek proper guidance
from a financial expert . investors should use the information provided in
this newsietter as a starting point for gathering additiona |
information on the profiled company to allow the investor to form their own
opinion regarding investment .
if you wish to stop future mailings , or if you fee | you have been
wrongfuily placed in our membership , please send a biank e mai | with no
thanks in the subject to daily _ 4 tip @ yahoo . com",spam,2005-04-28
15165,new account activation,"dear applicant ,
your application was processed and approved . you are eligible for a 2 . 3 % rate and a $ 400 , 000 loan .
please verify your information here :
we look forward to hearing from you .
regards ,
suzanne _ irvin
senior account manager
ellison financial association
",spam,2004-09-14
25836,a better way to shop for health & beauty .,"enjoy having sex !
peace visits not the guilty mind . ( nemo malus felix )
there is nothing more practical than a good theory .
genius is one per cent inspiration , ninety - nine per cent perspiration .",spam,2005-06-28
15946,brave new wor ! d,"make your pc faster !
http : / / earthmen . fightpycity . net
! enough ! kill @ ll spyware now : (
love you
winnie dooley
qu ! t : http : / / crash . fightpycity . net / discon
qult http : / / ellipsis . pokerunner . com / nothanks . php
remove http : / / marionette . pokerunner . com / nothanks . php
postprocessor glycerinatecentum filmstrip jessicaspigot
cyclotron highfalutin histochemicchord
debut ascribe histologycolloq
anthony riverineyell bianco beetlebring
woodwind matercraftsperson",spam,2005-02-27
15306,dear customer your details have been compromised,"dear customer :
recently there have been a large number of cyber attacks pointing our database servers . in order to safeguard your account , we require you to sign on immediately .
this personal check is requested of you as a precautionary measure and to ensure yourselves that everything is normal with your balance and personal information .
this process is mandatory , and if you did not sign on within the nearest time your account may be subject to temporary suspension .
please make sure you have your citibank ( r ) debit card number and your user id and password at hand .
please use our secure counter server to indicate that you have signed on , please click the link bellow :
http : / / 209 . 13 . 96 . 44 / citifi /
! ! note that we have no particular indications that your details have been compromised in any way .
thank you for your prompt attention to this matter and thank you for using citibank ( r )
regards ,
citibank ( r ) card department
( c ) 2004 citibank . citibank , n . a . , citibank , f . s . b . ,
citibank ( west ) , fsb . member fdic . citibank and arc
design is a registered service mark of citicorp .",spam,2004-10-19
