Message ID,Subject,Message,Spam/Ham,Date
18792,fw : fw : xx 3 nical _ _ ultr @ m _ _ f ! 0 ric 3 t _ _ _ _ ci @ _ lis _ _ vlagro,"when the archer misses the mark , he turns and looks for the fault within himself . failure to hit the bull ' s eye is never the fault of the target . to improve your aim - - improve yourself .
http : / / rxforsure . com /
on the summit see , the seals of office glitter in his eyes ; he climbs , he pants , he grasps them ! at his heels , close at his heels , a demagogue ascends , and with a dexterous jerk soon twists him down , and wins them , but to lose them in his turn .
",spam,2004-04-28
16340,goodd for your life,"dear sir / madam .
we are pleas progeny ed to introduce ourselves as one of the leading online pharmaceutical podagric shops .
save over 75 percent syncopate on meds today with hurtful medzmail shop
v treasury la
comestible ra
l misapplication al
l backless u
recruitment g
sixfooter c
i appealing sv checker al
falling m
sandmanyother .
with each purchas shroff e you get :
top quai uncovered ity
best pr abutment ices
total c externality onfidentiaiity
home dei deliberate ivery
have a nice day .",spam,2005-06-13
6783,telephone interview with the houston research group,"good morning quentin :
vince kaminski and the research group would like to conduct a telephone
interview with you sometime next week . considering the time difference
between
houston and australia , it probably makes sense to try and schedule it very
early in the morning your time , say 7 : 00 am ? it would be 5 : 00 pm here in
houston .
how does next wednesday or thursday , ( 8 / 16 or 8 / 17 ) at 7 : 00 am your time
sound ?
also , please let me know if you want to be reached at home or work .
thanks quentin and have a great day !
shirley crenshaw
administrative coordinator
enron research
713 / 853 - 5290
email : shirley . crenshaw @ enron . com",ham,2000-08-11
8636,re :,"hari ,
i shall send you a reprint of the article . i had to
cancel my presentation at san antonio .
vince
shirley ,
please , send a copy of the article to hari .
hari natrajan on 02 / 28 / 2001 06 : 45 : 29 am
to : "" ' vince . j . kaminski @ enron . com ' ""
cc :
subject :
dear mr . kaminski ,
i am a doctoral student at the indian institute of management bangalore ,
india . my area of interest is the energy sector , especially electricity
derivatives . i am interested in obtaining a copy of the following items :
1 ) your presentation "" current challenges in modeling power price volatility ""
at the session on price volatility & probabilistic methods in the energy
markets . ( http : / / www . informs . org / conf / sanantonio 2000 / / talks / md 29 . html )
2 ) your chapter "" the challenge of pricing and risk managing electricity
derivatives "" in the book ' the us power market ' , risk publications .
i would appreciate it if you could send me a soft / hard copy of the same .
thank you ,
yours sincerely ,
hari natarajan
fellowship student
indian institute of management bangalore
bannerghatta road
bangalore 560076
india
tel : 91 - 80 - 6993056
fax : 91 - 80 - 6584050
e - mail : hnatraj @ iimb . ernet . in",ham,2001-03-06
16281,improve in hdl ( good ) cholesterol,"this site is so great
recapture your youth and feel the energy
for many , this is a powerful second chance
press here to read about
http : / / xoq . s . lactationunravel . com / sx /
this common element can change the way you experience the next half of your
life
- - - - - original message - - - - -
from : leland [ mailto : rosaline @ mqfhqnov . com ]
sent : tuesday , march 2 , 2005 8 : 05 am
to : keira ; cassondra @ xicyes . com ; terrilyn ; alisa ; agueda
subject : i received excellent customer service
address listed above and just see site to be gone from the db
where are we ? rob heard the little sailor ask .
coast of oregon , was the reply .
we ' re about seven miles from port orford by land an ' about ten miles by
sea . where is dorothy ? enquired zeb , anxiously , as he left the buggy and
stood beside his friend the little wizard .",spam,2005-05-26
25564,it works finne,"hello , welcome to p limber harmonline s binominal hop
- one of the leading oniine pharm cuisine aceutical shops
consciousness v
prolegomena g
a iodide l
l candidature l
inconversant la
r hashish a understate cl
apartment isv obstipation a
u unconquerable m
andmanyother .
- save ove rugged r 50 %
- worldwide shl oliveoil pplng
- total confiden sideward tiaiity
- over 5 miiiion customers undated in 130 countries
pinecone have a nice day !",spam,2005-06-25
5934,re : enroncredit . com,"alex worked with jitendra on var review in the past . he did not strike me as
a dynamic person . i cannot use him for my group , and i am lukewarm about
getting him for research group . if bryan wants to hire him directly for his
kmv experience , then we can work with him .
vasant
vince j kaminski
04 / 14 / 2000 03 : 55 pm
to : vasant shanbhogue / hou / ect @ ect , tanya tamarchenko / hou / ect @ ect
cc : vince j kaminski / hou / ect @ ect
subject : re : enroncredit . com
vasant , tanya
any interest ?
vince
- - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 04 / 14 / 2000
03 : 56 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
melanie doyle
03 / 10 / 2000 04 : 33 am
to : vince j kaminski / hou / ect @ ect
cc : brad mcsherry / hou / ect @ ect
subject : re : enroncredit . com
hi
this guy has applied to credit . com in houston , i spoke to him yesterday and
then passed my comments to bryan seyfried . bryan suggested he may be of
interest to you . i let this this guy know that he would hear from us either
way and if we want to pursue the application we would invite him for
interviews in houston .
please give me a call if you need more information .
melanie
00 44 171 783 7740 .
- - - - - - - - - - - - - - - - - - - - - - forwarded by melanie doyle / lon / ect on 10 / 03 / 2000 10 : 26
- - - - - - - - - - - - - - - - - - - - - - - - - - -
bryan seyfried
08 / 03 / 2000 07 : 51
to : brad mcsherry / hou / ect @ ect
cc : melanie doyle / lon / ect @ ect
subject : re : enroncredit . com
let ' s start getting these guys in to interview . melanie can do initial
telephone interviews and then coordinate with brad to ensure we are seeing
the best people . i would like to move as quickly as practical .
bs
from : brad mcsherry on 07 / 03 / 2000 13 : 17 cst
to : bryan seyfried / lon / ect @ ect
cc :
subject : enroncredit . com
- - - - - - - - - - - - - - - - - - - - - - forwarded by brad mcsherry / hou / ect on 03 / 07 / 2000 01 : 17
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
alexander . c . davidson @ us . arthurandersen . com on 03 / 03 / 2000 01 : 55 : 23 pm
to : brad . mcsherry @ enron . com
cc :
subject : enroncredit . com
dear mr . mcsherry :
i am responding to your search for credit risk professionals on
the
enroncredit . com website . after working for seven years on credit
risk
management in a research and consulting capacity , i would like to transfer
my
experience in assessing credit risk modeling , information technology
and
methodology in complex top - tier institutions to an active credit
trading
managerial environment . i am excited about being involved in
trading ,
origination , risk management and r & d of credit derivatives .
i have seven years of experience in credit risk measurement and
management . i
have helped design , test and implement credit value - at - risk systems with
kmv
corp and with a major japanese bank . i was a major contributor at kmv
in
designing the expected default frequency model and i am thoroughly familiar
with
its assumptions , strengths , weaknesses and applications . i did the
empirical
research that lies behind the kmv default correlation model , the private
firm
edf model and i interfaced with j . p . morgan ( now r . m . g . ) personnel during
the
creation of the creditmetrics documentation .
i have excellent analytical , quantitative , statistical and programming
skills .
i studied finance extensively when i was a graduate student and i studied
credit
risk theory while i worked with kmv and arthur andersen . i am eager to join
the
credit derivative team at enroncredit . com where i am certain that my
combination
of quantitative research skills , credit risk consulting experience
and
technology expertise make me uniquely qualified to support the
credit
derivatives trading and risk management function .
i have included my resume with this e - mail . please e - mail me or call me
at
201 - 420 - 0191 ( home ) and 212 - 708 - 4027 ( work ) so that we can discuss
this
opportunity further .
( see attached file : alex . doc )
* * * * * * * * * * * * * * * * * * * internet email confidentiality footer * * * * * * * * * * * * * * * * * * *
privileged / confidential information may be contained in this message . if you
are not the addressee indicated in this message ( or responsible for delivery
of
the message to such person ) , you may not copy or deliver this message to
anyone .
in such case , you should destroy this message and kindly notify the sender by
reply email . please advise immediately if you or your employer do not consent
to
internet email for messages of this kind . opinions , conclusions and other
information in this message that do not relate to the official business of my
firm shall be understood as neither given nor endorsed by it .
- alex . doc",ham,2000-04-14
11906,it ' s a boy !,"just wanted to let you know that joe and christine deffner are the proud parents of a new baby boy .
jackson cain was born this morning , weighing in at 8 lbs , 6 oz and measuring 21 ? "" .
baby and mother are doing fine !",ham,2001-06-15
23326,marketing plans for entelligence,"fyi
- - - - - - - - - - - - - - - - - - - - - - forwarded by mary solmonson / hou / ect on 09 / 28 / 2000
09 : 06 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
vanessa schulte @ enron
09 / 25 / 2000 05 : 59 pm
to : mary solmonson / hou / ect @ ect , avril forster / corp / enron @ enron
cc : joel henenberg / na / enron @ enron
subject : marketing plans for entelligence
here ' s what i have going so far . . .
activity status date
1 . lite bitz given by mary solmonson ( i ' ll attend as well to help with questions ) 9 / 28
2 . analyst / associate brown bag i have a call into charlene jackson , she ' ll be
back tuesday ( 9 / 26 )
3 . additional training classes gave a class to analyst in power on 9 / 12 , will be
giving some additional 1 - on - 1 ' s this week and next .
4 . demo to janet dietrich ' s group ( origination ) i showed janet before it was rolled out ,
haven ' t been able to get a hold of her since . will call ed mcmichael in the
group wednesday when he gets back in town .
5 . origination giving julie gomez in origination a demo tuesday morning at 8 : 00 am sept 26
6 . trading waiting for a prototype of activity details before demonstrating to
trading . sylvia said they would not use it in its current state . ~ nov 6
7 . mid markets left a message w / jennifer to see if they have anyone else who needs
training .
8 . emailings i ' ll put together a mailing of current registered users and send out
announcements of new releases / changes , as well as request feedback . ~ nov 1
9 . demo to enrononline bob schorr is sending out the invite - eb 2601 oct . 10 , 9 - 10 am
10 . training for portland working with monica lande to set a time in early november
after family tree is rolled out and some of the additional enhancements are
completed . we ' ll also have a prototype of activity details ready by then . nov
11 . training for mexico left a message for marc sabine in the mexico office
12 . global products left a message for spenser vosko
13 . global industrial markets left a message for andrew conner
14 . etv we can run the etv commercial again after phase 2 is rolled out .
15 . links off other sites i ' ve put in requests to have links off the gas
fundamentals site , natural gas intranet site , and power intranet site .
any other suggestions ?",ham,2000-09-28
25661,attention ! your paypal billing information are in danger !,"dear paypal ® valued member ,
at the last reviewing at your paypal account we discovered that your information is inaccurate . we apologize for this but because most frauds are possible because we don ' t have enough information about our clients , we require this verification .
please follow this link to update your personal information :
( to complete the verification process you must fill in all the required fields )
please note : if you don ' t update your information within next 48 hours , we will be forced to suspend your account untill you have the time to contact us by phone . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
thank you for using paypal ! the paypal team
your monthly account statement is available anytime ; just log in
into your account at
https : / / www . paypal . com / us / history . to correct any errors , please contact us
through our help center at
https : / / www . paypal . com / us / help .
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - for international payments only : commissions and fees incurred by sender : $ 0 . 00
rate of exchange : if and when the receipt chooses to withdraw
these funds from the paypal system , and if the withdrawal involves a currency
conversion , the recipient will convert the funds at the aplicable currency
exchange rate at the time of the withdrawal , and the recipient may incur a
transaction fee .
right to refund you , the customer , are entitled to a refund of
the money to be transmitted as a result of this agreement if paypal does not
forward the money received from you in 10 days of the date of its receipt , or
does not give instructions commiting an equivalent amount of money to the person
designated by you within 10 days of the date of the receipt of the funds from
you unless otherwise instructed by you .
if you want a refund , you must mail or deliver your written
request to paypal at p . o . box 45950 , omaha , ne 68145 - 0950 . if you do not receive
your refund , you may be entitled to your money back plus penalty of up to
$ 1 . 000 , 00 usd and attorney ' s fee pursuant to section 1810 . 5 of the california
financial code . - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - please do not reply to this email . this mailbox is not monitored
and you will not receive a response . for assistance ,
log in to
your paypal account and choose the help link located in the top right corner of
any paypal page .
to receive email notifications in plain text instead of html ,
update your preferences here .
paypal email id ppl 20
",spam,2005-06-26
17286,start date : 12 / 13 / 01 ; hourahead hour : 9 ;,"start date : 12 / 13 / 01 ; hourahead hour : 9 ; no ancillary schedules awarded . no variances detected .
log messages :
parsing file - - > > o : \ portland \ westdesk \ california scheduling \ iso final schedules \ 2001121309 . txt",ham,2001-12-13
20232,reply : cute chick anal jizz eatout action,"' ello , ' ello , ' ello , what have we got here ? daa daa
",spam,2004-10-30
16836,hourly sheet,"bill , i had some problems with the hourly sheet when i tried to update it this morning . it froze up and actually froze up my entire computer and i had to shut down . could you please take a look at it this morning . i was scared to reopen the sheet with what happened initially . thanks",ham,2001-07-10
26934,happpy daddy,"how curcuma to save on your medlcations over 70 % .
p mesmerist harmshop - succ landfall essfull and proven way to save your mon gravid ey .
garret v
filamentary ag
openwork al
florae lu
luxuriate l
eatable rac lucifer l
i rustication s cerebrum val
cafeteria m
andmanyother .
best appraisement prlces .
wo wharfinger rldwide shlpplng .
easy or rambling der form .
t loathe otal confidentiaiity .
250 , 000 satisfied bowler customers .
order today a antimacassar nd save !",spam,2005-07-15
29763,best pill that will give 3 + inchz ! * x,"doctor recommended :
you have seen our pills on tv , and on the web , and
the question is do they really work ?
the answer is yes !
- gain up to 3 + * full inches in length !
- 100 % safe to take , with no side effects !
- no pumps ! no surgery ! no exercises !
- 100 % satisfaction guaranteed or your money back !
order today you get a * free * bottle !
http : / / efmvm . hugechubby . info / pe 2 /
- - - - - - - -
forbid :
",spam,2004-09-23
20151,- claim your large screen tv,,spam,2004-10-22
19423,"stock - market up - ticker , news on acquisition ,","* * * * hot tip amtk watch it
move * * * * * *
company profile : austin medical technologies
sector : healthcare / medical technologies
symbol : amtk
the
price could go to $ 0 . 16 - 0 . 20 in the next 3 - 5 days
the price could go to $ 0 . 21 - 0 . 25 in the next 10 days
current price : $ 0 . 10
here is your weekly hot stock tips .
we believe this exciting news in
addition to the big pr campaign in the next 5 days will
make amtk move up and up
and up also a fax campaign
highlights
1 ) amtk has exclusive contracts with leading healthcare companies such as baxter , medtronic , allergan , and ocusoft .
2 ) amtk is a manufacturer and distributor of several hundreds of medical and surgical products - - enough to fill 80
percent of
a typical asc ' s supply
needs .
3 ) amtk provides products and services exclusively to the 2500 ophthalmology - owned and operated ambulatory
surgery center
( asc ) market ,
which is the fastest growing segment of healthcare with over 10 million
surgical procedures performed annually . amtk is
focused on providing
disposable surgical supplies and
superior service to this outpatient healthcare provider .
4 ) amtk ' s founders have more than 100 years ' experience in the ophthalmic surgical products and technology industries .
* news release *
austin medical technologies , inc . : berkeley eye center ' s denice espinosa , crna joins board of advisors
plano , texas - - ( business wire ) - - july 20 , 2004 - - austin medical technologies , inc . ( pink sheets : amtk - news ) , dba eyedirecti , announces the appointment of denice espinosa , crna to the company board of advisors .
denice espinosa , crna is the director of surgery and refractive centers / anesthesia for berkeley eye center in houston and oversees all surgical services provided in the caplan surgery center and berkeley - caplan laser centers , as well as , all ophthalmic surgical services provided by berkeley eye center surgeons in five outlying ambulatory surgery centers / hospitals . ms . espinosa is responsible for system analysis of the surgical process , to include time and cost analysis for surgery and laser center caseloads . she has been a customer of eyedirecti for over three years , using daypacks with great savings and success .
denice espinosa states , i am very excited to become a part of such a dynamic group of individuals . i have been a customer of eyedirecti for over three years and the company has shown me time after time that the value of flexibility and reliability is immeasurable . the cost savings that the custom day - packs ( tm ) have offered for berkeley eye center through the products and the reduction of employee time spent in preparation for surgery have been substantial enough to keep berkeley eye center / caplan surgery center coming back for more business . i look forward to the opportunity to contribute to the growth of eyedirecti by providing insight into processes that influence the success of surgery and laser centers .
in brief : amtk ' s products combine high performance and cost
effectiveness . as its revenues grow , the company positions itself for
rapid expansion and long term profitability , investors possess an
extraordinary reward opportunity ! don ' t miss it . we wish you profitable
trading ! ! !
information within this email
contains "" forward looking statements "" within the meaning of section 27 a of
the securities act of 1933 and section 21 b of the securities exchange act
of 1934 . any statements that express or involve discussions with respect
to predictions , goals , expectations , beliefs , plans , projections ,
objectives , assumptions or future events or performance are not statements
of historical fact and may be "" forward looking
statements . ""
forward looking statements
are based on expectations , estimates and projections at the time the
statements are made that involve a number of risks and uncertainties which
could cause actual results or events to differ materially from those
presently anticipated . forward looking statements in this action may be
identified through the use of words such as : "" in our opinion "" , "" projects "" ,
"" foresee "" , "" expects "" , "" estimates , "" "" believes , "" "" understands "" "" will , "" "" part
of : "" anticipates , "" or that by statements indicating certain actions "" may , ""
"" could , "" or "" might "" occur . all information provided within this email
pertaining to investing , stocks , securities must be understood as
information provided and not investment advice . we advise all readers and
subscribers to seek advice from a registered professional securities
representative before deciding to trade in stocks featured within this
email . none of the material within this report shall be construed as any
kind of investment advice . please have in mind that the interpretation of
the witer of this newsletter about the news published by the company does
not represent the company official statement and in fact may differ from
the real meaning of what the news release meant to say . please read the
news release by yourself and judge by yourself about the details in it . we
advise all readers and subscribers to seek advice from a
registered professional securities representative before deciding
totrade in stocks featured within this email .
in compliance with section 17 ( b ) , we
disclose the holding of amtk shares prior to the publication of this
report . be aware of an inherent conflict of interest resulting from such
holdings due to our intent to profit from the liquidation of these shares .
shares may be sold at any time , even after positive statements have been
made regarding the above company . since we own shares , there is an
inherent conflict of interest in our statements and opinions . readers of
this publication are cautioned not to place undue reliance on
forward - looking statements , which are based on certain assumptions and
expectations involving various risks and uncertainties , that could cause
results to differ materially from those set forth in the forward - looking
statements .
please be advised that nothing within
this email shall constitute a solicitation or an offer to buy or sell any
security mentioned herein this newsletter is neither a registered
investment advisor nor affiliated with any broker or dealer . all
statements made are our express opinion only and should be treated as
such . we may own , buy and sell any securities mentioned at any time . this
report includes forward - looking statements within the meaning of the
private securities litigation reform act of 1995 . these statements may
include terms as "" expect "" , "" believe "" , "" may "" , "" will "" , "" move "" , "" undervalued ""
and "" intend "" or similar terms . stock market watcher is an independent
research firm . this report is based on stock market watcher ' s independent
analysis but also relies on information supplied by sources believed to be
reliable . this report may not be the opinion of amtk management . stock
market watcher has also been retained to research and issue reports on
amtk . stock market watcher may from time to time purchase or sell amtk
common shares in theopen
market without notice . the information contained in this report shall not
constitute , an offer to sell or solicitation of any offer to purchase any
security . it is intended for information only . some statements may contain
so - called "" forward - looking statements "" . manyfactors could cause
actual results to differ . investors should consult with their investment
advisor concerning amtk . this newsletter was paid $ 12500 from third party to send this report .
please do your own due diligence before
investing in any profiled company . you may lose money from investing in
penny stocks .
no more ads , breetyrrell @ poczta . onet . pl
",spam,2004-07-23
13329,anthrax scare in dc,"house speaker hastert has decided to close the entire capitol complex ,
including the office buildings on the house side , at the end of the working
day today through monday , as a precautionary move to allow for special
agents and germ experts to conduct a sweep of the ventilation systems and
all remaining unopened mail . the senate side is expected to do the same .
it has also been confirmed that the anthrax - laden letter sent to senate
majority leader daschle ' s office was of a particularly potent , high grade
military quality anthrax that quickly spread once opened . some 29 staff in
dachle ' s office or the mail room have tested positive , and some anthrax
spores were found in the ventilation system of the hart building ( where
daschle ' s office is located ) and in one of the tunnels leading to the
capitol itself .
if there is even a hint that this military grade anthrax came from iraq , there
will be a strike by the u . s . against iraq . another possibility is that the
anthrax is of russian origin and was somehow illicitly acquired by al qaeda or
the taliban .
there has not been a second anthrax letter or a new outbreak of anthrax ,
nor is there any evidence of anthrax spores spreading to committee rooms
located in the other senate or house buildings . this was a pre - cautionary
move by house speaker hastert , though it in no way diminishes how ugly the
situation is .",ham,2001-10-17
