sportsett_id,summary
4931,"The Cleveland Cavaliers defeated the host Philadelphia 76ers, 121 - 112, at Wells Fargo Center on Friday evening. The Cavs got down to business right away, as they outscored the home team, 31 - 23, in the first quarter. The 76ers picked up the slack in the second and outscored the Cavs, 31 - 23, in the quarter, to tie the game at 54 heading into halftime. However, the Cavaliers would not back down, as they came out tough in the third and matched the Sixers bucket for bucket, before they emerged with a one - point lead heading into the final frame. The Cavs continued to play one step ahead of the home team 76ers, and managed to build an 11 - point lead with 4:37 left in the game. The Cavs held on from there to earn their first road win of the season, and hand the 76ers their first home loss of the season. Rodney Hood led the Cavs with 25 points on 10 - of - 20 shooting, four rebounds and one assist, in 39 minutes. Collin Sexton followed up with 23 points, five rebounds, three assists, one steal and one block, while Tristan Thompson added 18 points, 13 rebounds and two steals, in 35 minutes. The Cavs shot 53 percent from the field, including 11 - of - 22 from long range. Meanwhile, Joel Embiid led the 76ers with 24 points, 12 rebounds and three assists, in 32 minutes. J.J. Redick tallied 23 points of his own, on 5 - of - 11 shooting, while Ben Simmons and Jimmy Butler tallied 22 points each. The Sixers shot 53 percent from the field, including 13 - of - 33 from long range. The 76ers (13 - 8) will look to bounce back as they take on the Nets in Brooklyn on Sunday. The Cavs (3 - 14) play host to the Rockets on Saturday."
4933,"The Philadelphia 76ers defeated the Washington Wizards, 123 - 98, at Wells Fargo Center on Friday evening. The 76ers (16 - 8) set the tone early for what would be a comfortable victory, establishing a 31 - 19 first - quarter lead that had grown to 68 - 46 by halftime. Philadelphia had no trouble maintaining a sizable advantage in the second half over the reeling Wizards (8 - 14), who were playing without Otto Porter, Jr. (personal). The Sixers limited Washington to 40 percent shooting (including 29 percent from three - point range) while winning the rebounding battle by a 58 - 42 margin. Bradley Beal led the Wizards with 19 points. Austin Rivers followed with a bench - leading 15 points and also offered two rebounds, one assist, one steal and one block. Thomas Bryant drew a start at center and posted 12 points, seven rebounds. one steal and one block. John Wall got off to a slow start and never recovered, tallying 11 points, seven assists, three rebounds and three steals. Philadelphia saw seven players hit double digits in the scoring column, with Joel Embiid leading the way. The big man posted a 16 - point, 15 - rebound double - double that also included three blocks. T.J. McConnell was next with a bench - leading 15 points. J.J. Redick poured in 14 points. Ben Simmons managed a 13 - point, 10 - assist double - double that also included eight rebounds. Furkan Korkmaz supplied 13 points, five assists, two rebounds and one steal. Landry Shamet turned in 12 points, four rebounds, two assists and one steal. Mike Muscala matched Shamet's scoring total and pulled down 10 rebounds. Jimmy Butler collected 11 points, seven rebounds, four assists and four steals. The Wizards head back home and face the Brooklyn Nets on Saturday evening, while the Sixers remain home to take on the Memphis Grizzlies on Sunday evening."
4934,"The Philadelphia 76ers defeated the visiting Memphis Grizzlies, 103 - 95, at Wells Fargo Center on Sunday evening. The Sixers got out to a quick, 10 - 3, lead but the Grizzlies stuck with it, leading to a, 26 - 25, advantage for the home team, after one quarter. The 76ers stayed on top in the second, where they outscored the Grizzlies, 28 - 19, to take a, 54 - 44, lead by halftime. Things tightened up again in the second half, as both teams matched each other for 24 points in the third quarter, leaving the Sixers ahead by 10 heading into the fourth. The Grizzlies started the fourth quarter with a quick 9 - 1 run, to make it a two - point game. However, the 76ers answered right back, pushing their lead back to nine, with five minutes left. The Grizzlies cut it as close as a four - point deficit, but could not do better than that, as the 76ers held on to earn their fourth straight win. J.J. Redick led Philly with 24 points on 9 - of - 17 shooting, in 30 minutes. Jimmy Butler tallied 21 points, three rebounds, two assists and a block. Ben Simmons finished with 19 points, 12 rebounds, six assists and two steals, while Joel Embiid added 15 points, 14 rebounds, three assists, one steal and one block. Meanwhile, Mike Conley led the Grizzlies with 21 points, five assists, two rebounds, one steal and one block. Jaren Jackson Jr. followed up with 17 points, three rebounds, three blocks and a steal, while JaMychal Green tallied 14 points, seven rebounds and four steals. The Grizzlies (13 - 9) will look to bounce back as they play host to the Clippers on Tuesday. The 76ers (17 - 8) take on the Raptors in Toronto on Wednesday."
4935,"The Philadelphia 76ers defeated the visiting Detroit Pistons, 116 - 102, at Wells Fargo Center on Monday evening. The Pistons jumped to an early, 7 - 4, lead but the 76ers came back to tie it at 11, four minutes into the first quarter. The Sixers did not look back from there, as they used a quick, 90, run to create some separation, and held on to take a, 38 - 29, lead into the second quarter. The game slowed down in the second, as the Sixers and Pistons matched each other with 18 points in the quarter. Things picked up again in the third, where the Sixers held their nine - point lead for most of the quarter, until the Pistons finally made a run to cut the deficit to three, with under two minutes remaining. However, the 76ers charged back with a, 11 - 3, run to bring a, 87 - 76, lead into the final frame. The Pistons kept fighting and cut the gap to six early in the quarter, but the home team responded one final time, pushing the lead to 17 points with three minutes left in the contest. The 76ers cruised from there to their second win in a row, while the Pistons dropped their fifth in a row. Joel Embiid led Philadelphia with 24 points, eight rebounds, three assists, two steals and two blocks, in 32 minutes. Ben Simmons followed up with 18 points, 10 rebounds, seven assists, two steals and one block, while T.J. McConnell added 14 points, six assists, four rebounds and two steals, in 28 minutes off the bench. Luke Kennard had a big night for the Pistons, with 28 points, eight rebounds and three assists, in 36 minutes. Blake Griffin (rest) did not suit up, but Andre Drummond finished with 21 points, 17 rebounds, three blocks, two assists and one steal. The Pistons (13 - 12) will look to bounce back as they take on the Hornets in Charlotte on Wednesday. The 76ers (19 - 9) play host to the Nets on Wednesday."
4936,"The Brooklyn Nets defeated the Philadelphia 76ers, 127 - 124, at Wells Fargo Center on Wednesday. The game was certainly not as close as the final score suggests, as the Nets were in control for nearly all of Wednesday's contest before the 76ers' second unit, led by rookie Landry Shamet scoring 10 points in the final minute of the game, made a late push but ultimately just ran out of time. The main reason Brooklyn found itself in full control of the outing was the stellar play of Spencer Dinwiddie, who scored a career - high 39 points in just 30 minutes off the bench. The point guard shot 4 - of - 6 from three and a11 - of - 18 from the field overall, but he did most of his damage from the free throw line, where he was 13 - of - 14. It was the fifth time this season the breakout 25 - year - old scored at least 25 points in a game. As for the rest of the Nets, Allen Crabbe was the high scorer out of the starters, posting 20 points while shooting 50 percent from the field. Joe Harris was 2 - of - 3 from behind the arc en route to scoring 14 points, while rookie Rodions Kurucs scored 13 points off the bench. As a team, the Nets were on fire from behind the arc, going 14 - of - 28 from deep. The 76ers had to play Wednesday's game without star guard Jimmy Butler (groin), and their star players certainly picked up some of the slack. Joel Embiid was a force down low, postig another massive double - double of 33 points and 17 rebounds in 38 minutes, while Ben Simmons had a terrific all - around performance with 22 points, eight rebounds, seven assists, four steals and two blocks. Lastly, Furkan Korkmaz, who started in Butler's absence, scored 18 points for the second straight night. Offensive production, however, wasn't the problem, as the 127 points the team gave up was the most Philadelphia allowed in nearly a month."
4937,"The Indiana Pacers defeated the Philadelphia 76ers, 113 - 101, at Wells Fargo Center on Friday evening. The Pacers (19 - 10) fell behind by 10 points at the end of the first quarter, and given that the 76ers (19 - 11) had lost only twice all season on their home floor, things looked bleak for Indiana early. The visitors still trailed by 10 at halftime, but a prolific third quarter where they outscored Philadelphia by a 31 - 18 margin. The Pacers then kept the heat on in the fourth by adding nine points to their advantage and sealing a hard - fought road victory. Thaddeus Young led the Pacers by touching up one of his old squads for a 26 - point, 10 - rebound double - double that also included five assists and one block. Bojan Bogdanovic provided 18 points, five rebounds and two assists. Victor Oladipo, Domantas Sabonis and Cory Joseph generated matching 14 - point tallies. Oladipo added nine assists and three steals, Sabonis also pulled down 16 rebounds, Darren Collison mustered eight points but also dished out 10 assists. Joel Embiid paced the Sixers with a 40 - point, 21 - rebound double - double that also included three assists, one steal and one block. J.J. Redick contributed 22 points. Ben Simmons managed 18 points, nine rebounds, four assists, two steals and one block. Furkan Korkmaz started for Jimmy Butler (groin) once again but only totaled six points and two rebounds. The Pacers head back home to face the New York Knicks on Sunday afternoon, while the Sixers pay a visit to the Cleveland Cavaliers on Sunday afternoon as well."
4938,"The Philadelphia 76ers defeated the New York Knicks, 131 - 109, at Wells Fargo Center. The 76ers (21 - 12) entered this game losing three of their past four outings, but they bounced back in a huge way thanks to a 22 - point win playing in front of their crowd against a struggling Knicks (7 - 25) side that was unable to get things going from start to finish. As a result, New York have now lost 10 of their last 12 games. Philly established their terms early and jumped to a 38 - 33 lead after the first quarter. They would never looked back, though, and they actually won all quarters here. The final score per each quarter was: 38 - 33, 31 - 28, 30 - 24 and 32 - 24, respectively. Ben Simmons paved the way for the Sixers thanks to a triple - double of 13 points, 11 rebounds and 10 assists. Joel Embiid was the top scorer with 24 points and he also added 10 rebounds. Jimmy Butler had a solid outing as well since he finished with 20 points, four rebounds and four assists. J. J. Redick had 14 points, and Landry Shamet delivered 17 points off the bench. Every Sixers player that saw action scored at least two points. Tim Hardaway Jr. was New York's top scorer with 27 points and he also added five assists. Kevin Knox had one of his best games as a pro and finished with 21 points and six rebounds, while Enes Kanter chipped in with 15 points and six boards. Emmanuel Mudiay filled the stat sheet thanks to 11 points, five assists and three boards. Damyean Dotson contributed 14 points off the bench."
4939,"The Philadelphia 76ers defeated the visiting Toronto Raptors, 126 - 101, at Wells Fargo Center on Saturday. While there were 13 ties and 13 lead changes in the first half, Philadelphia held the lead for the entirety of the second half. In fact, the Sixers outscored the Raptors, 97 - 71, across the final three quarters to take control. The shooting disparity was key, with Philadelphia hitting 54 percent from the field and 33 percent from three - point range while holding Toronto to 39 percent from the field and 25 percent from long range. Ball movement played a huge factor in that, with the Sixers out - assisting the Raptors, 33 - 17. Defensive rebounding was also decisive, with Philly winning that battle, 49 - 33 The Raptors (25 - 10) decided to rest Kawhi Leonard for this game and it clearly hampered them in this defeat. Pascal Siakam was their best player, as he led the way with 26 points, six rebounds and two assists. Kyle Lowry accumulated 20 points, six rebounds and five assists. Norman Powell led their bench with 13 points and four boards. The Sixers (22 - 12) got a spectacular performance from Joel Embiid, as he collected 27 points and 11 rebounds on 10 - of - 15 from the field. Ben Simmons was just as good, tallying 26 points, 12 rebounds and eight assists on 11 - of - 13 shooting. J.J. Redick amassed 22 points, three rebounds and five assists while Jimmy Butler finished with 12 points, seven rebounds, seven assists and three steals. On deck for Philly is a Christmas Day showdown against the Boston Celtics on Tuesday. As for Toronto, they travel to face the Miami Heat on Wednesday for their next fixture."
4940,"The Philadelphia 76ers defeated the visiting Dallas Mavericks, 106 - 100, at Wells Fargo Center on Saturday. This final scoreline makes this game look closer than it actually was, as Philly dominated throughout. In fact, the Sixers won each of the first three quarters by at least three points apiece, as they led by 17 heading into the fourth quarter. Dallas did respond with a 30 - 19 fourth quarter, as that got the lead down to four points with less than a minute remaining. Defense was critical for the Sixers, as they held the Mavericks to 43 percent from the field, 29 percent from three - point range and 65 percent from the free - throw line. Philadelphia did a ton of work down low too, outscoring the Mavericks in the paint, 62 - 52. Philly's starters really dominated Dallas's starters, outscoring them, 83 - 49. The Mavericks (18 - 21) are now 3 - 18 on the road this season, as this marks their 10th loss in their last 13 games in total. Wesley Matthews was their leading scorer in this game, as he finished with 18 points and two rebounds. Luka Doncic tallied 14 points, eight rebounds, four assists and two steals. Jalen Brunson was huge off the bench, providing 13 points, 11 rebounds and eight assists. The Sixers (26 - 14) were led by Joel Embiid, as he collected 25 points, 12 rebounds and five assists. J.J. Redick amassed 20 points, two rebounds, two assists and two steals. Ben Simmons accumulated 20 points, 14 rebounds and 11 assists en route to a triple - double. Jonah Bolden got a rare start and accrued 11 points, nine rebounds, three assists and two blocks. On deck for Dallas is a home matchup versus the Los Angeles Lakers on Monday. As for Philly, they play host to the Washington Wizards on Tuesday for their next outing."
4941,"The Philadelphia 76ers defeated the Washington Wizards, 132 - 115, at Wells Fargo Center on Tuesday evening. The Wizards (16 - 25) came out of the gates ready to do battle against their superior conference opponent, but the 76ers (27 - 14) bounced back from an early 20 - 12 deficit to close out the first quarter on a 20 - 9 run that would set the tone for more dominance to come. Philadelphia went on to outscore Washington by a 36 - 16 margin in the second quarter to secure a dominating advantage that they wouldn't relinquish. The Wizards shot well (51 percent), but the Sixers were just a bit better at 56 percent, including 52 percent from three - point range. Meanwhile, the home squad won the battle of the boards handily by a 49 - 34 margin. Bradley Beal paced the Wizards with 28 points and added three rebounds, two assists and three steals. Jeff Green followed with 15 points, a rebound, an assist and a steal. Sam Dekker led a productive bench effort with 14 points, four assists, three rebounds and two steals. Otto Porter, Jr. mustered 11 points, while Ian Mahinmi and Chasson Randle generated matched 10 - point tallies. Mahinmi notably pulled down seven rebounds and dished out five assists as well. Landry Shamet led the Sixers with 29 points off the bench, supplementing them with three rebounds, one assist and one steal. Joel Embiid produced a 20 - point, 10 - rebound double - double that also included four assists and one block. Jimmy Butler supplied 20 points, five rebounds, three assists and two steals. Ben Simmons totaled 17 points, nine assists, five boards and three steals. Furkan Korkmaz drew the start for J.J. Redick (back) and managed 16 points. The two teams meet again on Wednesday night in the Nation's Capital for the second game of the home - and - home set."
4942,"The Atlanta Hawks defeated the Philadelphia 76ers, 123 - 121, at Wells Fargo Center on Friday evening. The Hawks (13 - 29) knew they were facing an uphill battle coming into the contest, given both their futile road record and the quality of their opponent. However, their chances received a boost shortly before tip - off when it was revealed that Joel Embiid (ankle) would miss the contest for the 76ers (27 - 16). Atlanta did come out of the gates hot and trailed just 56 - 54 at the half. The Hawks would then hold the lead for substantial portions of the second half, and they made an impressive comeback from a 121 - 118 deficit with under a minute remaining. Kevin Huerter knotted the game at 121 with 54 seconds remaining, a basket John Collins followed up with a 13 - footer with 10 seconds left. Jimmy Butler then missed two free throws and both Ben Simmons and Wilson Chandler misfired on tip shots in the closing seconds to seal the wild win for the visitors. Huerter led the way for the Hawks with 29 points, adding three rebounds, three assists and two steals. Collins contributed 25 points, nine rebounds, two assists and one steal. Dewayne Dedmon produced 19 points, eight rebounds, seven assists and one steal. Trae Young supplied 18 points, five assists, four rebounds and two steals. De'Andre Bembry delivered 14 points, six boards, five assists and one steal. Alex Len and Jeremy Lin co - led the bench with nine points apiece. Butler paced the 76ers with 30 points and supplemented them with five assists, four rebounds and three steals. Simmons finished with 23 points, 15 assists, 10 rebounds, two steals and one block. J.J. Redick poured in 20 points while also tallying two assists, one rebound and one steal. Mike Muscala started for Embiid and offered 16 points and three rebounds among his contributions. T.J. McConnell matched Muscala's scoring and also dished out six assists, pulled down three rebounds and recorded two steals. The Hawks head back home and face the Milwaukee Bucks on Sunday afternoon, while the 76ers pay a visit to the New York Knicks on Sunday afternoon as well."
