review,sentiment
"(Spoilers warning) I cannot say enough good things about this movie. It is a great horror comedy/spoof that does everything right for a change. The humor is great and ranges from funny to so-funny-you'll-cry funny. In one scene, Ed goes edit-crazy and deletes a big scene. When his boss is looking at Ed's edit, he yells out: ""Where in the fu%# is my beaver-rape scene?!?!"" Hysterical. There are also many other great, humorous & memorable quotes and moments throughout: Ed yells out ""Don't you fu#$ing look at me!!!"" while punching some poor schmuck repeatedly in the face. Very funny stuff. The plot of the movie itself is so ridiculous that it's priceless: Ed is a mild-mannered everyday guy that gets moved over to the horror-film editing department, and after a while goes nuts, sees monsters, and attacks people while quoting the horror movies that he has edited. This movie has it all and is simply hilarious. The DVD only costs about $7, and is a great bargain as it is the unrated widescreen cut. I own a lot of DVD's, most of which cost a lot more money than this one, but not many are as great as this movie. My Evil Ed DVD is one of the highlights of my collection and i would beat someone with a telephone receiver if they tried to steal it. Evil Ed oozes style and quality -- something that Hollywood filmmakers need to majorly learn. Evil Ed is a rare gem, and i would like to thank everyone involved in making this wonderful movie -- you did everything right, and i love Evil Ed! 10 out of 10!!!",positive
"On the heels of the well received and beloved coming of age film classic ,concerning the lives of teenagers as they headed into adulthood, George Lucas' American Graffiti, we have Cooley High. An adaptation of sorts by one Eric Monte, co creator of the popular 1970's CBS sitcom Good Times.<br /><br />Cooley High was, and is, viewed as a black version of American Graffiti.Instead of central California ,as in American Graffiti, we have the black slum of Chicago's Cabrini Green as the backdrop for the story here. Instead of America in 1962 Cooley High is situated in 1964.The movie stars Welcome Back Kotter's ,Lawrence Hilton Jacobs and Glynn Turman as the movie main protagonists and its' main characters. It has Garrett Morris playing the principal who tries to keep Jacobs' and Turman's characters,named Coceise and Preach, out of trouble a great deal of the time.<br /><br />You know, I would like to say that Cooley High is a worthy comparison piece to American Graffiti or that it is a great film on its' own but I can't. The problem lies with the fact that the producers of the film couldn't or wouldn't hide the sad underside of black life in America.Having the film in the Cabrini Green part of Chicago doesn't help things.<br /><br />Neither does the crass gross attempts at humor here. When Coceise is looking for a letter of intent from a college he finds his little brother has thrown down a toilet. When the gang visits the Chicago Zoo, one of the gang named Pooter, has manure thrown on him by an ape. When the Turman's character,Preach, is being chased by two hoodlums in the school hangout(A dirty and depressing place to eat food in much less meet people at), he opens the door of the girls' bathroom while a girl is relieving herself as he escapes through the window of the same bathroom! The high school, the homes of the characters, the bathrooms, just about everywhere in the film displays the unfortunate look of urban decay and poverty.<br /><br />If that wasn't enough there was the rough display of humor in the film. The use of violence and profanity in the film. Cooley High may be an coming of age film ,but it is a hard and rough coming of age film with little or none of the wit and liking of the use of nostalgia that made people like and appreciate American Graffiti so much.<br /><br />Motown Records had a hand in making the film. The company's music was part of the film's soundtrack. But even here you get a sense of same old same old as one has heard these songs before a million times over. Not that they weren't great songs within themselves but black music,of that time period was more than just Motown.Especially in Chicago. The song nearing the end of the movie, by the Spinners' G.C. Cameron, was not all that impressive. There have been better Motown ballads that have been done, by better Motown artists than Cameron without question.<br /><br />The last part of the film showing where the characters went to pay homage to the film Cooley High aimed to be ,American Graffiti. It shows that Preach,an intelligent but underachieving student went to Hollywood and became a successful television writer. Eric Monte may have patterned himself as Turman's character. The last shot of film show's Preach running away from Coceise's funeral ,held on a dark rainy afternoon, and all the bleakness that Cooley High came to represent. Eric Monte ,through Preach and that final scene, had one little lesson for all of us when watching Cooley High and for the love of the past. Don't look back.",negative
"The only good thing of this movie is its final twist. In 97 minutes of film we can only save one single idea, which was totally wasted in this movie I must say! For more than 90 minutes this film is just a collection of clichés, bad acting, stupid ideas and disclosures, complete lack of suspense, stupid deaths, terrible special effects; all this in a pathetic and unoriginal plot until the last three minutes, where, FINALLY, a good idea appeared! It's nothing outstanding or an extremely original idea, but, at least was a ""decent"" good idea, the only one the entire movie has! I won't spoil it, but I must say I think that idea with a better plot, better FX and, definitely, a better acting, would turn into a good film. If you watch this movie and can stand it until the end you will know what it is",negative
"Night hunter is a sold B style action movie. Get a life and grow up people. Don ""the Dragon"" Wilson is a kick boxer, (hall of fame) and not an actor. If your looking for an Oscar, it's not here brother. Looking for kick ass action movie with lower then low budget, this is it.The plot line may have been a little thin, but what B movie isn't. I understand everybody is a critic and how one man's junk is another man's treasure. Get real people, judging every movie like it is an Oscar contender, just silly. Awesome fight scenes, mixed with a new twist on vampire moves. See it if your a fan, rent something else if your a hater.",positive
"I first saw this movie in the theater. I was 10. I just watched it a second time and I must say it was amazing. The music, the dancing, the acting. It is a great story and told extremely well. I fell absolutely in love with Treat Williams when I was a kid after seeing him in this movie. One of my favorite parts was when his mom kept yelling at him to give her his pants, and then finally said ""how much do you need""? (money). That was classic. ; ). <br /><br />Moms are the best. If you haven't seen this movie since it came out I say see it again. It's timeless. It will do what all great movies do; make you laugh, cry, and think.",positive
"jim carrey rocks! if he's in a movie its bound to be good! he did not disappoint me with this one!the rest of the cast was cute,especially little cindy lou who and martha may, i was laughing through the whole thing and cannot wait to see it again!",positive
"Considering how much money was budgeted for this film, you would expect more from the story as a whole. This could be quite possibly the most worthless movie I have ever watched. There was no real advancement of anything. Character development, minimal. Plot advancement, maybe. Enjoyment, none. I'm not sure what points were even trying to be made. If you want to see a movie where terrorists are kinda good guys, American CIA bombs everything that doesn't agree with our opinions, all capitalists are corrupt, and you like to see anything resembling a storyboard advancement accompanied by a death, have at. For those of us who realize that it doesn't take killing off a good guy to make a point, we'll stick to other movies. In summary, this was a horrible attempt at an 'Ocean's 11' style hide-the-plot-so-person-has-to- think movie because not only do you not know what's going on, nobody who made the movie did either. Home Alone 3 was a better cinematic piece.",negative
"Absolutely putrid slasher film has not one redeeming quality. It has Camp Councellor Angela(Pamela Anderson..awful as the killer;her quips when she wastes people aren't even amusing)on the warpath slaying teenagers who act the least bit naughty or resist her pleadings for good behavior. We run the gamut of boring, clichéd killings such as the slashing to the throat to one kid looking for his Freddy clawed glove, a kid who gets a chainsaw, one girl who gets drilled, one who gets shoved into the crapper(filled with leeches), one who is roasted, etc.<br /><br />It doesn't have one original idea to offer and is merely a waste of time. That is unless you want to see Valerie Hartmen's(who plays the slut Ally)tits. Most of the violence occurs off-screen so even that will not satisfy.",negative
"Well, I'll start by admitting I'm not a John Ford fan. (I watched ""The Informer"" only because I'm trying to work my way through a list of the ""greats."") So if you are, just move along, 'cause you're not going to agree with me.<br /><br />What an overwrought and dated piece of silliness this is! I will say that there is a good idea for a movie here (it made me think about how few films there are about the Irish Revolution) but, as usual, Ford is determined to bury it under over-acting and cheap sentiment. I suppose it's somewhat interesting to watch for a while in order to see the less-than-seamless transition that was being made from the silents to the ""talkies"" -- the acting styles of some of the principals have that overbroad quality endemic to early films and movie does feel as if it might play better with title cards than spoken dialogue. (Of course, title cards would prevent Ford from restating every bit of emotion six times.) What dialogue there is usually has a ""They're always after me Lucky Charms!"" quality that is aggravated by the fact that each actor seems to have been allowed to use his or her own personal version of an Irish accent. Of course, as bad as they are, the accents are helpful in reminding us we're in Ireland because the sets mostly look as if they were dragged in from from some German expressionist piece being filmed on the next soundstage over. (It feels as if, with an eagle eye, you might see some villagers off to torch Dr. Frankenstein in the background.)<br /><br />Techniques change. Tastes change. So I won't go off on how crazy it seems that this film was so acclaimed in its day. But it's not one of the classics that hold up --- more just ""fair warning"" about the kind of over-simplified malarkey to which Ford was going to devote his career.",negative
"This was the first Chan film made by Monogram. What a come down from Fox values and standards! I was shocked when I saw my first Monogram after seeing the great Fox films. This is boring and uninspired with wild music playing as Chan calmly walks across the street. Chan is now working for the US Secret Service rather than the Honolulu Police Department. He is assisted by Benson Fong, who plays No. 3 Son Tommy for the first time. He also has a daughter along, Iris Chan, played by Marianne Quon. Mantan Moreland also makes his debut as Birmingham Brown. He is a cab driver in Washington, DC, here, rather than the later chauffeur to Chan in the later films.",negative
"I would like to say something different about this movie. I saw comments how beautiful is Russia and the views from Russia have been great. Hey guys this is not Russia it's Bulgaria more specific the capital Sofia. So this is not Russia it's my country. About the movie - well in Bulgaria, maybe except the Grey Zone - all movies from American directors are in one word awful like this one of course. It's a shame that Patrick Swayze has to play in such a low budget movies. Most of the actors are Bulgarians but really this movie has no plot twist has no energy what can i say-weak and boring movie a cliché not more. Hey people remember it's not Russia in reality it's Bulgaria.",negative
"Valliant effort to use a mining catastrophe as a vehicle to pronounce this director's distaste for war. The audience not only learns a great deal about early mining rescue procedures but, we learn that Europeans at the interval between WWI and WWII, had concerning pacifists(for lack of a better term). The speeches given by both representatives of each country at the end of the film, are inspiring given the time. Although the revised edition, through the transfer technology of early foreign films, ""cuts-off characters heads"" at times, this film holds it's own in many different aspects. Character analysis, lighting techniques, historical content and a scenario that has tested and inspired many a writer and filmmaker.<br /><br />Pabst went on to Direct and put to screen Weil & Brecht's ""Three Penny Opera"", starring the original star, Lotte Lenya.",positive
"This comes close to the worst movie I've ever seen. The writer starts you out in a way that you'll side with Jasper (Josh Hartnett). When he did absolutely nothing wrong, Sam (Leelee Sobiesky) leaves him for Kelley (Chris Klein), in a way that leaves you mad at Sam. You aren't let in on what she feels, so her feelings with Kelley aren't real to you, and their relationship is phony. It drags you in either direction, and it gets rather exhausting and annoying. The only good thing about this movie that I saw was the cast.<br /><br />",negative
"I can't imagine a director whose thirst for blood and violence is greater than Quentin Tarantino's. (At least in his films) Inglourious Basterds is no different. We all know Tarantino, the guy who exploded on the scene in the early 90s with cult classics, such as Reservoir Dogs and Pulp Fiction. Since, he has been a disappointment for some. Well, I am relieved to say, Tarantino has not lost his touch. He brings us his best since Pulp Fiction and thankfully so.<br /><br />We know the story, a WWII tale told only as Tarantino can. (Fictional of course) A war film hasn't been done like this before. Brad Pitt as Lt. Aldo Raine leads the Basterds in Nazi occupied France. Their goal - killin' Nazi's. Christoph Waltz as Colonel Hans Landa plays a similar role on the other side. He's know as the ""Jew Hunter"" and goes about his business as ruthless as no other. The third sub story consists of a young Jewish refugee, Shosanna Dreyfus, who witnesses the slaughter of her family. And she, of course, wishes to plot revenge on the Germans for her devastating lose. There actually is three stories here intertwining and connecting with each other. If you know anything about Tarantino or his films, this is nothing new for him.<br /><br />War has never been been so fun. The Basterds, are haunting, but at the same time, very funny, at times even hilarious. The dark comedy aspect play a big aspect in this as in many other Tarantino films. The entertainment and hilarity is led by Brad Pitt. I found him extremely funny and entertaining. I couldn't wait to see him on screen again. Even with his crazy accent, he works in this type of film. Also making great impressions were Mélanie Laurent and Christoph Waltz, who were tremendous. The film was filled with noteworthy performances.<br /><br />The story itself, has so many historical inaccuracies to even count, but so what? It isn't meant to be a documentary. Tarantino wanted to have fun with, as should we. The cinematography department deserves big props with beautiful vibrant colors highlighting the film. You've really got to love the last line in the film... but Pulp Fiction remains his masterpiece.<br /><br />Quentin Tarantino among all other things, is an entertainer. WWII, is one of the most tragic events in history, but Tarantino some how manages to make it fun. Inglourious Basterds is a fun film, it's tremendously entertaining, shocking, dramatic, suspenseful, and funny at the same time. Jam packed with everything you look for in a movie, done with that certain Tarantino style, it's worth being checked out. It's time to experience for yourself what war is like through the eyes of Quentin Tarantino.",positive
"This is an amazing film, both for the incredibly energy evoked from the frenetic flamenco dancing, and from the unique way that the filmmakers interweave the story of the stage production with the lives of the characters preparing for it. Spellbinding is the only word I can use to describe the experience. This is not 'Bizet's Carmen' by any usual standard. This is not a usual film by any standard. Every nuanced glance, every stomp of the foot, every piece of the music is intertwined so captivatingly that you can't take your eyes off the screen. You don't need to love opera or flamenco(I don't)to be captured, enraptured, enthralled by this film. Subtle and direct; loud and still; One of, if not the best, movies of it's kind, because there are so few like it.",positive
"Age cannot tarnish the beauty of this East-west love story for me. Ignoring the famous and lovely title song and its lyrics, what we have is a dramatized biography of two remarkable people caught in a moment of counter-currents involving social conformity, bigotry, war, doubt, and the need for immense courage. With Hong Kong as the backdrop, this movie tells the story of a Eurasian doctor and a U.S. journalist who meet and fall in love during the Korean War. As Mark Elliott, William Holden is intelligent, breezy and a bit weak; Jennifer Jones is perhaps well-nigh-perfect as Dr. Han Suyin, by turns doubt-torn and ecstatic, eager and hesitant. Others in the large cast include Torin Thatcher, Isobel Elsom, Murray Matheson, Virginia Gregg, Richard Loo, Soo Yong, Philip Ahn, Jorja Curtright and Donna Martell; many of Hollywood's best oriental actors played smaller uncredited parts also. The script by John Patrick followed Han's exquisite novel closely; the direction by Henry King was solid as always. The thrust of the storyline is how unwilling Han was to fall in love with Elliott, with her busy and demanding schedule as a doctor and her doubts about their future; and how unafraid he was, despite the intolerance and interference they faced as their affair became known. The film is unarguably physically busy, interesting and often beautiful also. The hill to which the lovers go to be apart, the lovely bay where they swim are set against an already busy and crowded business city, large social events, and teeming streets, hospital corridors, and traffic-filled arteries. With cinematography by Leon Shamroy, Ben Nye's makeup and Helen Turpin's hairstyles, the great work by set decorators, sound and lighting, art department and all concerned, this has to be one of the most memorable productions set in a major non-U.S. city of all time, and one of the most difficult to capture on film. Yet what one remembers most here is the lovers, thankfully not extremely young, facing the odds against them and assessing exactly what they are--then going ahead as if love mattered and those conditions which are set up as barriers to love do not., The climax of the affair is Mark's going back to war; thereafter Han receives his letters, even after she knows he is has been killed; they seem messages from a better wold. A world where hope is all that matters, courage is the price of admittance to that world, and it is always summer on a high and windy hill set apart and above a zone where beauty and individual desires can be victimized, made subject to ill-fortune or brushed aside by militant forces of evil. Truly, love is a many-splendored thing, Dr. Han says; and this movie stands as one of that doctrine's shining proofs, lucent as a pearl, timeless as a Chinese proverb and lovely as polished jade set against a rough background.",positive
"The following are some of the most blaring problems with this movie: 1) Clichés abound. Seriously, awful ""twists"" are everywhere.<br /><br />2) The narrative jumps around in time, which would be fine if done well, but it's not.<br /><br />3) Lame characters that don't develop so much as either remain utterly static, or drastically change for no good reason.<br /><br />4) Big one: HORRIBLE ACTING. Over the top from nearly every person.<br /><br />The following are some of the best points from the movie: 1) The lead is damn good looking.<br /><br />As I see it, there are only two kinds of people who would be into this movie: a) People who can sit through 90 minutes of tripe simply because the lead is attractive.<br /><br />b) People who often think to themselves, ""I like Hollywood dreck rife with clichés and overacting, but if only I could watch it in Korean..."" There's a lot of good Korean cinema out there, so why waste your time with garbage?",negative
"okay, but just plain dumb. Not bad for a horror/comedy film. I was reading how people switched it with the Michael version and that is a good trick in my opinion because some grown ups hate horrors and when they see this one it will get them interested in horror films like this one or maybe (never seen it) the horror (possibly comedy) uncle Sam, i'll have to see about renting or buying that film but the 2nd is way better then this one but i bought this one on VHS of Amazon and got it November 21, the day before thanksgiving. worth the four bucks, l.o.l. at this film.<br /><br />9/10",positive
"its been years since i have seen these shows. i have been searching years for anyone else that has seen these or know anything about them. i thought i made them up. the one i remember most is the soldier and death. i'd ask movie fanatics if they had seen these, mentioning its a Jim Henson and people still didn't know. these are great fables. i was very young when i was these, not even 10 and it left a lasting impression on my life and beliefs. i would recommend anyone to watch these, just remember they are from the 80's so they don't look like the movies today. just give them a shot. Jim Henson was way ahead of his time and died to early.",positive
"I am a 20 year old bloke from England. I don't cry at films. But this one moved me. I cried like a girl! This is absolutely the most moving film I have ever seen, even though the story was questionable. Joseph Mazello's little face when he dreams of crying made me sob every time. How could anyone hurt such a sweet looking kid? I'm going to cry now just thinking about it! Remarkable.",positive
"You just need to see this as a poorly executed anti abortion propaganda and you will realize just how bad it really is. The main message of this movie is that even the sickest of persons can't commit an abortion. If you ask that's not a long way away from blowing up abortion clinics. So this guy wants to kill some poor girl but he has to convince her to do an abortion first. What a load of crap. And the worst part is that he has an convincing argument (bringing a child into a loveless environment), but that is supposed to be dismissed because he's a freak anyway. And the part with the bible pushers...first they throw this girl out just because she explains someone stole her money (that rule must be in the bible somewhere) and then on the end they are some sort of angel like deus ex machina delivering the killer from evil by harassing him on his front yard. Come on. Other downpoints include a very confusing scenario (and I don't mean in a good way)...so this guy is just some psycho why? Because his mother fed his some liver once? And I don't know about the rest of you but he seemed like the nicest person in the world throughout the whole move! even though he was a wearing girlie clothes, stealing money and taping girls in his car. If you forget the idiot story, this movie has a really great cinematography and Bob Hoskins was really great, and it has one of those funny little English cars in it. If it was actually about some psycho killer I'd give it a 7 at least.",negative
"I don't want to write too much about the film but basically it's an action/comedy with a little bit of romance thrown in about two men who come together in unlikely circumstances and become highway men together. Fantastic performance by Robert Carlysle and everybody else involved. A brilliant 'baddy' who really makes you hate him. Some great comical lines - actually laugh out loud, amazing action and a great plot. Choice of music and ambiance all fantastic, basically brilliantly directed and brilliants written. I recommend this film to anyone who likes a good British movie or a good bit of action, i don't know why the film never took off, i thought it got no where near as much recognition as it deserved. If for nothing else, watch this film for one of the greatest finale's of all time. Not to give anything away, but this one really get's the heart beating!",positive
