review,sentiment
"Wow, this film was just bloody horrid. SO bad in fact that even though I didn't pay to see it, I still wanted my money back.<br /><br />The film is about nothing intelligible. It's a mish-mash of sci-fi cliche's that were done better by much more skilled film makers. The performances, especially by the leads were over the top in a less endearing Ed Wood sort of way. Speaking of Ed Wood, he'd be proud of the character's dialogue. It's just too taciturn with no hint of irony or sense of humor. On top of that, it doesn't make sense, nor does the plot, or lackthereof.<br /><br />The visual effects are okay, but not enough to go ""oh wow, that's cool"" and they just seem to be thrown in to ""be cool"" rather than be a good plot device.<br /><br />The soundtrack was another mishmash of stuff that really never set any sort of mood. Again, it seemed as if the director was just throwing in songs in the film in an effort to ""be cool"".<br /><br />Which brings me to my final point. Perhaps if the director actually worried more about plot, story and dialogue instead of trying to ""be cool"", he wouldn't have made such a dorky cliche' of a short film.<br /><br />",negative
"Hm. While an enjoyable movie to poke plot holes, point out atrocious acting, primitive (at best) special effects (all of which have caused me to view this movie three times over the past six years), Severed ranks among the worst I've ever seen. I'm never sure who the protagonists are, all I know is that the killer uses a portable guillotine, as seen in the dance floor murder scene. All in all, I don't really like the movie, because only the first 30 minutes are enjoyable, the rest is a mishmash of confusing dialog and imagery that fail to progress the story to a logical conclusion (which I can't remember anyway).",negative
"There are films that are not released in theaters but on video. This one should be allowed to age and disintegrate the way old nitrate film stock does. No story, inept violence, over acted, badly written and the sorry thing is that the star was not the only bad part in the film. And I did like and enjoyed some of Siegel's other movies.",negative
"Let's get things straight. I was raised Catholic, and in a very religious family, and spent as much time at church and talking to priests as at home. That was useful for two things: to make a convinced Atheist out of me, and to give me deep, insightful knowledge about the Church and its dogmas. And I say: if a Catholic priest witnesses a murder, and clearly sees the face of the killer, he CAN report it to the police, even if the murderer has confessed to him afterwards. He can not reveal what he's told in confession, but he CAN talk about anything he sees outside that, and confession is useless to keep his mouth shut. So, here we have a movie entirely sustained on a lie. And another lie is there's no absolution for murder. According to the Catholic Church, there's absolution for any sin as long as there's sincere repentance. So far, the biggest plot holes in this weak thriller.<br /><br />As people frequently say, this movie would have improved if Bob Hoskins and Alan Bates had switched roles. Hoskins is naturally suitable to play gangsters (I will never lament enough that he lost Al Capone in favor of one of De Niro's weakest performances in ""The Untouchables"") and Bates' features would have been perfect as the priest with a gray past. But above that, I think the film would have been much better had real-life Ulster native Liam Neeson (back then mostly unknown to big audiences) played Mickey Rourke's part. Not only his face is perfect to play tormented characters, but he'd make us believe the character as real, something Rourke just can't. Back in the 80s, Rourke was not a bad actor (afterwards he seemed to lose his talent along with his looks), but he was one of those performers, like Brad Dourif, who's as good as the director he works with. And as a former IRA terrorist, Rourke's acting comes across more like a pimp. Sad to think that, had this movie been made just some three to six years later (when Neeson achieved moderate celebrity status in 1990 with Sam Raimi's enjoyable ""Darkman"", and superstardom in 1993 with ""Schindler's List"", while Rourke became pretty much of a forgotten has-been), Liam and Mickey could have switched parts to greater benefit (Rourke would have been effective in the supporting role of Docherty, but just can't carry this movie along as the lead). Yet another missed opportunity, and yet another film with the potential of being a classic, that became instantly forgettable fare.<br /><br />Ironically enough, the often criticized score (by underrated composer Bill Conti) worked for me. I didn't find it overly-melodramatic, but suitably gritty and beautiful. It reminded me of Howard Shore's score for ""The Silence of the Lambs"". Here's to Mike Hodges' talent, who made ""Get Carter"", yes, but don't forget he's the mastermind behind ""Flash Gordon"" as well...<br /><br />It seems the film was massacred in the cutting room (it shows, as some parts are really choppy and confusing, and others just don't glue) and a Director's Cut is waiting to see the light. OK, but I seriously doubt that will make it a great movie, as we'll still have the bad casting and the false premise there. 4/10.",negative
"It is quite a simple not very active but very charming film. There were moments where I can see why Cher won the Academy Award for Best Actress, but there were other times when I wondered why Glenn Close didn't win for Fatal Attraction. Anyway, Oscar and Golden Globe winning, and BAFTA nominated Cher plays Loretta Castorini, a simple woman with a low pay job who has just been asked by Mr. Johnny Cammareri (Danny Aiello) to marry him. He promises her he'll be back in a month, as his mother is sick, so she mean while needs to get as much of his family to attend the wedding as possible. Only problem is, when she finds Johnny's one-handless brother Ronny (Golden Globe nominated Nicolas Cage), they start having a relationship, and there love goes on to that moon scene (where the title comes from). Also starring Oscar nominated Vincent Gardenia as Cosmo Castorini, Oscar, BAFTA and Golden Globe winning Olympia Dukakis as Rose Castorini and John Mahoney as Perry. It ends with no wedding for Johnny and Loretta, but she and Ronny were happy together. It won the Oscar for Best Writing, Screenplay Written Directly for the Screen, and it was nominated for Best Director for Norman Jewison (In the Heat of the Night) and Best Picture, it was nominated the BAFTAs for Best Score for Dick Hyman and Best Original Screenplay, and it was nominated the Golden Globes for Best Motion Picture - Comedy/Musical and Best Screenplay. It was number 96 on 100 Years, 100 Quotes (""Snap out of it!""), it was number 17 on 100 Years, 100 Passions, and it was number 41 on 100 Years, 100 Laughs. Very good!",positive
"I really enjoyed this movie and I usually don't like animated pictures. But I thought the cats were appealing and the story line was charming. There is a good song called ""Everybody wants to be a cat,"" that is a lot of fun. It has some comic moments and is an interesting adventure. I think it helps to be an avid cat lover to enjoy this film.",positive
"If you keep rigid historical perspective out of it, this film is actually quite entertaining. It's got action, adventure and romance, and one of the premiere casting match-ups of the era with Errol Flynn and Olivia de Havilland in the lead roles. As evident on this board, the picture doesn't pass muster with purists who look for one hundred percent accuracy in their story telling. To get beyond that, one need only put aside the history book, and enjoy the story as if it were a work of fiction. I know, I know, that's hard to do when you consider Custer's Last Stand at the Little Big Horn and it's prominence in the history of post Civil War America. So I guess there's an unresolved quandary with the picture, no matter how you look at it.<br /><br />There's a lot to take in here though for the picture's two hour plus run time. Custer's arrival at West Point is probably the first head scratcher, riding up as he does in full military regalia. The practical joke by Sharp (Arthur Kennedy) putting him up in the Major's headquarters probably should have gotten them both in trouble.<br /><br />Ironically, a lot of scenes in this military film play for comedy, as in Custer's first meeting with Libby Bacon, and subsequent encounters that include tea reader Callie (Hattie McDaniel). I hadn't noticed it before in other films, but McDaniel reminded me an awful lot of another favorite character actor of mine from the Forties, Mantan Moreland. So much so that in one scene it looked like it might have been Moreland hamming it up in a dress. With that in mind, the owl scene was a hoot too.<br /><br />As for Flynn, it's interesting to note that a year earlier, he portrayed J.E.B. Stuart opposite Ronald Reagan's depiction of General Custer in ""Santa Fe Trail"", both vying for the attention of none other than Olivia de Havilland. In that film, Reagan put none of the arrogance and flamboyance into the character of Custer that history remembers, while in Flynn's portrayal here it's more than evident. But it doesn't come close to that of Richard Mulligan's take on the military hero in 1970's ""Little Big Man"". Let's just say that one was a bit over the top.<br /><br />The better take away the picture had for me was the manner in which Custer persevered to maintain his good name and not gamble it away on a risky business venture. That and his loyalty to the men he led in battle along with the discipline he developed over the course of the story. Most poignant was that final confrontation with arch rival Sharp just before riding into the Little Big Horn, in which he declared that hell or glory was entirely dependent on one's point of view. Earlier, a similar remark might have given us the best insight of all into Custer's character, when he stated - ""You take glory with you when it's your time to go"".",positive
"To be completely honest, I completely intrigued by the original concept of 'Sleeper Cell.' Having watched the best part of the series on FX Channel (UK), my Sky got broke meaning I missed the crucial finale. But what I DID see of it, I assumed it to be a great story line, good acting and as I don't watch '24' I thought it was great, AND it's been confirmed for a second season...<br /><br />One of the best TV programs I have seen. Much more realistic and believable than ""24."" Excellent character development and plot line. Does not bash Islam, but gives a thoughtful and considered approach, showing the difference between radical terrorist Islam and true Islam. Everybody should see this show!<br /><br />Stringy xx",positive
"William Petersen (that C.S.I guy) has a small uncredited role but it's the best part of the movie. His character comes across smart ass and tough, and it's a fun surprise to see him in this. He has a range that allows him to play just about anything. After his 5 minutes, it goes from looking cool to just nothing much. It leaves you hoping that his character will reappear in the movie but after 20 minutes you give up hope. The movie itself is pretty poor. Worth a watch on TMN or a pick up at the library but not much more. Too much of it reminds you of L.A Confidential except that where that movie starts to get complicated upon itself, this one is so loose, it steers everywhere but where it should. 2 out of 5 stars",negative
"For a movie like this, there's always something to follow by in years to come. Clive Barker, the man who brought ""Hellraiser"", makes a horror movie that is part-Goth, part-Mythology, and all horror in-between. ""Nightbreed"" are a bunch of mutants who only come out at night, and roam the place called Midian. Now a man name Boone(Craig Sheffer) claims to suffer hallucinations he goes to this shrink Dr. Decker(David Croneberg) who ""helps"" Boone with his problems. Unaware of this situation, Decker claims to be a purist which he's only a hate-monger in disguise. Boone however, goes into Midian and make the claim that he's one of the mutants there. But a mutant named Peloquin(Oliver Parker) sees Boone as meat! His bite however, spares Boone so after he is killed by a gauntlet of fire arms, he's one of them now. After being mislead by Decker, Boone does everything in his power to protect Lori(Anne Bobby) from him. Lori saves a mutant from the sun, and in return helps the others as well. I liked the lady mutants one who gives a smoky ""kiss of death"" and the Porcupine Woman who dreamed Boone show off her power that is so seductive and deadly at the same time. I've enjoyed this horror movie all the way, and the rule of it is, never trust a shrink! Rating 3.5 out of 5 stars!",positive
"This is an engrossing woman's drama that men can enjoy. The plot follows a young woman (Hope Lange) who goes to work for a publisher after college. We can forgive her jump in position from secretary to editor (hey, it's Hollywood) and a few other flaws. Here is one of the few films in which once big time producer Robert Evans (here, beautifully depicting a rat with women) appears. It also features a mature Joan Crawford and terrific supporting cast. Check it out.",positive
"Being a big fan of horror films and always manage to find something good about a picture, but this film just did not hold my interest or attention. This story revolves around a father and his daughter and a girlfriend, since his wife died a few years back. These people encounter a horrible situation in a town they stop off and visit and all the senior citizens in this town gang up against these people and almost kill them. This film reminded me of a film called ""Children of the Corn"" because it really involves children who are being presented to Satan and are his instruments of terror. There is plenty of chants, mambo jumble and a toy tank that completely destroys an entire family in their station wagon as well as dolls who kill a husband and wife.",negative
"The Ealing Comedies constitute their own specific sub-genre in the history of film. They were wry, droll reflections on British life in the late Forties and early Fifties. They are always amusing but I feel it is misleading to characterise them as comedies. They are breezy and good-humoured, rather than laugh-out-loud funny. However, the best of them are laced with understated satire and shot through with an occasional dark streak (epecially Kind Hearts and Coronets and The Ladykillers).<br /><br />I have an affection for all of them, but The Lavender Hill Mob is probably the one I have most difficulty with. Compared to the others, it seems somewhat perfunctory. To me, it is an outline sketch for a movie, but one that needed to spend a lot more time in development before it was ready to go before the cameras.<br /><br />Everything about it is a bit undercooked. For example, nobody is given any real context or background. Henry is simply a dutiful drudge, whose secret dreams and hidden ambitions go unrecognised, while Albert is a frustrated artist forced to prostitute his talent by making gift shop trash for a living. This establishes a motive for their crime, but nothing that subsequently happens is a consequence either of their characters or their plan.<br /><br />Other characters are introduced but play no real part in the story. The elderly resident in Henry's guest house could (with her love of detective stories) have been made an unwitting thorn in his side, but is merely used as background 'colour'. Similarly, the various policemen who pop in and out of the action are simply there to keep the plot ticking along.<br /><br />As a result, the movie is driven entirely by its contrived plot devices, which I find both frustrating and faintly irritating. The not-very-ingenious robbery is accomplished with minimal problems, despite Albert being prevented from carrying out his part in the plan (by Sidney Tafler's Clayton). The gold is then smuggled to France without mishap. Everything would have gone smoothly if it wasn't for a minor hitch, lamely based on the French pronunciation of the letter 'R', which results in six of the gold Eiffel Towers being accidentally sold to some English schoolgirls.<br /><br />This leads to a series of frantic chases as Henry and Albert seek to retrieve them. These scenes are well executed, but at each point the conspirators are frustrated in their pursuit of the schoolgirls by a series of wholly factitious accidents. It is as if God is deliberately intervening to give them a hard time. This kind of plotting always has me grinding my teeth.<br /><br />When they finally track the last Eiffel Tower to a Police Academy exhibition and snatch it from under the nose of John Gregson's Police Inspector (why is he there, anyway?) all shreds of plot logic are abandoned. The final car chases are then simply filling up screen time until we are returned to the framing device with which the picture began.<br /><br />The movie doesn't even bother to tell us the fate of Albert (Stanley Holloway), Lackery (Sid James) and Shorty (Alfie Bass).<br /><br />This genial little caper has the professionalism of the Ealing team behind it, so it is far from being a bad movie. I suspect most viewers will find it considerably more enjoyable than I do (and why shouldn't they?), but I cannot help thinking there was a much better movie waiting to be made, if only more time and effort had been expended on fleshing out both the characters and the story.<br /><br />By the standards established by Ealing, Lavender Hill Mob is a missed opportunity.<br /><br />PS: One curious footnote is that Audrey Hepburn gets a credit for her single line early on, but Archie Duncan remains anonymous despite his much more substantial contribution. I guess she just had a better agent.",negative
"I found 'Still Crazy' to be marvelously entertaining, and not only to those of us who lived through that raucous era of late '60s, early '70s rock. My 15 year old daughter watches it with me every time I drag out the DVD (don't worry, it's only been three times) and she loves it too.<br /><br />It is a truly loving, poignant and hilarious nod to the era, and every actor hits his/her notes with perfection. It was my first introduction to Bill Nighy and I am glad his somewhat similar turn in 'Love Actually' brought him more attention. Bruce Robinson was incredible as Brian, bringing real life to what could have been a caricature of the drug-damaged rocker stereotype. It was interesting to see that Robinson has made quite a name for himself as a writer.<br /><br />I live in Sherman Oaks, California, and after the first time I saw the movie I bumped into Billy Connolly at the local mall (he lived here at the time) and told him it was one of my five favorite films of all time. He invited me to sit down at the food court with him and we discussed the movie for some time. We even talked of the idea of an American-oriented remake before wisely dismissing that. Why mess with the original?<br /><br />My only problem with 'Still Crazy' is that it wasn't hugely popular in theaters and too many people have missed out on a wonderful experience.",positive
"Take a pinch of GOODFELLAS, mix it with THE GODFATHER, add some Roman mythology and plenty of lowbrow comedy, and you have THE SOPRANOS, about a mob clan operating out of northern New Jersey. It's almost as entertaining as pro wrestling. I am not the biggest fan of this show, but I do admire James Gandolfini's very complicated Tony Soprano, a psychopath with an occasional glimmer of conscience. I also have come to admire te contributions of folks like gravel-voiced Dom Chianese as the bewildered but murderous Uncle Junior, silver-haired Tony Sirico as the perpetually perplexed Paulie and the very beautiful Edie Falco as the duplicitous, tough-as-nails Carmela Soprano. The violence is sudden and graphic, the body count steadily climbs each season, but it is often the small moments that matter most here. Watch Paulie and Tony's nephew Christopher (Michael Imperioli late of LAW & ORDER) as they get lost in the Pine Barrens and sit out a bitter cold night in an abandoned trruck, both convinced they've had it.",positive
"What I find remarkable about this terrific film, is that Altman, the crazy and wild guy that he is, took the novel THAT COLD DAY IN THE PARK and the Sandy Dennis character was originally a male in the book. He was a mentally whacked out isolated gay who looked out of his apartment window when he spotted the hustler. It is strange that Altman fans aren't aware of how clever he was to change the sex of the main character; thereby avoiding the homo erotic taboos of gay life in the 60's and actually making Dennis' reclusive kind of madness work even better in the transposition.If you see the film again, it will be evident how wily the Altman mind works...",positive
"Beautifully filmed, well acted, tightly scripted suspense movie. Had me on the edge of my seat. I liked the lead actress very much, and thought the villain was very well done. Not much to chew on here in the way of a theme, but if you just get in your seat, turn your brain off, watch the fancy camera work, and enjoy the plot, you will have a great time. The plot is well worn, and regular movie goers will probably know more or less what to expect by about ten minutes in. But that didn't bother me, as I enjoyed watching it unfold. In the old days, they might not have focused so tightly on just two characters, and there were some enticing moments when I hoped they were going to let some other people have a few lines. But these folks were probably right to keep the movie so tightly focused. The plot got me by the throat fairly early on, and never let go. It's not a good idea to think too much either during or after the movie. as I'm not sure it makes a great deal of sense. Just sit back and enjoy.",positive
