review,sentiment
"This is the award that made me lose all respects for the Hugos.<br /><br />If such a ""distinguished"" panel can't see or care about the obvious story-telling problems of Battlestar Galactica, then what worth is their award? The answer: not much.<br /><br />Award-winning shows should be examples of creativity and excellence, neither of which are in evidence in BG, in this episode or any other that I've seen.<br /><br />Shooting in drab video is not ""artistic"", it's just cheap. Shaking the camera is not ""creative"" it's vomit-inducing and lazy as can be.<br /><br />All BG has shown is how corrupt most award-giving ""academies"" really are and how easy it is to buy awards with a lot of PR money.",negative
"This movie is based on the true story of Iowa housewife Lucille Fray, who got breast cancer after the birth of her 10th child. Realizing that the state would take the children away from her ineffectual, alcoholic husband, she devoted the last year of her life traveling around the state to find new homes for each of the children. A terrific script - which still holds up 20 years after it was first made. The grown children, many of whom had not seen each other since their mother died in the late 50's, were reunited on ""That's Incredible,"" prior to the film's airing in 1983. Barbara Stanwyck won the Emmy for best actress in a TV movie or mini-series, but during her acceptance speech, she went out of her way to single Ann-Margret out for her moving performance.",positive
"Well this is a typical ""straight to the toilet"" slasher film.<br /><br />Long story short, a bunch of teenagers/young adults becoming stranded in the middle of creepy woods and get hacked down by naked nymphomaniac demons.<br /><br />This movie has all the basics for this slasher fromage:<br /><br />-Naked women, -teens or young adults being marooned in someplace spooky, -gory death scenes, -the last survivor being a well built young woman who will always show off her midriff, but never bra less, -a creepy, crazy man who knows about the evil, -lesbian kiss scene, -sex being a killer, -no plot<br /><br />Even then for a cheesy slasher film, it was really terrible. The atmosphere is totally dead. Nothing, not even the sexually explicit scenes and nudity, was enough to keep the male and lesbian female audience interested. Watching it felt like it was being watched with a nasty head congestion or a nasty head cold.<br /><br />Give the demonic ..... 0/10.",negative
"I saw this last week after picking up the DVD cheap. I had wanted to see it for ages, finding the plot outline very intriguing. So my disappointment was great, to say the least. I thought the lead actor was very flat. This kind of part required a performance like Johny Depp's in The Ninth Gate (of which this is almost a complete rip-off), but I guess TV budgets don't always stretch to this kind of acting ability.<br /><br />I also the thought the direction was confused and dull, serving only to remind me that Carpenter hasn't done a decent movie since In the Mouth of Madness. As for the story - well, I was disappointed there as well! There was no way it could meet my expectation I guess, but I thought the payoff and explanation was poor, and the way he finally got the film anti-climactic to say the least.<br /><br />This was written by one of the main contributors to AICN, and you can tell he does love his cinema, but I would have liked a better result from such a good initial premise.<br /><br />I took the DVD back to the store the same day!",negative
"Stage adaptations often have a major fault. They often come out looking like a film camera was simply placed on the stage (Such as ""Night Mother""). Sidney Lumet's direction keeps the film alive, which is especially difficult since the picture offered him no real challenge. Still, it's nice to look at for what it is. The chemistry between Michael Caine and Christopher Reeve is quite brilliant. The dynamics of their relationship are surprising. Caine is fantastic as always, and Reeve gets one of his few chances to really act.<br /><br />I confess that I've never seen Ira Levin's play, but I hear that Jay Presson Allen's adaptation is faithful. The script is incredibly convoluted, and keeps you guessing. ""Deathtrap"" is an enormously entertaining film, and is recommended for nearly all fans of stage and screen.<br /><br />7.4 out of 10",positive
"The Evil is about a big house where a bad spirit is foolishly unleashed to torture all inside. What a washout of a movie! There's not a single scary scene. Not one! Richard Crenna overplays a nothing role. There's some animated ghosts, a disfigurement by power saw, and a ghost-rape. After nothing special happens for almost the whole movie The Evil gets personified into...Victor Buono. Great! Where did the filmmakers get the idea that Buono is scary. He looks like he was on the bum for a guest starring paycheck to pay his liquor bill. By then its too late to turn it off, because the damn thing is over. I felt like throwing the videocassette out the window. Please avoid this junk! Hopefully it will never see the light of DVD and will fade into obscurity.",negative
"I originally saw this movie as a Blockbuster VHS rental. That was quite some time ago, but still remembered it. Blockbuster doesn't have it anymore. Netflix didn't have it and there weren't many copies on the web -- only a few spendy VHS copies. Recently did finally find it available in DVD form on eBay for a reasonable price (in PAL format, but our DVD player will play PAL discs on our NTSC TV).<br /><br />Wife and I both enjoyed it. The style of the movie is a bit strong, and many if not most of the parts are rather strongly over-played as if amateurs were making it(especially the kids), but it's not bothersome. The contrasts of societies are accentuated in the overplay.<br /><br />There is a bit of political preaching in terms of saying that the young in Russia shouldn't try to escape their not-so-great life but instead should at least try to make things better first. But that's not dominant. It's fairly humorous most of the time.<br /><br />Some downplaying of the west commented upon by others isn't that at all IMO, I take it as a comment about expectations of the Russian characters. At least when taken from my western viewpoint. Perhaps it's a downplay of the west from a Russian viewpoint (which it is literally by the characters saying it).<br /><br />I can't say how literally true to the film the English subtitles are, but I can say that the subtitles were done very well, full of English idioms as if done by a native English speaker -- complete with ""colorful"" language.",positive
"Barney is just awful. As many of the other reviews on this show say. I'm not one to disagree with them (I won't). Because I hate this show just as much as they do. They use kids that look like they're in sixth grade, cheesy plots, horrid dialog and really crappy special effects. Not to mention that big purple dinosaur himself. He makes every other kid show look like award winners (Sesame Street has won awards, that I know about).<br /><br />Please, just watch Sesame Street, Thomas the Tank Engine or even the Teletubbies. Avoid both, this and its movie (which I also reviewed). They are both extremely crappy and are inappropriate to anyone (even little babies).",negative
"The '60s is an occasionally entertaining film, most of this entertainment is from laughing at the film. It is extremely uneven, and includes many annoying elements. Take for instance the switch between black & white, and color. If done right, this could of been fairly effective, but because it was done poorly , it turned into a nuisance and only detracted from the already bad experience; much of the film had an odd feel to it. The acting wasn't extremely bad for a made for TV flick, but then again it was downright embarrassing at other times. Many of the events were not coherent, and ending up being confusing. How did this family somehow end up being at many of the big events during the 1960's? The ending was much too sappy for my tastes; because it was hollywoodized, everything had to turn out right in the end. I would advise you to not waste your time on The '60s and do something else with your time. I'm glad I watched this in class, and not on my own time. I think I can safely say that the best part of the movie was the inclusion of Bob Dylan's music. Those are just my rambling thoughts on the flick. I hope you take my advice, and stay away from this.",negative
"The sort of ""little"" film which studios used to excel at but seldom make anymore. Sort of a ""soul"" version of the more well-known ""The Last Of The Blonde Bombshells"". Ian McShane is excellent as a DJ and aficionado of soul music who becomes obsessed with the idea of re-uniting the members of a classic soul group, and the film follows his exploits as well as those of the group members; a cast which includes such genuine musical talent as Isaac Hayes, as well as acting stalwarts Taurean Blacque, Derrick O'Connor and Antonio Fargas. Not meant to be an epic by any means, this is nonetheless a chunk of solid gold.",positive
"By the numbers story of the Kid (Prince), a singer, on his way to becoming a star. Then he falls in love with Apollonia (Appolonia Kotero). But he has to deal with his wife-beating father (Clarence Williams III!) and his own self-destructive behavior.<br /><br />I saw this in a theatre in 1984. I was no big fan of Prince but I did like the three big songs from this movie--""Purple Rain"", ""Let's Get Crazy"", and ""When Doves Cry"". The concert scenes in this movie are great--full of energy and excitement. Unfortunately that's a VERY small portion of the movie.<br /><br />The story is screamingly obvious and have been done many times before--and much better too. The subplots are, to put in nicely, badly handled. The love triangle between The Kid, Appolonia and Morris Day was so predictable and tired that I actually became insulted. His wife beating father is needed for the story, but the scenes are so badly handled (in acting and direction) that I couldn't believe it. The script is terrible--lousy dialogue and some truly painful ""comedy"" routines. And there's tons of misogyny here--The Kid's mother getting beaten; The Kid hitting Appolonia and (for no reason) Appolonia strips and goes topless to swim in a dirty river. Also Williams' and Princes' characters treat women in a horrible manner constantly.<br /><br />The acting is where this movie REALLY fails. Appolonia is sweet and beautiful--but no actor. And Prince is (easily) the WORST actor I've ever seen. His blank face and wooden dialogue delivery are so bad I couldn't believe it. This movie only comes to life during the concert scenes but there aren't really that many. The ""dramatic"" scenes are so badly acted and handled that they make this movie a chore to sit through. They should have just made this a concert film. I give this a 2--only for the music.",negative
"American Graffiti is one of the best movies ever made. I've seen it at least 30 times and am emotionally affected by it each time I see it. (I graduated from high school in 1962.) <br /><br />However, More American Graffiti is one of the worst movies ever made.<br /><br />It is hard to believe than anyone associated with the great original movie was involved with this terrible sequel. The part of the movie set in Vietnam was extremely inaccurate. (I served 18 months in Vietnam with the 101st Airborne Division.) <br /><br />The whole movie had nothing worthwhile in any part of it.<br /><br />If anyone ever wants to make a case against making sequels to great movies, More American Graffiti would be the prime example of what can go wrong.",negative
"Another in the they don't make em like that category. This story of a family with some real skeletons in its closet still qualifies as good clean, sometimes over-the-top fun. Robert Stack and Dorothy Malone are at their peak as the troubled Hadley siblings, and they really took the roles and ran with them. Malone won an Oscar and Stack was nominated in the supporting categories, both honors being eminently well-deserved. They counterbalance the somewhat bland leads. Neither Bacall nor Hudson could ever be called bad actors, but they've both had better parts and played them far more convincingly than they do here. It's kind of hard for me to accept Rock Hudson playing such a red-blooded heterosexual as he does here, but that's more of a personal bias than anything else. But that doesn't take away from the movie's overall entertainment value, which is considerable and this movie is extremely watchable. If you're up some night and this movie comes on I'd say watch it. It's well worth it.",positive
"This is simply the worst movie I've ever seen. Neither of the three central characters has any charm, and Erika's good looks aren't enough to carry the film. The lamest plot I've ever had inflicted upon me. Also the most unconvincing military comedy ever. Why did they bother?",negative
"I Won't say anything about music, because this topic can be so deep that it can become one huge separate review, so let's concentrate on movie that is brilliant... No doubt, one of the best works of Forman.<br /><br />The simple story about love, friendship, freedom and ideals... oh yes, the ideals for which even pacifists are ready to go in war...<br /><br />There is not a single fake word, single fake character, single fake feeling in the story, because the love, freedom and friendship isn't something complicated for the characters of movie. These things aren't something that ""everyone can view from different angle"" These aren't things that need much thinking to understand... their love is simple, their friendship is simple, their ideals are as simple as the word ""simple"" itself and that's why these characters are so deep.<br /><br />Berger, the leader of a hippie played by Treat Williams is a guy who lives to live and that's the biggest happiness for him... he has his ass - (as he sings in one of the scenes in the movie) and that's enough to make him happy with his property...<br /><br />Berger never accepts that something can't be done... and his right... If he wants to go to some rich guys' banquet in his dirty old clothes and huge long hair, he will do it... if he want's to go to another state to just see his friend, he'll do it... he never thinks twice... he just do it.<br /><br />How? why is he so powerful? the answer is simple: because he is FREE.<br /><br />Just watch how the wind makes the hair wave in this movie and you will understand it all, maybe you will even free yourself too.",positive
"It begins with several of the principles on a stage run to Albuquerque. Gabby Hayes(Juke, sounds like Duke) is the driver and begins his usual tirade against women in general, with his girlfriend Pearl being an exception. He then relates a garbled version of the biblical story of Samson to justify his retention of long whiskers against the wishes of Pearl, who is the town barber, no less, and who claims if everyone followed his example, she would be out of business. This point will return to dominate the last scene in the film. Gabby seems an irritation to some reviewers, but is a definite plus to this one. It's too bad he wasn't in more of the better Randoph Scott westerns to help lighten up Randy's usual iron-jawed demeanor. Also on this stage are Randy(Cole Armin), his future wife(Cathrine Craig , as Celia Wallace), whom he is getting acquainted with, and a little girl(Myrtle), to whom he soon becomes a hero when he rescues her from the runaway stage after it is held up by henchman of Randy's wheelchair-bound uncle John Armin(George Cleveland), who essentially runs the town.<br /><br />Randy soon learns that his uncle, and by extension, himself, is not exactly popular among the town folk. He does, however, quickly form a useful friendship with Gabby. After he learns that uncle John was responsible for the stage holdup of his business competitor, Celia Wallace, and the associated murder, he demands that uncle John return the money and decides to work for Celia and her brother Ted(Russell Hayden), instead of for uncle John. <br /><br />As his rival's prospects rise, uncle John decides to plant an informant(Barbara Britton, as Letty Tyler) in the Wallace office, to keep him informed as to when they are delivering ore from the mines to town so that he can sabotage their run. When this doesn't work, he resorts to the draconian tactic of staging an arson of his own office, for which Randy is blamed. Unfortunately, when the fire was discovered, Randy was in Letty's apartment confronting her with suggestive evidence that she was tipping off uncle John. Myrtle and Letty testify that he was in the apartment when the fire was discovered. This puts him and Letty in the dog house with Celia(his apparent beau) and Ted(who hopes to woo Letty). This news also ends Uncle John's trust in Letty as an informant, and he suggests she leave town. Instead, she switches sides and tells the Wallaces why Randy was in her apartment. Uncle John tries once again to sabotage their ore run, and when that fails, there is a general shootout in town. You can guess the results.<br /><br />The plot is well constructed and executed, with complicated relationships between the principles, and with a variety of obstacles for Randy to overcome, with the sometimes aid of his associates. At least, Randy was spared the necessity of bringing his uncle to justice. Uncle John had a choice to avoid assassination, but arrogantly trusted that a woman wouldn't have the guts to carry out her threat. The presence of Hayes and two beautiful wholesome single women, as well as little Myrtle, much helped to lighten the otherwise tense atmosphere in this battle for survival, as uncle John put it.<br /><br />It seems odd that Barbara Britton, the ""bad"" girl, gets top female billing over Catherine Craig, Randy's love interest. Barbara's on camera time was much more limited. <br /><br />Those who grew up on the Lassie TV series featuring George Cleveland as ""Gramps"" will be surprised to find him playing such a mean controlling villain. We may wonder if his wheelchair-bound status has a bearing on this persona. This leaves him with few options for making a living in the wild West. Without apparent family to help support him(except Randy), he can't afford to have some upstart beat him out of the most profitable business in town. On the other hand, from his conversations, he probably achieved his status as the town ""boss"" before becoming wheelchair-bound.",positive
"This show has everything you could ever want from a prison drama. There are twists and turns all the way till the season finally. The characters are very strong, and it gives the show a lot of power. When watching the show you feel for not only the prisoners, but the prison staff. The actors who play prisoners on this show have done a very good job portraying a prisoner. Also if you like law and order svu or law and order criminal intent there are many actors from this show that appear in those shows. The only problem with Oz is that it was not long enough. This show could of easily had nine to ten seasons without getting old. Even after the season finale i sill find myself watching Oz all the time on DVD. This show is easily one of the best shows on television. Don't be a fool, go watch Oz.",positive
"I had eagerly awaited the first screening of this film ever since it was given to me on DVD at Christmas. Having reserved a special slot for it last night, I sat down to watch it with my daughter (aged 17 and a Film Studies student), with chocolates of course, in eager anticipation. We love Jane Austin.<br /><br />After just the first two minutes we knew we were sunk. The shaky camera shots and angles, general poor cinematography, direction and wooden performances had already left us feeling flat and dissatisfied. Despondent, we viewed on.<br /><br />Anne, played by Sally Hawkins, looked oddly and with no particular purpose, directly at the camera on several occasions, breaking our hard-won 'fantasy of the moment' and engaging us directly in an almost 'I'll find you' stalking fashion.<br /><br />Poor Rupert Penry-Jones, who played Captain Wentworth, did his best with the script and direction, bless him. I hope they paid him well, however, as he was practically drowned on one occasion by a huge wave which predictably breached the seawall, drenching him and his co-actor. They were nearly swept out to sea. Health and Safety would have had a field day! Poor Rupert was left spitting out sea water in order to deliver his line. Presumably there was not enough money left in the kitty for a re-shoot of this scene. Anyone with any sense would have not attempted it on such a day in the first place.<br /><br />Other than Mr. Penry-Jones, Alice Krige gave the only convincing performance as Lady Russell but her efforts were soon counterbalanced by those of Anthony Head's unconvincing portrayal of annoying Sir Walter Elliott.<br /><br />Towards the long-awaited end of the film, Captain Wentworth appeared to oddly grace Anne with a visit every two seconds having taken great pains to avoid her for the majority of the movie. It was as if he had developed a memory impediment which caused him to forget his very reason for being. In contrast, Anne ran, hyper-ventilating, from pillar to post in search of the good Captain who, in the meantime, had managed to call upon almost the entirety of Bath we are told, in the course of only three or four minutes, without even having worked up a sweat.<br /><br />We experienced none of Anne's charms crossing the screen. Indeed, we were left wondering what charismatic Captain Wentworth had ever seen in plain, spineless, opinion-less Anne and why someone, anyone, did not tell mean, winging Sir Walter to just shut the heck up.<br /><br />The crucial kiss, normally our favourite girlie moment, was painfully drawn out. As they moved in closer, Anne kept opening and closing her mouth which had the effect on screen of making her look as if she were chewing gum before lips finally met. Eww! <br /><br />The most enjoyable thing about last night was the chocolates and the half hour exchange of views between mother and daughter on just how bad the film had been.<br /><br />What a pity to ruin such an enchanting and engaging story, filmed in some of England's finest scenery.<br /><br />Sorry Jane.",negative
"Alice Dodgson,a New York doctor gets her license suspended when she treats one of her patients with an unapproved drug,resulting in the patient's death.Without a job,Alice is forced to go to Jamaica,where she tends to the brother of a wealthy white landowner.The brother thinks he's a zombie and is deeply involved in the local people's voodoo practices and rituals.""Ritual"" is a mediocre horror flick.The action is pretty dull,the plot twists are silly and there is no suspense.There is a bit of gore as someone is killing off white people with a machete,but not too much.The cinematography is decent,however the acting is truly woeful.Definitely one to avoid.4 out of 10.",negative
"If the Australian Post Office ever needed a promotional film for recruitment then this is it.This is one of those movies who's heart is in the right place and you can watch again and again. Miranda's performance is touching as it shows an aspect of Australia unimagined by many Europeans, in that it can be cold, wet and bleak, just like anywhere else and just like anywhere else what is important is the people that surrounds you. The characters in the movie are warm and welcoming and make the prospect of a career move into a 'dead letter office' a thought to be considered. Miranda has gone on to do bigger movies, but I hope she always keeps a thought inside for this one?.",positive
"The director of this movie is a famous french TV presenter, Patrick Sebastien. He likes music and humor for rednecks, and his incredible movie is absolutely in his image. It's the story of a young retarded person, called ""Zep"" (sic). A night, he sees his sister's SM sexual relation, and decide to do the same thing: he rape the girl who he loves! Zep is placed in a asylum, and his unlucky girlfriend in a clinic. One man will find them. One man will reunite them. This man is a psychologist. This man looks like a Hell's angel. This man is... Patrick Sebastien! With an excessive use of clichés, we'll see how the Absolute Love can break all misunderstandings, and how a humanist doctor can force a victim to fall in love with her rapist. We'll also learn how using sandwiches in order to seduce a girl. Not only Patrick Sebastien thinks that he can do better than one century of psychiatry, but he also impose us a silly left ideology; with the character of the father's girlfriend, a boss, who want to take away the feeble of his girl. Distressing. But it's very pleasant to laugh at Zep (mentally retarded persons are not funny, except in this movie.)",negative
"It's a little disconcerting to have a character named Gig Young in a movie...played by Gig Young. But this film is where Gig got his name and also a nice career boost after playing small parts under another name.<br /><br />I'm going to go against the majority of the other comments and state that I really enjoyed this film, mainly because of the vibrant performance of Barbara Stanwyck as Fiona. She was funny, angry, vulnerable, caring, and feisty as the oldest of three daughters whose mother died on the Lusitania, and whose father was later killed during Woar War I. <br /><br />As the ""man"" of the house, Fiona has stood steadfast for years against settling her father's will which would therefore allow a Donald Trump type named Charles Barclay to get the family home. But Fiona's keeping a secret as to why she hates Barclay so much. Geraldine Fitzgerald is the middle, flirty sister, who is married to an Englishman but craves her youngest sister's boyfriend (Gig Young).<br /><br />If you're a Stanwyck fan, this is a no miss.",positive
"By submitting this comment you are agreeing to the terms laid out in our Copyright Statement. Your submission must be your own original work. Your comments will normally be posted on the site within 2-3 business days. Comments that do not meet the guidelines will not be posted. Please write in English only. HTML or boards mark-up is not supported though paragraph breaks will be inserted if you leave a blank line between paragraph.We sent an e-mail to when you registered. You must click on the link in that e-mail to complete your registration and enjoy the full benefits of being registered at IMDb.com. Whilst you wait for that e-mail, you can still update some of your registration details by using the links below. Don't forget to keep checking your e-mail though!",positive
"There are many familiar Hitchcock elements (of previous and later films) and this time they mix to a jolly, but hardly suspenseful piece of entertainment. You can tell that Dorothy Parker had a hand in the script, the most memorable scenes are the dialogues of hero Cummings with the blind man and his encounter with a rather bizarre group of circus people. The famous climax on the Statue of Liberty seems a bit heavy-handed - judged by today´s standards, but also compared to other Hitch monument finals (e.g. Blackmail, North by Northwest).",positive
"Seldom is seen a film sequel that surpasses or even equalls the greatness of it's original predecessor. Such a film is VIrtual Encounters 2.<br /><br />It's about a couple guys in college who sell virtual sex to the entire campus. If you like seeing naked chicks, this one delivers. Six-foot tall Chrissy Styler is an amazing specimen and you will be dreaming about her for days if you ever have the good fortune to catch the unrated version. She wears just the right amount of body glitter in her multiple nude scenes and her giant cans appear to be real. ( = Giddyup!!<br /><br />W/the exception of James Cameron's ""Aliens,"" Francis For Coppola's ""The Godfather Part II"" and - of course - the Zuckers' ""Airplane 2,"" this is the only sequel in movie history that takes a classic film and improves upon it. <br /><br />It's criminal the way this film was ignored by the academy. Nikki Fritz and that broad who gets tied up in the beginning (as well as the brunette who gets a rubdown towards the end) all deserved Best Supporting Actress nods. <br /><br />Shame on you, Hollywood!!!",positive
"If you find the hopelessly amateurish acting, the uninteresting story, the fake blood and all the mindless shooting bearable, then you may actually have a fairly good time watching this trashy, low-rent exploitation film. You might also want to check out a pretty good catfighting sequence that's offered, although it's not good enough to make the rest of the movie worth sitting through. (**)",negative
"This is far more than the charming story of middle-aged man discovering the pleasures of ballroom dancing (although it IS that as well). It's the tale of one person learning to love life again, pushing past all the pressures of work and money to discover joy once more. The bonus in this film is a fascinating insight into the slowly changing attitudes of modern Japan toward everything from ballroom dancing to physical contact. There are scenes that will make you laugh out loud ... a few where you'll want to get up and tango ... and many others where you'll just feel good.<br /><br />This is a great introduction to contemporary Japanese filmmaking for those who might be under the impression that all Japanese movies are ""heavy"" and inaccessible. <br /><br />",positive
