"filename","contents","player_name"
"report_23.txt","The Nuggets (15 - 20) knocked off the Timberwolves (5 - 28) 110 - 101 Monday night in Minneapolis. Denver, which jumped out to a 14 - point first quarter lead, extended the advantage to 21 points by halftime and never looked back. The Nuggets were in cruise control for most of the second half and led by more than 20 midway through the fourth quarter. Minnesota was able to bring the final margin to a respectable nine points behind some late baskets, including a 70 run in the final minute. Denver, which has won two straight after beating Memphis on Saturday, was led by 34 points from Arron Afflalo. Kenneth Faried added 15 points and seven rebounds, and Ty Lawson had eight points to go with 12 assists. Three Nuggets scored in double figures off the bench, paced by a 16 - point, 11 - rebound effort from J.J. Hickson. Jusuf Nurkic added 14 points and Nate Robinson finished with 12 points and six assists. Minnesota, meanwhile, tumbled to its 12 consecutive defeat despite hitting 10 three - pointers and committing just 12 turnovers. The Wolves placed all five starters in double - figures, led by 22 points and 12 rebounds from Gorgui Dieng. Andrew Wiggins added 20 points and seven rebounds, while Shabazz Muhammad had 19 points in 37 minutes. Up next, the Timberwolves host the Suns on Wednesday night. Denver returns home to face the Magic, also on Wednesday.
","Shabazz Muhammad"
"report_23.txt","The Nuggets (15 - 20) knocked off the Timberwolves (5 - 28) 110 - 101 Monday night in Minneapolis. Denver, which jumped out to a 14 - point first quarter lead, extended the advantage to 21 points by halftime and never looked back. The Nuggets were in cruise control for most of the second half and led by more than 20 midway through the fourth quarter. Minnesota was able to bring the final margin to a respectable nine points behind some late baskets, including a 70 run in the final minute. Denver, which has won two straight after beating Memphis on Saturday, was led by 34 points from Arron Afflalo. Kenneth Faried added 15 points and seven rebounds, and Ty Lawson had eight points to go with 12 assists. Three Nuggets scored in double figures off the bench, paced by a 16 - point, 11 - rebound effort from J.J. Hickson. Jusuf Nurkic added 14 points and Nate Robinson finished with 12 points and six assists. Minnesota, meanwhile, tumbled to its 12 consecutive defeat despite hitting 10 three - pointers and committing just 12 turnovers. The Wolves placed all five starters in double - figures, led by 22 points and 12 rebounds from Gorgui Dieng. Andrew Wiggins added 20 points and seven rebounds, while Shabazz Muhammad had 19 points in 37 minutes. Up next, the Timberwolves host the Suns on Wednesday night. Denver returns home to face the Magic, also on Wednesday.
","Andrew Wiggins"
"report_23.txt","The Nuggets (15 - 20) knocked off the Timberwolves (5 - 28) 110 - 101 Monday night in Minneapolis. Denver, which jumped out to a 14 - point first quarter lead, extended the advantage to 21 points by halftime and never looked back. The Nuggets were in cruise control for most of the second half and led by more than 20 midway through the fourth quarter. Minnesota was able to bring the final margin to a respectable nine points behind some late baskets, including a 70 run in the final minute. Denver, which has won two straight after beating Memphis on Saturday, was led by 34 points from Arron Afflalo. Kenneth Faried added 15 points and seven rebounds, and Ty Lawson had eight points to go with 12 assists. Three Nuggets scored in double figures off the bench, paced by a 16 - point, 11 - rebound effort from J.J. Hickson. Jusuf Nurkic added 14 points and Nate Robinson finished with 12 points and six assists. Minnesota, meanwhile, tumbled to its 12 consecutive defeat despite hitting 10 three - pointers and committing just 12 turnovers. The Wolves placed all five starters in double - figures, led by 22 points and 12 rebounds from Gorgui Dieng. Andrew Wiggins added 20 points and seven rebounds, while Shabazz Muhammad had 19 points in 37 minutes. Up next, the Timberwolves host the Suns on Wednesday night. Denver returns home to face the Magic, also on Wednesday.
","Gorgui Dieng"
"report_18.txt","The Miami Heat (30) defeated the Toronto Raptors (2 - 1) 107 - 102 on Sunday at American Airlines Arena in Miami. In a close game between two Eastern Conference playoff hopefuls, the Heat were able to slip away with the victory despite committing 17 turnovers compared to the Raptors' 10. Miami had 22 assists as a team, which helped to compensate for the high volume of turnovers. The Raptors were led by All-Star DeMar DeRozan, who finished with 30 points, three rebounds, one assist, and four steals in 40 minutes of action. Kyle Lowry added 22 points of his own, to go along with two rebounds, three assists, and two turnovers. Center Jonas Valanciunas neared a double - double with 14 points and eight rebounds. Filling in for Amir Johnson (ankle) in the starting lineup, Patrick Patterson was held scoreless but only played 14 minutes despite drawing the start. The Raptors isntead turned to Tyler Hansbrough and James Johnson, who played 24 and 20 minutes, respectively. Greivis Vasquez came off the bench to score 12 points and fnished with two rebounds, two assists, and a steal. The Heat's dynamic duo of Chris Bosh and Dwyane Wade were in full force Sunday. Wade nearly had a triple - double, posting a line of 19 points (7 - 11 FG, 1 - 1 3Pt, 4 - 6 FT), 11 rebounds, seven assists, and two blocked shots. Bosh had 21 points of his own, along with 11 rebounds, four assists, and a steal. Luol Deng got the start at small forward and put up 18 points, four rebounds, three assists, a steal, and a block. Mario Chalmers came off the bench for 12 points but fouled out in 23 minutes of game time. Shawne Williams chipped in 16 points while making his third consecutive start at center. Both Udonis Haslem (quad) and Chris Andersen (ribs) did not play. The Heat will play next at home against the Houston Rockets on Tuesday, while the Raptors will go on the road to take on the Oklahoma City Thunder on Tuesday.
","DeMar DeRozan"
"report_18.txt","The Miami Heat (30) defeated the Toronto Raptors (2 - 1) 107 - 102 on Sunday at American Airlines Arena in Miami. In a close game between two Eastern Conference playoff hopefuls, the Heat were able to slip away with the victory despite committing 17 turnovers compared to the Raptors' 10. Miami had 22 assists as a team, which helped to compensate for the high volume of turnovers. The Raptors were led by All-Star DeMar DeRozan, who finished with 30 points, three rebounds, one assist, and four steals in 40 minutes of action. Kyle Lowry added 22 points of his own, to go along with two rebounds, three assists, and two turnovers. Center Jonas Valanciunas neared a double - double with 14 points and eight rebounds. Filling in for Amir Johnson (ankle) in the starting lineup, Patrick Patterson was held scoreless but only played 14 minutes despite drawing the start. The Raptors isntead turned to Tyler Hansbrough and James Johnson, who played 24 and 20 minutes, respectively. Greivis Vasquez came off the bench to score 12 points and fnished with two rebounds, two assists, and a steal. The Heat's dynamic duo of Chris Bosh and Dwyane Wade were in full force Sunday. Wade nearly had a triple - double, posting a line of 19 points (7 - 11 FG, 1 - 1 3Pt, 4 - 6 FT), 11 rebounds, seven assists, and two blocked shots. Bosh had 21 points of his own, along with 11 rebounds, four assists, and a steal. Luol Deng got the start at small forward and put up 18 points, four rebounds, three assists, a steal, and a block. Mario Chalmers came off the bench for 12 points but fouled out in 23 minutes of game time. Shawne Williams chipped in 16 points while making his third consecutive start at center. Both Udonis Haslem (quad) and Chris Andersen (ribs) did not play. The Heat will play next at home against the Houston Rockets on Tuesday, while the Raptors will go on the road to take on the Oklahoma City Thunder on Tuesday.
","Dwyane Wade"
"report_2.txt","The Grizzlies (50) used a strong second half to outlast the Suns (3 - 2) 102 - 91 in Phoenix on Wednesday night. Memphis found itself behind six at halftime but outscored Phoenix 30 - 19 in the third quarter and 26 - 20 in the final period. The Grizzlies shot 50 percent from the field, led by strong performances from Courtney Lee and Mike Conley. Lee scored 22 points (9 - 14 FG, 4 - 5 3Pt), while Conley led all scorers with 24 (9 - 14 FG, 3 - 4 3Pt) and 11 assists. Marc Gasol added 18 points, six assists, and five rebounds. The Suns, who beat the Lakers 112 - 106 on Tuesday, were paced by 23 points (9 - 12 FG), five rebounds and four assists from Eric Bledsoe. It was a quiet night for Goran Dragic, who scored just six points in 26 minutes. The third member of the backcourt trio, Isaiah Thomas, had 15 points and two assists off the bench, while Markieff Morris added 20 points and five rebounds. The Grizzlies out - rebounded Phoenix 37 - 35 and outscored the Suns in the paint 46 - 32. Memphis also registered 25 assists compared to only 13 - on 32 field goals - for the Suns. Memphis now heads to Oklahoma City to take on the Thunder on Friday. Phoenix, meanwhile, hosts the Kings on Friday.
","Markieff Morris"
"report_5.txt","The Milwaukee Bucks defeated the Cleveland Cavaliers 118 - 101 Tuesday at BMO Harris Bradley Center. The Bucks (8 - 8) took advantage of a Cavaliers (13 - 3) team that looked disinterested from the second quarter on, as Milwaukee managed to open up a four - point lead at halftime and won the game with the help of a dominant third quarter, which they won 34 - 20. It got so out of hand in the third period that Cleveland head coach Tyronn Lue pulled all five of his starters who were on the court. The Bucks were led by Giannis Antetokounmpo, who continues to put together an All-Star-caliber season. The Greek Freak scored a game - high 34 points on top of 12 rebounds, five assists, five steals and two blocked shots. Fellow young star Jabari Parker posted 18 points of his own, while Michael Beasley had one of his best performances of the season off the bench, scoring 17 points. As a team, the Bucks put together one of their best shooting nights of the year, as they shot an astounding 54 percent from the floor. For the Cavaliers, it was one of their more uninspiring performances of the season, as they lacked much energy and settled for a lot of 3 - point shots. As a team, 39 of their 75 shots came from behind the arc. LeBron James led the way with 22 points, four rebounds and four assists, while Kyrie Irving added 20 points. Kevin Love was the only other Cavalier to score in double figures, as he posted a double - double of 13 points and 13 rebounds. Cleveland had won four in a row and seven of their last eight before Tuesday night, however, and still sit comfortable as the top team in the Eastern Conference. Up next, the Bucks will head to Brooklyn on Thursday to take on the Nets, while the Cavaliers will go home Thursday and play the Clippers.
","Michael Beasley"
"report_1.txt","The Milwaukee Bucks (18 - 17) defeated the New York Knicks (5 - 31) 95 - 82 on Sunday at Madison Square Garden in New York. The Bucks were able to have a great night defensively, giving themselves the scoring advantage in all four quarters. The Bucks showed superior shooting, going 46 percent from the field, while the Knicks went only 41 percent from the floor. The Bucks also out - rebounded the Knicks 48 - 36, giving them in an even further advantage which helped them secure the 13 - point victory on the road. Brandon Knight led the Bucks again in this one. He went 6 - for - 14 from the field and 1 - for - 3 from beyond the arc to score 17 points, while also handing out five assists. He's now averaging 21 points per game over his last three games, as he's consistently been the offensive leader for this team. Zaza Pachulia also had a strong showing, finishing with 16 points (6 - 12 FG, 4 - 4 FT) and a team - high of 14 rebounds. It marked his second double - double in a row and fourth on the season, as the inexperienced centers on the Knicks' roster were n't able to limit him. Notching a double - double of his own, Giannis Antetokounmpo recorded 16 points (6 - 9 FG, 1 - 1 3Pt, 3 - 6 FT) and 12 rebounds. The 12 rebounds matched a season - high, while it was his second double - double of the season. Coming off the bench for a big night was Kendall Marshall. He went 6 - for - 8 from the field and 3 - for - 3 from the free throw line to score 15 points in 20 minutes. The Knicks really struggled to score without Carmelo Anthony and Amare Stoudemire. Tim Hardaway Jr led the team as the starting shooting guard, going 6 - for - 13 from the field and 3 - for - 5 from the three - point line to score 17 points, while also adding four assists. He's now scored 17 or more points in three out of his last four games, as he has put it on himself to pick up the slack with other key players sitting out. J.R. Smith also put together a solid outing as a starter. He finished with 15 points and seven rebounds in 37 minutes. Like Haradaway Jr, he's also benefitted from other guys sitting out, and has now combined for 37 points over his last two games. While he did n't have his best night defensively, Cole Aldrich scored 12 points (6 - 10 FG) and grabbed seven rebounds in 19 minutes. The only other Knick to reach double figures in points was Jason Smith, who came off the bench for 10 points (3 - 11 FG, 4 - 4 FT). The Bucks' next game will be at home against the Phoenix Suns on Tuesday, while the Knicks will travel to Memphis to play the Grizzlies on Monday.
","null"
"report_8.txt","Carmelo Anthony's season - high 45 points (on 36 shots) over 46 minutes led New York. He had a driving layup with two seconds left in regulation and an 18 - footer with six ticks in the first overtime. Brandon Jennings provided an 18 - point, 11 - assist double - double. Courtney Lee compiled 17 points and nine rebounds. Kristaps Porzingis and Justin Holiday had 15 points apiece, while Mindaugas Kuzminskas posted 13. Kyle O'Quinn and Joakim Noah had eight points but combined for 26 boards. Paul Millsap's 37 - point, 19 - rebound double - double led Atlanta, and he drained the game - winning basket with 27 seconds left in the fourth overtime. Kent Bazemore managed 24 points, while Dennis Schroder posted a 23 - point, 15 - assist double - double. Dwight Howard and Tim Hardaway had 19 apiece, with the former adding 13 rebounds. Mike Dunleavy (12 points) led the bench.
","Courtney Lee"
"report_19.txt","Chris Paul racked up one of the rare monstrous double - double efforts this season after scoring 20 points and adding 20 assists. The Clippers point guard stepped up in the absence of Blake Griffin (knee) and contributed a hand in 60 of the teams 133 points. The majority of Paul's dimes came in the first three quarters, where he racked up 18, capped off by a Marreese Speights fourth quarter three with just over 5:0 remaining. Paul added five rebounds and three steals on 8 - of - 16 shooting in 30 minutes of action. The bench for the Clippers, once again, contributed a strong scoring effort, as both Jamal Crawford and Marreese Speights continue to make up one of the best bench duos in the league this year. Crawford finished with 22 points on 10 - of - 13 shooting, while Speights added 17 points on 17 points on 7 - of - 12 shooting.
","Marreese Speights"
"report_24.txt","The New Orleans Pelicans (37 - 30) escaped with an 85 - 84 win over the Milwaukee Bucks (34 - 33). Ersan Ilyasova missed a wide - open, game - winning three - pointer at the buzzer. The Pelicans claimed the eight seed in the Western Conference, holding the tiebreaker over the Oklahoma City Thunder, who possess the same record. This was the last time the Pelicans face an Eastern Conference squad, increasing difficulty of retaining that playoff spot. Anthony Davis left briefly in the fourth quarter with an apparent leg injury. He returned moments later after receiving treatment on the sideline. In 42 minutes, Davis finished with 20 points, 12 rebounds, four assists, three blocks and one steal. Tyreke Evans scored 10 of his 12 points in the first quarter, combined with 10 rebounds, six assists and one steal in 37 minutes. Quincy Pondexter provided 18 points and five three - pointers. The Bucks lost their third straight and eight of their last ten. They maintain a three and a half game lead over the Indiana Pacers and Miami Heat for the six seed. Michael Carter-Williams shot 2 - of - 12 in his return to the lineup after missing one game due to an ankle injury. Jerryd Bayless played 34 minutes off the bench following three missed games with his own ankle injury, supplying 14 points, eight rebounds and five assists. Jared Dudley (back) and O.J. Mayo (hamstring) didn’t play the first night of a back - to - back, and Miles Plumlee received a DNP-CD as coach Jason Kidd preferred his eight - man rotation. John Henson recorded four of the Bucks’ 12 blocks. The Pelicans begin a three - game road trip Thursday against the Phoenix Suns. The Bucks quickly turn around Wednesday with a home game against the San Antonio Spurs before going back on the road.
","Anthony Davis"
"report_26.txt","The Washington Wizards (19 - 19) defeated the Indiana Pacers (22 - 18) 118 - 104 on Friday. The Wizards have already dealt with the loss of an integral component for an extended stretch this season, and that experience is serving them well in the wake of the latest injury to a key cog of their team. Marcin Gortat is dealing with a series of knee complications that includes an infection, and has missed the last three games as a result. In his stead, Nene Hilario has stepped up with three solid performances, but multiple players elevated their respective games on the glass Friday to help make up for the big man's absence. The Wizards managed an outstanding 54 rebounds, including 37 on the defensive end. Meanwhile, Washington also shot a solid 52 percent from the field, and an equally impressive 44 percent from three - point range, leading to a relatively comfortable victory. John Wall spearheaded the Wizards' attack once again, posting a game - high 28 points and also tallying seven rebounds, eight assists and a steal. No other starter tallied double - digit scoring, but Hilario did match his eight points with eight boards, and added two assists, a steal and a block. Garrett Temple made another start in place of Beal, and contributed five points, six rebounds and five assists. However, Beal significantly outplayed him off the bench, posting 22 points, five rebounds and an assist over 22 minutes. DeJuan Blair and Gary Neal pitched in with a pair of 12 - point efforts, with the former adding six rebounds, an assist and a pair of steals, and the latter managing four boards and three assists. Ramon Sessions was the fourth reserve with a double - digit point total, stuffing the stat sheet over 23 minutes with 10 points, five assists, three rebounds and two steals. The Wizards improved to 19 - 19 and currently reside in fourth place in the Eastern Conference's Southeast Division. They head to Boston to face the Celtics on Saturday. The Pacers were paced by Paul George, who tallied 21 points, seven assists, five rebounds, three steals and a block. George Hill, questionable before the game for personal reasons, played 34 minutes and posted 19 points, eight rebounds, an assist and a steal. Monta Ellis made it a solid night for the Indiana backcourt with 17 points, three rebounds, three assists, a steal and a block. Lavoy Allen led the Indiana reserves with 15 points, three rebounds and an assist. The Pacers fell to 22 - 18 and currently reside in third place in the Eastern Conference's Central Division. They now head to Denver for a Sunday showdown on Sunday.
","null"
"report_24.txt","The New Orleans Pelicans (37 - 30) escaped with an 85 - 84 win over the Milwaukee Bucks (34 - 33). Ersan Ilyasova missed a wide - open, game - winning three - pointer at the buzzer. The Pelicans claimed the eight seed in the Western Conference, holding the tiebreaker over the Oklahoma City Thunder, who possess the same record. This was the last time the Pelicans face an Eastern Conference squad, increasing difficulty of retaining that playoff spot. Anthony Davis left briefly in the fourth quarter with an apparent leg injury. He returned moments later after receiving treatment on the sideline. In 42 minutes, Davis finished with 20 points, 12 rebounds, four assists, three blocks and one steal. Tyreke Evans scored 10 of his 12 points in the first quarter, combined with 10 rebounds, six assists and one steal in 37 minutes. Quincy Pondexter provided 18 points and five three - pointers. The Bucks lost their third straight and eight of their last ten. They maintain a three and a half game lead over the Indiana Pacers and Miami Heat for the six seed. Michael Carter-Williams shot 2 - of - 12 in his return to the lineup after missing one game due to an ankle injury. Jerryd Bayless played 34 minutes off the bench following three missed games with his own ankle injury, supplying 14 points, eight rebounds and five assists. Jared Dudley (back) and O.J. Mayo (hamstring) didn’t play the first night of a back - to - back, and Miles Plumlee received a DNP-CD as coach Jason Kidd preferred his eight - man rotation. John Henson recorded four of the Bucks’ 12 blocks. The Pelicans begin a three - game road trip Thursday against the Phoenix Suns. The Bucks quickly turn around Wednesday with a home game against the San Antonio Spurs before going back on the road.
","Quincy Pondexter"
