Message ID,Subject,Message,Spam/Ham,Date
18421,? ? ? ? ? ' ? ? ? ? ? ? ? ? ? ? !,"?? :
????? :
jinglephoneisrael
www . jphone . co . ilinfo @ jphone . co . il
????? ? ? ???? ????o 4 - 9016767
?? ' ??????? ??????? ? : ???? , ????????? ? ?????? , ??? "" ?
- - >
",spam,2004-02-28
8194,request for update,"vince ,
hopefully you have had a chance to look at mr . valverde ' s resume . please
let me know if you have an interest in talking with him or not .
thank you .
johan
johan c . dahl
director energy staffing group
management recruiters of portland , inc .
phone : 503 - 290 - 1153
fax : 503 - 282 - 4380
e - mail : jdahl @ mrportland . com
web : http : / / www . mrportland . com",ham,2001-01-12
4028,finessing,"numbers , `
75 % off for all new softwares .
windowxp , photoshop , window 2003 . . . etcmore
concretion , the barman took .
",spam,2004-06-05
10716,"10 minutes before sex , lasts for 24 - 36 hours","best prescription generic meds 4 less .
ready tears are a sign of treachery , not of grief .
life is a zoo in a jungle .
we two are to ourselves a crowd .",spam,2005-07-15
3141,"re : may wellhead "" spot "" purchases - request","vance ,
based on the information below , nominations are being revised effective may 1 , 2001 :
counterparty meter # orig . nom rev . nom
barrett resources 0435 1 , 536 0
seneca resources 0435 3 , 073 4 , 609
total 4 , 609 4 , 609
bob
from : vance l taylor / enron @ enronxgate on 04 / 25 / 2001 08 : 42 am
to : robert cotten / hou / ect @ ect
cc : george weissman / hou / ect @ ect , susan smith / enron @ enronxgate , melissa graves / enron @ enronxgate
subject : re : may wellhead "" spot "" purchases - request
bob ,
hplc continues to purchase gas from both ocean and seneca on a term basis ; firm tickets were submitted for april origination beginning with the month of april . as for as barrett , they are selling their gas under a joa with seneca ; therefore , 100 % of barrett ' s production is being paid to seneca . consequently , you should see tickets in sitara for both counterparties .
let me know is you can ' t .
vlt
x 36353
- - - - - original message - - - - -
from : cotten , robert
sent : tuesday , april 24 , 2001 6 : 20 pm
to : taylor , vance l .
cc : weissman , george
subject : re : may wellhead "" spot "" purchases - request
vance ,
are we still purchasing gas at meter 435 from barrett resources , ocean energy and seneca resources ? they were on george ' s spreadsheet but they are not termed up . the only deals termed up are mariner , st . mary land , walter oil & gas and the meridian resource .
bob
from : vance l taylor / enron @ enronxgate on 04 / 24 / 2001 04 : 25 pm
to : robert cotten / hou / ect @ ect
cc : janie aguayo / hou / ect @ ect , lisa hesse / hou / ect @ ect , julie meyers / hou / ect @ ect , cynthia hakemack / hou / ect @ ect , donald p reinhardt / enron @ enronxgate , susan smith / enron @ enronxgate , melissa graves / enron @ enronxgate , george weissman / hou / ect @ ect
subject : may wellhead "" spot "" purchases - request
bob ,
hplc will be purchasing wellhead gas from the producers listed below for the production month of may , 2001 . this production will be purchased on a "" spot "" basis and deal tickets should be created and entered into sitara based on the following information :
counterparty meter volume price
apache corporation 0435 1409 mmbtu / d 100 % if / hsc less $ 0 . 10
whiting petroleum corp 6523 113 mmbtu / d 85 % if / hsc
el paso merchant energy , lp 5923 622 mmbtu / d 100 % if / hsc less $ 0 . 26
el paso merchant energy , lp 5848 203 mmbtu / d 85 % if / hsc swift energy 2630 21 mmbtu / d 100 % if / hsc less $ 1 . 38
duke energy trading & marketing 6347 147 mmbtu / d 85 % if / hsc
hesco gathering oil co . 6063 289 mmbtu / d 85 % if / hsc
embassy natural gas inc . 6598 lmmbtu / d 85 % if / hsc
stone energy 9696 2745 mmbtu / d 100 % if / hsc less $ 0 . 20
the houston exploration 9696 3407 mmbtu / d 100 % if / hsc less $ 0 . 20
amerada hess ( hess energy svcs ) 0435 1104 mmbtu / d 100 % if / hsc less $ 0 . 14
crosstex energy services , ltd . 0435 656 mmbtu / d 100 % if / hsc less $ 0 . 12
tri - union development 0435 149 mmbtu / d 100 % if / hsc less $ 0 . 055
ranger oil company 9871 200 mmbtu / d 85 % if / hsc if 300 / d
these are producer svcs . deals and should be tracked in the im wellhead portfolio . . . attached to the gathering contract .
additionally , if at all possible , please do not confirm the apache and crosstex deals as we expect to receive term firm contracts in the very near future .
thanks ,
vlt
x 3 - 6353",ham,2001-04-26
8099,re : my model for spikes,"dear vince ,
thank you very much for your e - mail . i am very excited about the opportunity y
to see you soon in dallas . any week day , in general , and fridays , in
particular ,
is convenient for me . please let me know what day might be convenient for you .
i look forward to hearing from you and to seeing you soon .
sincerely ,
valery",ham,2001-01-04
13589,tbg,"louise , i am moving forward on the tbg settlement . i see that our meeting scheduled for tomorrow has been cancelled . no problem , i will find you if this appears to be ready to close to give you an update . structure remains as we had discussed .
frank",ham,2001-10-29
4134,from andy monga,"from andy monga
tel 22507436373
abidjan , cote d ' ivoire
west africa
dear friend ,
permit me to inform you of my desire of going into
business relationship with you .
i am mr andy monga , the only son of late mr and mrs
banabas monga . my father was a very wealthy cocoa
merchant in abidjan , the economic capital of ivory
coast , my father was poisoned to death by his business
associates in one of their outings on a business trip .
my mother died when i was a baby and since then , my
father took me so special . before the death of my
father on january 2002 in a private hospital here in
abidjan , he secretly called me on his bedside and told
me that he has the sum of eighteen million , five
hundred
thousand us dollars ( us $ 18 , 500 , 000 ) left in a fixed /
suspense account in one of the prime banks here in
abidjan , that he used my name as his only son for the
next of kin in depositing the fund . he also
explained to me that it was because of this wealth
that he was poisoned by his business associates . that
i should seek for a foreign partner in a country of my
choice where i will transfer this money and use it for
investment purpose such as real estate management or
hotel management .
i am honourably seeking your assistance in the
following ways :
1 ) to serve as a guardian of this fund since i am only
20 years old
2 ) to make arrangement for me to come over to your
country to further my education and to secure a
resident permit for me in your country .
moreover , i am willing to offer you 15 % of the
total sum as compensation for your effort / input after
the successful transfer of this fund into your
nominated account overseas and 5 % for expenses .
furthermore , you indicate your options towards
assisting me as i believe that this transaction would
be concluded within ( 24 ) days you signify
interest to assist me .
anticipating to hear from you soon .
thanks and god bless !
andy monga
",spam,2004-07-22
14074,year - to - date deal report,"attached is the year - to - date deal report through 11 / 21 / 01 .
lex carroll
enron east power marketing , inc .
midwest origination
713 - 853 - 5426",ham,2001-11-21
31278,let your child grow with the best software . . . ( omy ),"cheap oem soft shipping worldwide
enter to get more information : http : / / pbo 5 lh . bmjmdmdgfl . info / ? 9 uhebq 9 ljjgyrffet 8
remove from subscribtion : http : / / pbo 5 lh . bmjmdmdgfl . info / azcpwy ? bqjmjyhnlfiazhhw 4 fw 8 ex",spam,2005-01-16
32708,top profile bouncing sharply off its low,"yap internationa | , inc . ( ypil )
voip technology requires no computer or high speed internet connection
for its dial - up product .
current price : $ . 1 o 5
watch this stock monday some of these littie voip stocks have been
rea | | y moving lateiy .
and when some of them move , they rea | | y go . . . gains of 100 % , 2 oo % or
more are
not unheard of .
break news ! !
yap international , inc . identified another voip technoiogy provider that the company intends to market and se | | under the nomad product name . under the new pian , the company wiil market 7 voip ata devices , each addressing a specific and unique portion of the globa | marketplace . each device works with either a dia | - up or a broadband connection , and are idea | | y suited , not oniy in north america , but in developing nations around the worid where broadband penetration is | imited or non - existent . the new "" my nomad "" product offering wiil offer video conferencing capabilities , cal | forwarding , call waiting , voice mai | , and a gioba | virtua | number .
also included in the new offering is a residential standalone device that does not require a computer ; a usb ata device that requires no externa | power and works perfectiy with any anaiog handset or pbx system ; a usb assistant that adds enhanced cal | forwarding to any cell phone or regular phone with remote dia | - out ( celiular bridging capability ) . a sieek voip enabled , fu | | - featured lan phone with lcd display , calier id and web interface ; a residentia | or business stand alone voip gateway that has buiit - in nat router and firewail , enhanced call forwarding , ca | | biock and remote dial - out ( ce | | ular bridging ) ; and a standalone voip gateway / pbx / router with four ports for medium size businesses . in addition , 4 voip enabled phones wi | | be added to the product line . each voip enabied handset has the ability to utiiize either a dial - up or broadband connection . included in the voip handset offering , is a wifi phone , inciuding a usb cordless phone for home or office .
each sip based product requires a minimum of 15 kbps , and utilizes only 5 % - 3 o % of a 20 o mhz , 32 mb , computer ' s resources and is not subject to delay or jitter . in direct comparison , skype requires a minimum of 45 % - 75 % of a 40 o mhz , 128 mb computers resources and is subject to deiay and jitter due to end - users computer being used as a proxy server on the network . management beiieves this to be one of the most compiete and technoiogicaily advanced line of voip products currently avaiiable in the world .
our agreement with securities trading services inc . and the developments of the past months leaves us with toois necessary to commerciaiize and market our products on a global scale . we expect our miiestones to be met and thus executing our business pian as anticipated ¡ ¨ , stated jan oiivier , ceo of yap internationa | inc .
about the company :
yap internationa | , inc . is a multi - nationa | internet communications company deveioping cost effective telecommunications through voice over internet protocol ( voip ) technologies . the company hoids the exclusive rights to a revolutionary voip product | ine calied nomad systems that has dia | - up , broadband , dsl , cabie , sate | | ite and wireless capabiiities . the company plans on targeting : 1 ) nationa | fixed line ii many of you are already famiiiar with this . is ypil poised and positioned to do that for you ? then you may feel the time has come to act . . . and piease watch
this one trade monday ! go ypil .
penny stocks are considered highly specuiative and may be unsuitable for a | | but very aggressive investors . this profile is not in any way affiliated with the featured company . we were compensated 3 ooo doliars to distribute this report . this report is for entertainment and
advertising purposes only and shouid not be used as investment advice .
if you wish to stop future maiiings , or if you fee | you have been
wrongfully piaced in our membership , please go here or send a biank
e mai | with no thanks in the subject to
noneedl 004 @ yahoo . com",spam,2005-05-02
15439,= ? iso - 8859 - 1 ? q ? inheritance ? =,"information : this message is intended only for the use of the ndividual
or entity to which it was addres sed and may contain information that is
confidential and exempt from disclosure . you are here by notified that any
dissemination , distribution or copying of this message is strictly prohibited .
i am mr . benjamin shaw , a private financial consultant . i am the
personal financial / business of late engr hubert stransky a foreigner who
lived and worked in the u . k . died and left behind large sum of money in a
fixed account deposite with a bank in the london . after his death all attempt
to locate any member of his family has proved abortive as search was conducted
everyhere including embassy and via the internet .
this sum left behind by my client is at rick of being confisicated by the
bank for reason of no next of kin that is why i am contacting you before
they get confiscated or declared unserviceable by the bank where his huge
deposits were
lodged .
particularly , this bank where the deceased had a domiciliary account valued
twenty - six million , five hundred thousand ( $ 26 . 5 m ) united states dollars .
the bank has issued a notice to provide the next of kin or have the account
confiscated within the next one month . since i have been unsuccessful in
locating the relatives for over two years now i found your contact through
your countries chamber of commerce and dicided to contact you because i
need a honest and
trustworthy person to assist me in securing this money
before it gets confisicated bu the bank and that this transaction will be
executed under a legitimate arrangemen that will protect you from any breach
of the
banking law here in britain .
all modalities have being carefully worked out for a smooth transaction
that is 100 % risk free .
please get in touch with me by email to enable us discuss further .
best regards ,
mr benjamin shaw .
please reply allemail via : @ england . edu
use o melhor sistema de busca da internet
radar uol - http : / / www . radaruol . com . br",spam,2004-11-19
21083,new compaq pc + lcd ( tft ) @ $ 768 . 00,"compaq presario pc lcd
bundle
model no . # srl 132 cu
* new
compaq presario
srl 132 cudesktop pc bundle
$ 768 . 00 limited
quantities
general
features : - microsoft windows xp
home edition
pre - installed .
-
amd athlon
xp 3000 + processor . -
120 gb hard drive . - 512 mb ddr ram . - dvd
rewriter drive . -
cd - rom drive . - no floppy disk drive . -
integrated graphics with 64 mb shared memory . - integrated
audio . - integrated 10 / 100 base - t ethernet network . -
56 k pci modem . - built - in card reader . -
fp 5315 15 ""
lcd tft flat panel monitor w / built in
speakers .
description
:
the
compaq presario srl 132 cu desktop pc bundle , with a
fp 5315 15 - inch lcd flat panel monitor and built - in
speakers , is ready to perform , right out of the box .
powered by the amd athlon xp processor , 120 gb
7200 rpm ultra dma hard drive , and featuring a
dvd + r / rw drive with cd writer capabilities , this
stylish desktop pc is sure to impress . its connectivity
features include 10 / 100 ethernet adapter to link to a
broadband internet connection such as dsl or cable , usb 2 . 0
ports for access to high speed peripherals , and a front
panel memory card reader . backup and protect your data ,
or simply create custom music cds using the included dvd + r / rw
drive . also included is a cd - rom for your installations
or audio playback .
visit :
http : / / www . computron - me . com for deals
!
your one stop distributorjebel ali duty free zonedubai , uae . www . computron - me . com
for latest clearance sale listing contact our
sales department .
for further details please send
your enquiries to : dealers @ emirates . net . aeor contact via www . computron - me . com
compaq
hewlett packard
3 com
dell
intel
iomega
epson
aopen
creative
toshiba
apc
cisco
us
robotics
microsoft
canon
intellinet
targus
viewsonic
ibm
sony
- - - - - - - and lots more
! ! !
if you have any
complaints / suggestions contact : customerservice @ computron - me . com
tel + 971 4
8834464
all prices in u . s . dollars , ex - works ,
fax + 971 4
8834454
jebel ali duty free zone
www . computron - me . com
prices and availability subject to change
usa -
canada u . a . e .
without
notice .
to receive our special offers
in plain
text format reply to this
mail with the request * for
export only *
this
email can not be considered spam as long as we include : contact
information remove instructions . this message is intended for dealer
and resellers only . if you have somehow gotten on this list in error , or
for any other reason would like to be removed , please reply with "" remove
"" in the subject line of your message . this message is being sent to you
in compliance with the federal legislation for commercial e - mail
( h . r . 4176 - section 101 paragraph ( e ) ( 1 ) ( a ) and bill s . 1618 title iii
passed by the 105 th u . s . congress .
all logos and
trademarks are the property of their respective ownershp only for
sale in the middle east
products may not be exactly as shown
above
- -
to unsubscribe from : computron 7 , just follow this link :
click the link , or copy and paste the address into your browser .",spam,2005-01-27
4866,something unusual,"just her size . city ease , doctor went idea , symbol . again
friend , week roll fast , base . number answer two , may plain . ship
it fill desert letter . sun act , nothing , far . even with fly
among . song ask , rock cut wide all . lot by stop us , problem .
- -
phone : 780 - 537 - 8840
mobile : 699 - 565 - 4015
email : paise . linford @ ispnetbilling . com
",spam,2005-04-03
29394,$ 15117,"why wait ? get the best % r ' ate
refi first or second
lower your cost or raise money
http : / / jjgeft . info / prime / castlline /
please confirm within 24 hrs
- - - - system information - - - -
in a medium bowl , lightly whisk together the yolks and half of the
sugar . in a non - reactive saucepan combine the cream , 1 cup of the milk , the remaining sugar , and the salt . split the vanilla bean in half , lengthwise , to expose the tar - like seeds inside the pod . scrape the seeds loose with a knife ; add the bean and the seeds to the cream mixture . heat the cream over medium - high heat until just at a boil . remove from the heat .",spam,2004-08-18
28501,usgt letter,attached is the amendment to the usgt contract . . . .,ham,2001-02-22
15701,gain up to 3 + full inches in length,"rated no . 1 penis enlargement pill on the market !
gain up to 3 + full inches in length
increase your penis width ( girth ) by 20 %
stop premature ejaculation
produce stronger and rock hard erections
no more receiving offers
http : / / www . discountedherbals . com / r /",spam,2005-01-14
6883,re : uk rab multiples,"vince ,
we have used the updated rab with initial rab around 80 % in the simulation .
zimin
vince j kaminski
08 / 24 / 2000 08 : 47 am
to : zimin lu / hou / ect @ ect , robert e lee / hou / ect @ ect , stinson
gibner / hou / ect @ ect , steven leppard / lon / ect @ ect
cc :
subject : uk rab multiples
fyi
vince
- - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 08 / 24 / 2000
08 : 51 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
michael anderson @ azurix
08 / 23 / 2000 07 : 48 pm
to : vince j kaminski / hou / ect @ ect
cc : keith . harris @ wessexwater . com
subject : uk rab multiples
i talked with keith harris , our cfo at wessex , about the rab multiple graph i
gave you . he expressed that the wessex people had originated the data and
that the graph was correct , to the best of their knowledge . the only ( but
very important correction ) is that they started the graph at an index of
100 % , which does not imply a 100 % of rab multiple . rather , the initial rab
multiple was around 80 % , implying that the entire line should be taken down
by 20 percentile points . thus the all time hime in late 98 should be closer
to the 1 . 3 x rab that i had targeted during our discussion . please call keith
if he has not yet contact you .",ham,2000-08-24
2508,deal # 529159 for december 2000,"can either of you verify this ?
- - - - - - - - - - - - - - - - - - - - - - forwarded by gary w lamphier / hou / ect on 02 / 01 / 2001
10 : 18 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
paul couvillon @ enron
01 / 31 / 2001 02 : 45 pm
to : gary w lamphier / hou / ect @ ect
cc : janet h wallis / hou / ect @ ect , joanie h ngo / hou / ect @ ect , mary
poorman / na / enron @ enron
subject : deal # 529159 for december 2000
gary :
for company 12 could you please put in a buy - back for reliant energy hl
the lower of katy mid day of flow or day after .
the pricing of katy mid for 10 / 27 was $ 10 . 26
10 / 28 was $ 9 . 63 .
the sale counter - part to this purchase should go to deal # 529159 .",ham,2001-02-01
23762,revised promotion announcement,"re - sending info .
bringing hard copy
hgm
- - - - - - - - - - - - - - - - - - - - - - forwarded by hector mcloughlin / corp / enron on
01 / 29 / 2001 01 : 23 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : norma yeverino 01 / 26 / 2001 09 : 15 pm
to : gary buck / hou / ect @ ect , amanda curless / corp / enron @ enron , ben
herman / na / enron @ enron , philip conn / corp / enron @ enron , ryan
seleznov / corp / enron @ enron , hector mcloughlin / corp / enron @ enron , francisco
dejesus / na / enron @ enron , cecilia hankamer / corp / enron @ enron , grace
garcia / corp / enron @ enron , janet de la paz / hr / corp / enron @ enron
cc : robert jones / corp / enron @ enron
subject : revised promotion announcement
attached is the promotions announcement that will be distributed to all enron
net work employees . robert would like everyone ' s sign - off on the
announcement before it is distributed . to ensure accuracy , please review and
let me know if there are any changes before the distribution .
thanks ,
norma",ham,2001-01-29
