,Unnamed: 0,Game ID,Report,Player Name
10,153,21,"The Memphis Grizzlies (8 - 7) defeated the Dallas Mavericks (9 - 6) 110 - 96 on Tuesday. The Mavericks outplayed the Grizzlies in several categories, yet curiously still came up well short of a victory. Dallas drained 11 three - pointers to Memphis’ seven, and the Mavs also outrebounded the home team 48 to 42. Zaza Pachulia’s performance particularly stood out in this regard, as he held his own against one of the best all - around centers in the game in Marc Gasol. Pachulia went toe - to - toe on the glass with the Grizzlies’ big man, matching his 10 boards while also collecting 13 points. Veteran Dirk Nowitzki posted a double - double of his own, his second on the season. The veteran power forward totaled 14 points and 10 rebounds, while adding a block and a steal. Deron Williams (10 points) and Wesley Matthews (11 points) made respectable contributions, with the latter draining three three - pointers, giving him seven over the last two contests. Reserves J.J. Barea and Raymond Felton paced the Dallas bench with a pair of 16 - point outings. Felton was notably perfect on three - pointers, draining all four of his shots from beyond the arc. The Mavericks fell to 9 - 6 and currently reside in second place in the Western Conference’s Southwest Division. They travel to San Antonio for a Wednesday tilt versus the Spurs. The Grizzlies received a remarkably balanced offensive performance from their starters, something they have significantly lacked in many games this season. Gasol collected 15 points and the aforementioned 10 boards, while point guard Mike Conley continued his recent stretch of resurgent play on offense. The veteran tallied 21 points, six assists, and four rebounds, for his fourth game of 20 points or more in the last five contests. Matt Barnes parlayed his rare starting opportunity into a solid tally of 14 points, seven rebounds, three assists and a pair of steals over 38 minutes. Jeff Green acquitted himself well filling in at power forward for the ailing Zach Randolph (knee), pitching in 19 points, seven rebounds, three assists and a pair of blocks in a tough matchup against Nowitzki. Mario Chalmers led the Memphis reserves with 14 points, while JaMychal Green made the most of his return to the bench by amassing 13 points over just 17 minutes. The Grizzlies improved to 8 - 7 and currently reside in third place in the Western Conference’s Southwest Division. They head to Houston for a Wednesday showdown versus the Rockets.
",Marc Gasol
11,46,7,"The Oklahoma City Thunder (8 - 13) defeated the Milwaukee Bucks (11 - 12) 114 - 101 on Tuesday at Chesapeake Energy Arena in Oklahoma City. The Thunder took advantage of their superior shooting in this one. They shot 50 percent from the field, compared to the Bucks who shot only 41 percent from the field. Despite turning the ball over 20 times, the Thunder were also able to out - rebound the Bucks 54 - 31, giving them enough of an advantage to sneak out the victory at home on Tuesday. The Thunder are thrilled to have both of their superstars back from injury as both Kevin Durant and Russell Westbrook led the Thunder to the victory in this one. Westbrook had a team - high of 28 points (8 - 16 FG, 0 - 2 3Pt), while also handing out seven assists. He was able to get to the line at will, and converted on 12 - of - 15 attempts. He's now scored over 20 points in seven out of the eight games he's played this season, recording season averages of 24 points and 7 assists per game. Durant on the other hand shot 7 - for - 11 from the field, but only 1 - for - 5 from the three - point line to score 23 points. He went a perfect 8 - for - 8 from the free throw line and came close to a triple - double with nine rebounds and seven assists. The rebounds and assists were season - highs for Durant. Serge Ibaka had a solid all - around game in the victory as he went a perfect 5 - for - 5 from the field to score 15 points. Reggie Jackson supplied the Thunder with an effective bench presence as well with 18 points and seven rebounds. O.J. Mayo was the leading scorer on the other side for the Bucks, as he shot 6 - for - 13 from the field, but only 0 - for - 4 from the three - point line to score a team - high of 18 points. He eventually had to leave the game though, as he fouled out before the end of regulation. Giannis Antetokounmpo was also able to reach double figures with 17 points and seven rebounds. He did n't shoot all that well from the field (4 - 11 FG, 1 - 2 3Pt), but he was able to get to the free throw line 11 times and converted on eight of those attempts. Rookie Jabari Parker was the other starter to reach double - digits in points. He finished 7 - for - 13 from the field to score 15 points, marking his second straight night totaling 15 points. Jarryd Bayless had the most production off the bench as he went 3 - for - 6 from the field and 5 - for - 5 from the free throw line to score 11 points. The Thunders' next game will be at home against the Cleveland Cavaliers on Thursday, while the Bucks will be at home against the Los Angeles Clippers on Saturday.
",Jabari Parker
12,50,7,"The Oklahoma City Thunder (8 - 13) defeated the Milwaukee Bucks (11 - 12) 114 - 101 on Tuesday at Chesapeake Energy Arena in Oklahoma City. The Thunder took advantage of their superior shooting in this one. They shot 50 percent from the field, compared to the Bucks who shot only 41 percent from the field. Despite turning the ball over 20 times, the Thunder were also able to out - rebound the Bucks 54 - 31, giving them enough of an advantage to sneak out the victory at home on Tuesday. The Thunder are thrilled to have both of their superstars back from injury as both Kevin Durant and Russell Westbrook led the Thunder to the victory in this one. Westbrook had a team - high of 28 points (8 - 16 FG, 0 - 2 3Pt), while also handing out seven assists. He was able to get to the line at will, and converted on 12 - of - 15 attempts. He's now scored over 20 points in seven out of the eight games he's played this season, recording season averages of 24 points and 7 assists per game. Durant on the other hand shot 7 - for - 11 from the field, but only 1 - for - 5 from the three - point line to score 23 points. He went a perfect 8 - for - 8 from the free throw line and came close to a triple - double with nine rebounds and seven assists. The rebounds and assists were season - highs for Durant. Serge Ibaka had a solid all - around game in the victory as he went a perfect 5 - for - 5 from the field to score 15 points. Reggie Jackson supplied the Thunder with an effective bench presence as well with 18 points and seven rebounds. O.J. Mayo was the leading scorer on the other side for the Bucks, as he shot 6 - for - 13 from the field, but only 0 - for - 4 from the three - point line to score a team - high of 18 points. He eventually had to leave the game though, as he fouled out before the end of regulation. Giannis Antetokounmpo was also able to reach double figures with 17 points and seven rebounds. He did n't shoot all that well from the field (4 - 11 FG, 1 - 2 3Pt), but he was able to get to the free throw line 11 times and converted on eight of those attempts. Rookie Jabari Parker was the other starter to reach double - digits in points. He finished 7 - for - 13 from the field to score 15 points, marking his second straight night totaling 15 points. Jarryd Bayless had the most production off the bench as he went 3 - for - 6 from the field and 5 - for - 5 from the free throw line to score 11 points. The Thunders' next game will be at home against the Cleveland Cavaliers on Thursday, while the Bucks will be at home against the Los Angeles Clippers on Saturday.
",Serge Ibaka
13,432,62,"The Chicago Bulls (32 - 20) defeated the Orlando Magic (16 - 38) 98 - 97 on Sunday at the Amway Center in Orlando. Down 97 - 96 with just under 10 seconds left in the game, Pau Gasol was able to to throw down a dunk to put the Bulls up one. The Magic went to Nikola Vucevic for the game winner, but he was n't able to convert, giving the Bulls the narrow victory on the road in Orlando. While the Magic were able to out - rebound the Bulls 45 - 35, they were forced into 18 turnovers, which may have been just enough to push the Bulls to win number 32 on the season and keep them a half game ahead of the Cleveland Cavaliers in the Central Division. The Bulls saw huge games from both Jimmy Butler and Gasol. Butler was all over the place, recording a team - high of 27 points (9 - 16 FG, 3 - 4 3Pt, 6 - 6 FT), to go along with five assists and an impressive six steals. He's played extremely well of late, averaging 24 points, 4 steals and 4 assists over his last three games. The six steals also matched a season - high. Gasol, on the other hand, posted 25 points (10 - 16 FG, 5 - 6 FT) and 15 rebounds in 37 minutes. It was his twelfth double - double in a row, pushing his season averages to 18 points and 12 rebounds per game. While slightly over - shadowed by the performances of Butler and Gasol, Joakim Noah had a large impact on this game. He finished with 18 points (7 - 10 FG, 4 - 4 FT), nine rebounds and two steals. It matched a season - high in points for him as well and was great for his confidence offensively, as he had combinded for only three points over his last two games. Derrick Rose notched a double - double with 10 points (4 - 14 FG, 1 - 4 3Pt, 1 - 2 FT) and 11 assists. The Magic saw six players reach double figures in points, including all five of their starters, but still were n't able to hold off the Bulls. Victor Oladipo finished with a team - high of 18 points (8 - 16 FG, 1 - 3 3Pt, 1 - 1 FT), while also adding six assists and two steals. He continues to make a nice contribution defensively, as it was his third straight game recording two steals. He's now averaging 17 points, 4 rebounds and 4 assists on the year. Tobias Harris nearly recorded a double - double, posting 15 points (6 - 17 FG, 2 - 5 3Pt, 1 - 1 FT), eight rebounds and three steals. He's had a nice three - game stretch where he's averaged 24 points and 8 rebounds per game. The ever so consistent Nikola Vucevic had somewhat of a down game, totaling 14 points (5 - 14 FG, 4 - 5 FT) and seven rebounds in 32 minutes. It was his lowest scoring output since January ninth against the Lakers, so it came quite unexpected. Coming off the bench, Evan Fournier was very efficient with his time and posted 14 points (5 - 7 FG, 1 - 3 3Pt, 3 - 4 FT), three rebounds and three assists in only 18 minutes. The Magic's next game will be on the road against the Washington Wizards on Monday, while the Bulls will be at home against the Sacramento Kings on Tuesday.
",Tobias Harris
14,863,137,"The Washington Wizards defeated the Brooklyn Nets, 114 - 110, in overtime at Barclays Center on Wednesday. The Nets (9 - 44) continue to sport the NBA's worst record, but that has n't deterred them from playing hard in the majority of recent games. Such was the case again Wednesday, as Brooklyn battled back from a 59 - 49 halftime deficit to knot matters up at 100 with 41 seconds left on a Bojan Bogdanovic six - foot jumper. Bogdanovic, Trevor Booker and John Wall would go on to miss baskets before the clock hit double zeros, sending the game into overtime. The two teams continued to trade the lead for nearly the first four minutes of overtime before a pair of Otto Porter free throws with 1:21 remaining gave the Wizards (31 - 21) a lead they would n't relinquish. Wall and Bradley Beal would go on to sink a pair of baskets apiece from the charity stripe as well, providing Washington with the breathing room they needed to seal the win. Washington was led by Beal's 31 points, which he supplemented with six rebounds, two assists and two steals. Wall posted a 23 - point, 12 - assist double - double that also included six rebounds, two blocks and one steal. Porter provided a 20 - point, 10 - rebound double - double that also included an assist and a steal. Marcin Gortat posted 14 points, 14 boards, one assist, one steal and one block. Jason Smith led the second unit with 15 points, eight rebounds and one steal. Bogdanovic paced the Nets with 21 points, five rebounds, four assists and two steals. Brook Lopez provided 20 points, six rebounds, four assists and two blocks. Rondae Hollis-Jefferson registered a 13 - point, 11 - rebound double - double that also included two assists and one steal. Booker continued to be highly productive off the bench, tallying a 14 - point, 11 - rebound double - double that also included two assists and one block. Sean Kilpatrick managed 10 points, four rebounds and two assists. The Wizards head back home to do battle with the Indiana Pacers on Friday night, while the Nets remain home to face off with the Miami Heat on Friday evening as well.
",Jason Smith
15,28,4,"The Detroit Pistons (30 - 29) defeated the Milwaukee Bucks (24 - 35) 102 - 91 on Saturday. In a battle of Eastern Conference Central Division rivals, the Pistons used timely three - point shooting and defense to gain an early advantage that they would n't relinquish. Even though Milwaukee outperformed them from beyond the arc by a margin of 58 percent to 40 percent, Detroit was able to nail six of their first seven three - point attempts, and 11 of their 19 overall in the first half. Their defense also elicited 21 turnovers from the Bucks, which they were able to convert into 23 points. On the offensive side, a strong outing from Reggie Jackson and Andre Drummond's league - leading 50th double - double on the season helped lead the way for the visitors, carrying them to the road victory. Jackson paced the Pistons' attack with 22 points, eight assists, two rebounds and two steals. Marcus Morris followed with 20 points, eight rebounds and two assists. Tobias Harris and Drummond were next with a pair of 15 - point efforts. The former added four rebounds, four assists and a steal, while the latter hauled in 17 boards, dished out two assists, recorded four steals and registered a pair of blocks. The Pistons remain in fourth place in the Eastern Conference's Central Division, and just a half - game back of the eighth - seeded Chicago Bulls. They head home to face off with the Toronto Raptors on Sunday. Milwaukee was led by Khris Middleton's 26 points, which he supplemented with seven rebounds, two assists, a steal and a block. Jabari Parker followed with 13 points, five rebounds and three assists. Miles Plumlee continued to start at center over Greg Monroe, and collected 10 points, six rebounds, a steal and two blocks. Monroe paced the reserves with 10 points, seven rebounds, three assists, a steal and a block, and outpaced Plumlee in minutes by a margin of 27 - 21. The Bucks remain in last place in the Eastern Conference's Central Division. They're home again on Monday night as they host the Houston Rockets.
",Andre Drummond
16,54,8,"Carmelo Anthony's season - high 45 points (on 36 shots) over 46 minutes led New York. He had a driving layup with two seconds left in regulation and an 18 - footer with six ticks in the first overtime. Brandon Jennings provided an 18 - point, 11 - assist double - double. Courtney Lee compiled 17 points and nine rebounds. Kristaps Porzingis and Justin Holiday had 15 points apiece, while Mindaugas Kuzminskas posted 13. Kyle O'Quinn and Joakim Noah had eight points but combined for 26 boards. Paul Millsap's 37 - point, 19 - rebound double - double led Atlanta, and he drained the game - winning basket with 27 seconds left in the fourth overtime. Kent Bazemore managed 24 points, while Dennis Schroder posted a 23 - point, 15 - assist double - double. Dwight Howard and Tim Hardaway had 19 apiece, with the former adding 13 rebounds. Mike Dunleavy (12 points) led the bench.
",Kristaps Porzingis
17,643,99,"The Dallas Mavericks defeated the Brooklyn Nets, 111 - 104, at Barclays Center on Sunday afternoon. The Mavericks (30 - 39) came into Sunday's contest in urgent need of a win, not only to keep pace behind the eighth - seeded Denver Nuggets in the Western Conference, but to also put the considerable bad taste of a 116 - 74 loss to the Sixers on Friday behind them. A matchup against the defensively - challenged Brooklyn Nets proved to be what the doctor ordered, as Dallas shot 54 percent from the field and used a 57 - 43 halftime lead as the foundation for the road victory. Dirk Nowitzki and J.J. Barea's 20 - point efforts from the starting five and bench, respectively, led the way, and modest but balanced efforts across the rest of the rotation helped the Mavs hold off the feisty Nets (13 - 56). Nowitzki contributed a near double - double of 23 points and nine rebounds. Barea was next with 20 points, seven assists, one rebound and two steals. Harrison Barnes tallied 19 points, six rebounds and two assists. Wesley Matthews supplied 15 points, five rebounds, three assists and one steal. Yogi Ferrell registered eight points, five assists, two rebounds, three steals and a block. Devin Harris was productive as a reserve as well with 11 points, two boards, one assist and one steal. Brook Lopez paced Brooklyn with a game - high 27 points, which he supplemented with seven boards. Spencer Dinwiddie followed with 18 points, seven dimes, two rebounds and one steal while leading the bench. Randy Foye registered 11 points, six rebounds, two assists and one steal. Quincy Acy matched Foye's point total and added three rebounds. Isaiah Whitehead poured in 10 points and added two boards and two assists. Rondae Hollis-Jefferson mustered a modest six points but also hauled in nine rebounds and recorded a block. The Mavericks head back home to face the Golden State Warriors on Tuesday evening, while the Nets remain home to tangle with the Detroit Pistons on Tuesday night as well.
",Wesley Matthews
18,161,23,"The Nuggets (15 - 20) knocked off the Timberwolves (5 - 28) 110 - 101 Monday night in Minneapolis. Denver, which jumped out to a 14 - point first quarter lead, extended the advantage to 21 points by halftime and never looked back. The Nuggets were in cruise control for most of the second half and led by more than 20 midway through the fourth quarter. Minnesota was able to bring the final margin to a respectable nine points behind some late baskets, including a 70 run in the final minute. Denver, which has won two straight after beating Memphis on Saturday, was led by 34 points from Arron Afflalo. Kenneth Faried added 15 points and seven rebounds, and Ty Lawson had eight points to go with 12 assists. Three Nuggets scored in double figures off the bench, paced by a 16 - point, 11 - rebound effort from J.J. Hickson. Jusuf Nurkic added 14 points and Nate Robinson finished with 12 points and six assists. Minnesota, meanwhile, tumbled to its 12 consecutive defeat despite hitting 10 three - pointers and committing just 12 turnovers. The Wolves placed all five starters in double - figures, led by 22 points and 12 rebounds from Gorgui Dieng. Andrew Wiggins added 20 points and seven rebounds, while Shabazz Muhammad had 19 points in 37 minutes. Up next, the Timberwolves host the Suns on Wednesday night. Denver returns home to face the Magic, also on Wednesday.
",Kenneth Faried
19,440,63,"The dynamic backcourt duo of Kemba Walker and Nicolas Batum led the way for the Hornets with matching 20 - point efforts, with the latter adding 11 rebounds, 10 assists, a steal and a block. Cody Zeller went for 13 points, while Michael Kidd-Gilchrist had a near double - double with 12 points and nine boards, along with four blocks. Frank Kaminsky III's 13 points paced the bench. The Hornets struggled from three - point range with just a 28 percent success rate, but also recorded 13 blocks on the night. Butler's 26 points paced the Bulls, and Dwyane Wade registered 12 points. Taj Gibson supplied 10 points, while Rajon Rondo went for seven points, 10 assists, nine rebounds and two steals. Doug McDermott's 15 points and Nikola Mirotic's 11 - point, 10 - rebound double in 19 minutes were the top bench contributions.
",Doug McDermott
