,Game ID,player_name,Report,assists,blocks,points,total_rebounds,steals
43,5,Kevin Love,"The Milwaukee Bucks defeated the Cleveland Cavaliers 118 - 101 Tuesday at BMO Harris Bradley Center. The Bucks (8 - 8) took advantage of a Cavaliers (13 - 3) team that looked disinterested from the second quarter on, as Milwaukee managed to open up a four - point lead at halftime and won the game with the help of a dominant third quarter, which they won 34 - 20. It got so out of hand in the third period that Cleveland head coach Tyronn Lue pulled all five of his starters who were on the court. The Bucks were led by Giannis Antetokounmpo, who continues to put together an All-Star-caliber season. The Greek Freak scored a game - high 34 points on top of 12 rebounds, five assists, five steals and two blocked shots. Fellow young star Jabari Parker posted 18 points of his own, while Michael Beasley had one of his best performances of the season off the bench, scoring 17 points. As a team, the Bucks put together one of their best shooting nights of the year, as they shot an astounding 54 percent from the floor. For the Cavaliers, it was one of their more uninspiring performances of the season, as they lacked much energy and settled for a lot of 3 - point shots. As a team, 39 of their 75 shots came from behind the arc. LeBron James led the way with 22 points, four rebounds and four assists, while Kyrie Irving added 20 points. Kevin Love was the only other Cavalier to score in double figures, as he posted a double - double of 13 points and 13 rebounds. Cleveland had won four in a row and seven of their last eight before Tuesday night, however, and still sit comfortable as the top team in the Eastern Conference. Up next, the Bucks will head to Brooklyn on Thursday to take on the Nets, while the Cavaliers will go home Thursday and play the Clippers.
","Based on the given context, the player's name is Kevin Love. According to the report, Kevin Love had a double-double of 13 points and 13 rebounds. However, there is no mention of his assists in the report. 

So, the answer is: -1","-1 

The player name is Kevin Love, and according to the report, he had 2 blocked shots.","To find the number of points for Player_name in the game Report, we need to look for mentions of Player_name and their corresponding points. 

In the Report, Player_name is mentioned as Kevin Love. 

Kevin Love is mentioned with the following points: 
- 13 points 

So, the number of points for Player_name in the game Report is 13.","-1 

The player name is Kevin Love, and according to the report, he had 13 rebounds. However, the instruction asks for the total rebounds for Player_name, which is Kevin Love. Since the report only mentions the rebounds for Kevin Love, not Player_name, the answer is -1.","Based on the context, the player mentioned is Kevin Love. According to the report, Giannis Antetokounmpo had 5 steals. Kevin Love is not mentioned as having any steals. 

So, the answer is: -1"
44,6,LeBron James,"The second - seed Cleveland Cavaliers (40) completed their sweep of the seventh - seed Boston Celtics (0 - 4) in a 101 - 93 slugfest Sunday. Cleveland came out with purpose in the first half, wining both of the first two quarters to go into the break with 57 - 36 lead. Coach David Blatt could have taken the game easy with the Cavs up 30 in the series, but he opted to push the accelerator to the floor and used his big guns for most of the game to ensure a win and an end to the Cavs' first - round series. LeBron James played a team - high 46 minutes and was followed closely by Kyrie Irving with 43 minutes of his own. Kevin Love was forced from the game in the first quarter with what appeared to be a dislocated left shoulder after Celtics big man Kelly Olynyk appeared to pull down on Love's arm while fighting for a rebound. Love was n't the only player to be forced from the game, and the Love/Olynyk incident was n't the only physical altercation. In the second quarter, Kendrick Perkins put a hard screen on Jae Crowder, pushing Crowder in his face and forcing him to the ground before antagonizing Crowder with a tap to the face with a closed fist. Both Perkins and Crowder were assessed technical fouls, and Perkins earned a flagrant - 1 foul for the tap to Crowder's face. Shortly after halftime, Crowder was hit in the face by a backhand from J.R. Smith. Smith was given a flagrant - 2 and automatically ejected from the game as a result. Crowder injured his knee during the Smith incident and left the game with a left knee sprain, unable to return. The Celtics made a run in the third quarter, outscoring the Cavs 25 - 13 in the third window, but it was n't enough. Cleveland carried a nine - point lead into the fourth quarter and never let Boston get closer than a six - point divide at 99 - 93 with under a minute left in the game. The Cavaliers will advance to the Eastern Conference semifinals, and they'll play the winner of the Bulls/Bucks series that is currently at 3 - 1 with the Bulls holding the advantage. Kevin Love's status will be updated after he gets back to Cleveland and undergoes tests with the team's doctors. Smith and Perkins appear in line for suspensions, and a judgment on their statuses will likely be handed down before the start of the conference semifinals.
","The player's name is LeBron James. However, the assists for LeBron James are not mentioned in the report.","The player's name is LeBron James. However, the blocks information is not provided in the given context. Therefore, the answer is -1.","The player name is LeBron James. However, the player name is mentioned twice in the report, but the points are not mentioned for LeBron James in the report.","The player's name is LeBron James. However, the total rebounds for LeBron James are not mentioned in the report.","The player's name is LeBron James. However, the steals for LeBron James are not mentioned in the report."
45,6,Kyrie Irving,"The second - seed Cleveland Cavaliers (40) completed their sweep of the seventh - seed Boston Celtics (0 - 4) in a 101 - 93 slugfest Sunday. Cleveland came out with purpose in the first half, wining both of the first two quarters to go into the break with 57 - 36 lead. Coach David Blatt could have taken the game easy with the Cavs up 30 in the series, but he opted to push the accelerator to the floor and used his big guns for most of the game to ensure a win and an end to the Cavs' first - round series. LeBron James played a team - high 46 minutes and was followed closely by Kyrie Irving with 43 minutes of his own. Kevin Love was forced from the game in the first quarter with what appeared to be a dislocated left shoulder after Celtics big man Kelly Olynyk appeared to pull down on Love's arm while fighting for a rebound. Love was n't the only player to be forced from the game, and the Love/Olynyk incident was n't the only physical altercation. In the second quarter, Kendrick Perkins put a hard screen on Jae Crowder, pushing Crowder in his face and forcing him to the ground before antagonizing Crowder with a tap to the face with a closed fist. Both Perkins and Crowder were assessed technical fouls, and Perkins earned a flagrant - 1 foul for the tap to Crowder's face. Shortly after halftime, Crowder was hit in the face by a backhand from J.R. Smith. Smith was given a flagrant - 2 and automatically ejected from the game as a result. Crowder injured his knee during the Smith incident and left the game with a left knee sprain, unable to return. The Celtics made a run in the third quarter, outscoring the Cavs 25 - 13 in the third window, but it was n't enough. Cleveland carried a nine - point lead into the fourth quarter and never let Boston get closer than a six - point divide at 99 - 93 with under a minute left in the game. The Cavaliers will advance to the Eastern Conference semifinals, and they'll play the winner of the Bulls/Bucks series that is currently at 3 - 1 with the Bulls holding the advantage. Kevin Love's status will be updated after he gets back to Cleveland and undergoes tests with the team's doctors. Smith and Perkins appear in line for suspensions, and a judgment on their statuses will likely be handed down before the start of the conference semifinals.
","The player's name is Kyrie Irving. However, the assists for Kyrie Irving are not mentioned in the report. Therefore, the answer is -1.","The player's name is Kyrie Irving. However, the blocks information is not provided in the given context. Therefore, the answer is -1.","The player's name is Kyrie Irving. However, the player's points are not explicitly mentioned in the report. 

But, we can infer that Kyrie Irving played 43 minutes in the game.",-1,"The player's name is Kyrie Irving. However, the provided report does not mention the number of steals for Kyrie Irving."
46,6,Kevin Love,"The second - seed Cleveland Cavaliers (40) completed their sweep of the seventh - seed Boston Celtics (0 - 4) in a 101 - 93 slugfest Sunday. Cleveland came out with purpose in the first half, wining both of the first two quarters to go into the break with 57 - 36 lead. Coach David Blatt could have taken the game easy with the Cavs up 30 in the series, but he opted to push the accelerator to the floor and used his big guns for most of the game to ensure a win and an end to the Cavs' first - round series. LeBron James played a team - high 46 minutes and was followed closely by Kyrie Irving with 43 minutes of his own. Kevin Love was forced from the game in the first quarter with what appeared to be a dislocated left shoulder after Celtics big man Kelly Olynyk appeared to pull down on Love's arm while fighting for a rebound. Love was n't the only player to be forced from the game, and the Love/Olynyk incident was n't the only physical altercation. In the second quarter, Kendrick Perkins put a hard screen on Jae Crowder, pushing Crowder in his face and forcing him to the ground before antagonizing Crowder with a tap to the face with a closed fist. Both Perkins and Crowder were assessed technical fouls, and Perkins earned a flagrant - 1 foul for the tap to Crowder's face. Shortly after halftime, Crowder was hit in the face by a backhand from J.R. Smith. Smith was given a flagrant - 2 and automatically ejected from the game as a result. Crowder injured his knee during the Smith incident and left the game with a left knee sprain, unable to return. The Celtics made a run in the third quarter, outscoring the Cavs 25 - 13 in the third window, but it was n't enough. Cleveland carried a nine - point lead into the fourth quarter and never let Boston get closer than a six - point divide at 99 - 93 with under a minute left in the game. The Cavaliers will advance to the Eastern Conference semifinals, and they'll play the winner of the Bulls/Bucks series that is currently at 3 - 1 with the Bulls holding the advantage. Kevin Love's status will be updated after he gets back to Cleveland and undergoes tests with the team's doctors. Smith and Perkins appear in line for suspensions, and a judgment on their statuses will likely be handed down before the start of the conference semifinals.
","The player's name is Kevin Love. However, there is no mention of Kevin Love's assists in the given report.","-1 

The player name is Kevin Love, but there is no mention of blocks for Kevin Love in the given report.",-1,-1,"-1 

The player name is Kevin Love, but there is no mention of steals for Kevin Love in the given report."
47,6,Kelly Olynyk,"The second - seed Cleveland Cavaliers (40) completed their sweep of the seventh - seed Boston Celtics (0 - 4) in a 101 - 93 slugfest Sunday. Cleveland came out with purpose in the first half, wining both of the first two quarters to go into the break with 57 - 36 lead. Coach David Blatt could have taken the game easy with the Cavs up 30 in the series, but he opted to push the accelerator to the floor and used his big guns for most of the game to ensure a win and an end to the Cavs' first - round series. LeBron James played a team - high 46 minutes and was followed closely by Kyrie Irving with 43 minutes of his own. Kevin Love was forced from the game in the first quarter with what appeared to be a dislocated left shoulder after Celtics big man Kelly Olynyk appeared to pull down on Love's arm while fighting for a rebound. Love was n't the only player to be forced from the game, and the Love/Olynyk incident was n't the only physical altercation. In the second quarter, Kendrick Perkins put a hard screen on Jae Crowder, pushing Crowder in his face and forcing him to the ground before antagonizing Crowder with a tap to the face with a closed fist. Both Perkins and Crowder were assessed technical fouls, and Perkins earned a flagrant - 1 foul for the tap to Crowder's face. Shortly after halftime, Crowder was hit in the face by a backhand from J.R. Smith. Smith was given a flagrant - 2 and automatically ejected from the game as a result. Crowder injured his knee during the Smith incident and left the game with a left knee sprain, unable to return. The Celtics made a run in the third quarter, outscoring the Cavs 25 - 13 in the third window, but it was n't enough. Cleveland carried a nine - point lead into the fourth quarter and never let Boston get closer than a six - point divide at 99 - 93 with under a minute left in the game. The Cavaliers will advance to the Eastern Conference semifinals, and they'll play the winner of the Bulls/Bucks series that is currently at 3 - 1 with the Bulls holding the advantage. Kevin Love's status will be updated after he gets back to Cleveland and undergoes tests with the team's doctors. Smith and Perkins appear in line for suspensions, and a judgment on their statuses will likely be handed down before the start of the conference semifinals.
","The player name is Kelly Olynyk. However, there is no mention of assists for Kelly Olynyk in the report. Therefore, the answer is -1.","-1 

The player name is Kelly Olynyk, but there is no mention of blocks for him in the report.",-1,-1,"The player name is Kelly Olynyk. However, there is no mention of steals for Kelly Olynyk in the report. Therefore, the answer is -1."
48,6,Kendrick Perkins,"The second - seed Cleveland Cavaliers (40) completed their sweep of the seventh - seed Boston Celtics (0 - 4) in a 101 - 93 slugfest Sunday. Cleveland came out with purpose in the first half, wining both of the first two quarters to go into the break with 57 - 36 lead. Coach David Blatt could have taken the game easy with the Cavs up 30 in the series, but he opted to push the accelerator to the floor and used his big guns for most of the game to ensure a win and an end to the Cavs' first - round series. LeBron James played a team - high 46 minutes and was followed closely by Kyrie Irving with 43 minutes of his own. Kevin Love was forced from the game in the first quarter with what appeared to be a dislocated left shoulder after Celtics big man Kelly Olynyk appeared to pull down on Love's arm while fighting for a rebound. Love was n't the only player to be forced from the game, and the Love/Olynyk incident was n't the only physical altercation. In the second quarter, Kendrick Perkins put a hard screen on Jae Crowder, pushing Crowder in his face and forcing him to the ground before antagonizing Crowder with a tap to the face with a closed fist. Both Perkins and Crowder were assessed technical fouls, and Perkins earned a flagrant - 1 foul for the tap to Crowder's face. Shortly after halftime, Crowder was hit in the face by a backhand from J.R. Smith. Smith was given a flagrant - 2 and automatically ejected from the game as a result. Crowder injured his knee during the Smith incident and left the game with a left knee sprain, unable to return. The Celtics made a run in the third quarter, outscoring the Cavs 25 - 13 in the third window, but it was n't enough. Cleveland carried a nine - point lead into the fourth quarter and never let Boston get closer than a six - point divide at 99 - 93 with under a minute left in the game. The Cavaliers will advance to the Eastern Conference semifinals, and they'll play the winner of the Bulls/Bucks series that is currently at 3 - 1 with the Bulls holding the advantage. Kevin Love's status will be updated after he gets back to Cleveland and undergoes tests with the team's doctors. Smith and Perkins appear in line for suspensions, and a judgment on their statuses will likely be handed down before the start of the conference semifinals.
","The player name is Kendrick Perkins. However, there is no information about the number of assists for Kendrick Perkins in the given report.","-1 

The player name is Kendrick Perkins, but there is no mention of blocks for him in the report.","There is no mention of points for Player_name (Kendrick Perkins) in the Report. 

However, if we look at the context, we can see that Kendrick Perkins is mentioned in the Report, but there is no information about his points. 

So, the answer is -1.",-1,"The player name is Kendrick Perkins. However, the steals for Kendrick Perkins are not mentioned in the report. Therefore, the answer is -1."
49,6,Jae Crowder,"The second - seed Cleveland Cavaliers (40) completed their sweep of the seventh - seed Boston Celtics (0 - 4) in a 101 - 93 slugfest Sunday. Cleveland came out with purpose in the first half, wining both of the first two quarters to go into the break with 57 - 36 lead. Coach David Blatt could have taken the game easy with the Cavs up 30 in the series, but he opted to push the accelerator to the floor and used his big guns for most of the game to ensure a win and an end to the Cavs' first - round series. LeBron James played a team - high 46 minutes and was followed closely by Kyrie Irving with 43 minutes of his own. Kevin Love was forced from the game in the first quarter with what appeared to be a dislocated left shoulder after Celtics big man Kelly Olynyk appeared to pull down on Love's arm while fighting for a rebound. Love was n't the only player to be forced from the game, and the Love/Olynyk incident was n't the only physical altercation. In the second quarter, Kendrick Perkins put a hard screen on Jae Crowder, pushing Crowder in his face and forcing him to the ground before antagonizing Crowder with a tap to the face with a closed fist. Both Perkins and Crowder were assessed technical fouls, and Perkins earned a flagrant - 1 foul for the tap to Crowder's face. Shortly after halftime, Crowder was hit in the face by a backhand from J.R. Smith. Smith was given a flagrant - 2 and automatically ejected from the game as a result. Crowder injured his knee during the Smith incident and left the game with a left knee sprain, unable to return. The Celtics made a run in the third quarter, outscoring the Cavs 25 - 13 in the third window, but it was n't enough. Cleveland carried a nine - point lead into the fourth quarter and never let Boston get closer than a six - point divide at 99 - 93 with under a minute left in the game. The Cavaliers will advance to the Eastern Conference semifinals, and they'll play the winner of the Bulls/Bucks series that is currently at 3 - 1 with the Bulls holding the advantage. Kevin Love's status will be updated after he gets back to Cleveland and undergoes tests with the team's doctors. Smith and Perkins appear in line for suspensions, and a judgment on their statuses will likely be handed down before the start of the conference semifinals.
","The player name is Jae Crowder. However, there is no mention of assists for Jae Crowder in the given report. 

So, the answer is: -1","The player name is Jae Crowder. However, the blocks for Jae Crowder are not mentioned in the report. Therefore, the answer is -1.","The player name is Jae Crowder. However, the report does not mention the points scored by Jae Crowder. 

So, the answer is: -1","The player name is Jae Crowder. However, the total rebounds for Jae Crowder are not mentioned in the report. 

But, we can see that Jae Crowder was involved in a few physical altercations during the game.","The player name is Jae Crowder. However, the steals for Jae Crowder are not mentioned in the report. Therefore, the answer is -1."
50,6,J.R. Smith,"The second - seed Cleveland Cavaliers (40) completed their sweep of the seventh - seed Boston Celtics (0 - 4) in a 101 - 93 slugfest Sunday. Cleveland came out with purpose in the first half, wining both of the first two quarters to go into the break with 57 - 36 lead. Coach David Blatt could have taken the game easy with the Cavs up 30 in the series, but he opted to push the accelerator to the floor and used his big guns for most of the game to ensure a win and an end to the Cavs' first - round series. LeBron James played a team - high 46 minutes and was followed closely by Kyrie Irving with 43 minutes of his own. Kevin Love was forced from the game in the first quarter with what appeared to be a dislocated left shoulder after Celtics big man Kelly Olynyk appeared to pull down on Love's arm while fighting for a rebound. Love was n't the only player to be forced from the game, and the Love/Olynyk incident was n't the only physical altercation. In the second quarter, Kendrick Perkins put a hard screen on Jae Crowder, pushing Crowder in his face and forcing him to the ground before antagonizing Crowder with a tap to the face with a closed fist. Both Perkins and Crowder were assessed technical fouls, and Perkins earned a flagrant - 1 foul for the tap to Crowder's face. Shortly after halftime, Crowder was hit in the face by a backhand from J.R. Smith. Smith was given a flagrant - 2 and automatically ejected from the game as a result. Crowder injured his knee during the Smith incident and left the game with a left knee sprain, unable to return. The Celtics made a run in the third quarter, outscoring the Cavs 25 - 13 in the third window, but it was n't enough. Cleveland carried a nine - point lead into the fourth quarter and never let Boston get closer than a six - point divide at 99 - 93 with under a minute left in the game. The Cavaliers will advance to the Eastern Conference semifinals, and they'll play the winner of the Bulls/Bucks series that is currently at 3 - 1 with the Bulls holding the advantage. Kevin Love's status will be updated after he gets back to Cleveland and undergoes tests with the team's doctors. Smith and Perkins appear in line for suspensions, and a judgment on their statuses will likely be handed down before the start of the conference semifinals.
","-1 

There is no mention of Player_name's assists in the Report.","-1 

There is no mention of blocks for J.R. Smith in the given report.",-1,-1,"-1 

There is no mention of Player_name's steals in the Report."
51,7,Kevin Durant,"The Oklahoma City Thunder (8 - 13) defeated the Milwaukee Bucks (11 - 12) 114 - 101 on Tuesday at Chesapeake Energy Arena in Oklahoma City. The Thunder took advantage of their superior shooting in this one. They shot 50 percent from the field, compared to the Bucks who shot only 41 percent from the field. Despite turning the ball over 20 times, the Thunder were also able to out - rebound the Bucks 54 - 31, giving them enough of an advantage to sneak out the victory at home on Tuesday. The Thunder are thrilled to have both of their superstars back from injury as both Kevin Durant and Russell Westbrook led the Thunder to the victory in this one. Westbrook had a team - high of 28 points (8 - 16 FG, 0 - 2 3Pt), while also handing out seven assists. He was able to get to the line at will, and converted on 12 - of - 15 attempts. He's now scored over 20 points in seven out of the eight games he's played this season, recording season averages of 24 points and 7 assists per game. Durant on the other hand shot 7 - for - 11 from the field, but only 1 - for - 5 from the three - point line to score 23 points. He went a perfect 8 - for - 8 from the free throw line and came close to a triple - double with nine rebounds and seven assists. The rebounds and assists were season - highs for Durant. Serge Ibaka had a solid all - around game in the victory as he went a perfect 5 - for - 5 from the field to score 15 points. Reggie Jackson supplied the Thunder with an effective bench presence as well with 18 points and seven rebounds. O.J. Mayo was the leading scorer on the other side for the Bucks, as he shot 6 - for - 13 from the field, but only 0 - for - 4 from the three - point line to score a team - high of 18 points. He eventually had to leave the game though, as he fouled out before the end of regulation. Giannis Antetokounmpo was also able to reach double figures with 17 points and seven rebounds. He did n't shoot all that well from the field (4 - 11 FG, 1 - 2 3Pt), but he was able to get to the free throw line 11 times and converted on eight of those attempts. Rookie Jabari Parker was the other starter to reach double - digits in points. He finished 7 - for - 13 from the field to score 15 points, marking his second straight night totaling 15 points. Jarryd Bayless had the most production off the bench as he went 3 - for - 6 from the field and 5 - for - 5 from the free throw line to score 11 points. The Thunders' next game will be at home against the Cleveland Cavaliers on Thursday, while the Bucks will be at home against the Los Angeles Clippers on Saturday.
","-1 

However, if you want the number of assists for Kevin Durant, it is 7.","-1 

The player name is Kevin Durant, but there is no mention of blocks for him in the report.","To find the number of points for Player_name in the game Report, we need to look for mentions of Player_name and their corresponding points.

Player_name is mentioned as Kevin Durant, and his points are mentioned as 23.

So, the number of points for Player_name in the game Report is 23.","-1 

The player name is Kevin Durant, and according to the report, he had 9 rebounds.","-1 

There is no mention of steals for Kevin Durant in the given report."
52,7,Russell Westbrook,"The Oklahoma City Thunder (8 - 13) defeated the Milwaukee Bucks (11 - 12) 114 - 101 on Tuesday at Chesapeake Energy Arena in Oklahoma City. The Thunder took advantage of their superior shooting in this one. They shot 50 percent from the field, compared to the Bucks who shot only 41 percent from the field. Despite turning the ball over 20 times, the Thunder were also able to out - rebound the Bucks 54 - 31, giving them enough of an advantage to sneak out the victory at home on Tuesday. The Thunder are thrilled to have both of their superstars back from injury as both Kevin Durant and Russell Westbrook led the Thunder to the victory in this one. Westbrook had a team - high of 28 points (8 - 16 FG, 0 - 2 3Pt), while also handing out seven assists. He was able to get to the line at will, and converted on 12 - of - 15 attempts. He's now scored over 20 points in seven out of the eight games he's played this season, recording season averages of 24 points and 7 assists per game. Durant on the other hand shot 7 - for - 11 from the field, but only 1 - for - 5 from the three - point line to score 23 points. He went a perfect 8 - for - 8 from the free throw line and came close to a triple - double with nine rebounds and seven assists. The rebounds and assists were season - highs for Durant. Serge Ibaka had a solid all - around game in the victory as he went a perfect 5 - for - 5 from the field to score 15 points. Reggie Jackson supplied the Thunder with an effective bench presence as well with 18 points and seven rebounds. O.J. Mayo was the leading scorer on the other side for the Bucks, as he shot 6 - for - 13 from the field, but only 0 - for - 4 from the three - point line to score a team - high of 18 points. He eventually had to leave the game though, as he fouled out before the end of regulation. Giannis Antetokounmpo was also able to reach double figures with 17 points and seven rebounds. He did n't shoot all that well from the field (4 - 11 FG, 1 - 2 3Pt), but he was able to get to the free throw line 11 times and converted on eight of those attempts. Rookie Jabari Parker was the other starter to reach double - digits in points. He finished 7 - for - 13 from the field to score 15 points, marking his second straight night totaling 15 points. Jarryd Bayless had the most production off the bench as he went 3 - for - 6 from the field and 5 - for - 5 from the free throw line to score 11 points. The Thunders' next game will be at home against the Cleveland Cavaliers on Thursday, while the Bucks will be at home against the Los Angeles Clippers on Saturday.
","-1 

However, if you want the number of assists for Russell Westbrook, it is 7.","-1 

The player name is Russell Westbrook, but there is no mention of blocks for him in the report.","To find the number of points for Player_name in the game Report, we need to look for mentions of Player_name and their corresponding points. 

Player_name is mentioned as Russell Westbrook, and his points are mentioned as 28. 

So, the answer is: 28","-1 

The player name is Russell Westbrook, and there is no mention of total rebounds for him in the report.","-1 

There is no mention of steals for Russell Westbrook in the given report."
53,7,Serge Ibaka,"The Oklahoma City Thunder (8 - 13) defeated the Milwaukee Bucks (11 - 12) 114 - 101 on Tuesday at Chesapeake Energy Arena in Oklahoma City. The Thunder took advantage of their superior shooting in this one. They shot 50 percent from the field, compared to the Bucks who shot only 41 percent from the field. Despite turning the ball over 20 times, the Thunder were also able to out - rebound the Bucks 54 - 31, giving them enough of an advantage to sneak out the victory at home on Tuesday. The Thunder are thrilled to have both of their superstars back from injury as both Kevin Durant and Russell Westbrook led the Thunder to the victory in this one. Westbrook had a team - high of 28 points (8 - 16 FG, 0 - 2 3Pt), while also handing out seven assists. He was able to get to the line at will, and converted on 12 - of - 15 attempts. He's now scored over 20 points in seven out of the eight games he's played this season, recording season averages of 24 points and 7 assists per game. Durant on the other hand shot 7 - for - 11 from the field, but only 1 - for - 5 from the three - point line to score 23 points. He went a perfect 8 - for - 8 from the free throw line and came close to a triple - double with nine rebounds and seven assists. The rebounds and assists were season - highs for Durant. Serge Ibaka had a solid all - around game in the victory as he went a perfect 5 - for - 5 from the field to score 15 points. Reggie Jackson supplied the Thunder with an effective bench presence as well with 18 points and seven rebounds. O.J. Mayo was the leading scorer on the other side for the Bucks, as he shot 6 - for - 13 from the field, but only 0 - for - 4 from the three - point line to score a team - high of 18 points. He eventually had to leave the game though, as he fouled out before the end of regulation. Giannis Antetokounmpo was also able to reach double figures with 17 points and seven rebounds. He did n't shoot all that well from the field (4 - 11 FG, 1 - 2 3Pt), but he was able to get to the free throw line 11 times and converted on eight of those attempts. Rookie Jabari Parker was the other starter to reach double - digits in points. He finished 7 - for - 13 from the field to score 15 points, marking his second straight night totaling 15 points. Jarryd Bayless had the most production off the bench as he went 3 - for - 6 from the field and 5 - for - 5 from the free throw line to score 11 points. The Thunders' next game will be at home against the Cleveland Cavaliers on Thursday, while the Bucks will be at home against the Los Angeles Clippers on Saturday.
","-1 

The player name is Serge Ibaka, but there is no mention of assists for him in the report.",-1,"To find the number of points for Player_name, we need to check the text of the Report. 

Player_name is mentioned as Serge Ibaka, and according to the Report, Serge Ibaka scored 15 points.

So, the answer is: 15","-1 

The player name is Serge Ibaka, but there is no mention of total rebounds for him in the report.","-1 

There is no mention of steals for Serge Ibaka in the given report."
54,7,Reggie Jackson,"The Oklahoma City Thunder (8 - 13) defeated the Milwaukee Bucks (11 - 12) 114 - 101 on Tuesday at Chesapeake Energy Arena in Oklahoma City. The Thunder took advantage of their superior shooting in this one. They shot 50 percent from the field, compared to the Bucks who shot only 41 percent from the field. Despite turning the ball over 20 times, the Thunder were also able to out - rebound the Bucks 54 - 31, giving them enough of an advantage to sneak out the victory at home on Tuesday. The Thunder are thrilled to have both of their superstars back from injury as both Kevin Durant and Russell Westbrook led the Thunder to the victory in this one. Westbrook had a team - high of 28 points (8 - 16 FG, 0 - 2 3Pt), while also handing out seven assists. He was able to get to the line at will, and converted on 12 - of - 15 attempts. He's now scored over 20 points in seven out of the eight games he's played this season, recording season averages of 24 points and 7 assists per game. Durant on the other hand shot 7 - for - 11 from the field, but only 1 - for - 5 from the three - point line to score 23 points. He went a perfect 8 - for - 8 from the free throw line and came close to a triple - double with nine rebounds and seven assists. The rebounds and assists were season - highs for Durant. Serge Ibaka had a solid all - around game in the victory as he went a perfect 5 - for - 5 from the field to score 15 points. Reggie Jackson supplied the Thunder with an effective bench presence as well with 18 points and seven rebounds. O.J. Mayo was the leading scorer on the other side for the Bucks, as he shot 6 - for - 13 from the field, but only 0 - for - 4 from the three - point line to score a team - high of 18 points. He eventually had to leave the game though, as he fouled out before the end of regulation. Giannis Antetokounmpo was also able to reach double figures with 17 points and seven rebounds. He did n't shoot all that well from the field (4 - 11 FG, 1 - 2 3Pt), but he was able to get to the free throw line 11 times and converted on eight of those attempts. Rookie Jabari Parker was the other starter to reach double - digits in points. He finished 7 - for - 13 from the field to score 15 points, marking his second straight night totaling 15 points. Jarryd Bayless had the most production off the bench as he went 3 - for - 6 from the field and 5 - for - 5 from the free throw line to score 11 points. The Thunders' next game will be at home against the Cleveland Cavaliers on Thursday, while the Bucks will be at home against the Los Angeles Clippers on Saturday.
","Based on the Report, Reggie Jackson is mentioned as having 7 rebounds and 18 points. However, his assists are not mentioned. 

So, the answer is: -1","The player name is Reggie Jackson. However, there is no mention of blocks for Reggie Jackson in the report. Therefore, the answer is -1.","To find the number of points for Player_name in the game Report, we need to look for mentions of Player_name in the report and extract the points information.

Player_name is mentioned as Reggie Jackson, and we can see that Reggie Jackson scored 18 points in the game.

So, the answer is: 18","-1 

The player name is Reggie Jackson, and the total rebounds for Reggie Jackson in the game Report is not mentioned.","-1 

The player name ""Reggie Jackson"" is mentioned in the report, but there is no information about the number of steals for him."
55,7,O.J. Mayo,"The Oklahoma City Thunder (8 - 13) defeated the Milwaukee Bucks (11 - 12) 114 - 101 on Tuesday at Chesapeake Energy Arena in Oklahoma City. The Thunder took advantage of their superior shooting in this one. They shot 50 percent from the field, compared to the Bucks who shot only 41 percent from the field. Despite turning the ball over 20 times, the Thunder were also able to out - rebound the Bucks 54 - 31, giving them enough of an advantage to sneak out the victory at home on Tuesday. The Thunder are thrilled to have both of their superstars back from injury as both Kevin Durant and Russell Westbrook led the Thunder to the victory in this one. Westbrook had a team - high of 28 points (8 - 16 FG, 0 - 2 3Pt), while also handing out seven assists. He was able to get to the line at will, and converted on 12 - of - 15 attempts. He's now scored over 20 points in seven out of the eight games he's played this season, recording season averages of 24 points and 7 assists per game. Durant on the other hand shot 7 - for - 11 from the field, but only 1 - for - 5 from the three - point line to score 23 points. He went a perfect 8 - for - 8 from the free throw line and came close to a triple - double with nine rebounds and seven assists. The rebounds and assists were season - highs for Durant. Serge Ibaka had a solid all - around game in the victory as he went a perfect 5 - for - 5 from the field to score 15 points. Reggie Jackson supplied the Thunder with an effective bench presence as well with 18 points and seven rebounds. O.J. Mayo was the leading scorer on the other side for the Bucks, as he shot 6 - for - 13 from the field, but only 0 - for - 4 from the three - point line to score a team - high of 18 points. He eventually had to leave the game though, as he fouled out before the end of regulation. Giannis Antetokounmpo was also able to reach double figures with 17 points and seven rebounds. He did n't shoot all that well from the field (4 - 11 FG, 1 - 2 3Pt), but he was able to get to the free throw line 11 times and converted on eight of those attempts. Rookie Jabari Parker was the other starter to reach double - digits in points. He finished 7 - for - 13 from the field to score 15 points, marking his second straight night totaling 15 points. Jarryd Bayless had the most production off the bench as he went 3 - for - 6 from the field and 5 - for - 5 from the free throw line to score 11 points. The Thunders' next game will be at home against the Cleveland Cavaliers on Thursday, while the Bucks will be at home against the Los Angeles Clippers on Saturday.
","-1 

The player name is O.J. Mayo, but there is no mention of assists for O.J. Mayo in the report.",-1,"-1 

However, if you are looking for the number of points for O.J. Mayo, it is 18.","-1 

The player name is O.J. Mayo, but the instruction is asking for the total rebounds for Player_name. However, the text does not mention the total rebounds for O.J. Mayo.","-1 

There is no mention of steals for Player_name (O.J. Mayo) in the given report."
